,,,,,,,,,,,,,,,,,
8560.1486,54037.544,2.0007762e+10,1602302.6,272.1268,-25.284202,68.560883,396.06361,517.23676,-5900.7063,-3285.3336,12.015382,-8.123509,-1.3133899,2.2780839e+09,155.07747,56437.564,582.09449
6770.3189,54037.544,2.0007762e+10,1602302.6,272.1268,-25.284202,68.560883,396.06361,517.23676,-7677.0913,-4392.3134,11.308753,-8.123509,-1.513021,2.2780839e+09,155.07747,56437.564,582.09449
5449.9496,54037.544,2.0007762e+10,1602302.6,272.1268,-25.284202,68.560883,396.06361,517.23676,-8792.181,-4392.3134,9.5096428,-8.123509,-1.513021,2.2780839e+09,155.07747,56437.564,582.09449
4560.0847,37177.416,1.2168061e+10,989086.49,203.43214,-25.977158,64.446789,368.41816,500.95693,-8792.181,-4640.8086,7.3590424,-8.399069,-1.7214529,1.3237947e+09,123.42375,44394.852,460.31154
4027.1041,31332.259,8.772768e+09,772690.62,137.65687,-27.607176,64.446789,299.84139,477.73754,-9419.8392,-4640.8086,6.7956829,-8.6770396,-2.1372336,9.9383449e+08,123.42375,36975.808,436.27206
3753.627,29600.575,7.3044803e+09,772690.62,117.98996,-27.607176,55.659025,276.12176,462.56251,-10513.171,-4640.8086,5.6955172,-8.6770396,-2.1372336,5.619213e+08,121.31387,28828.099,401.78679
3709.7544,24676.317,4.0819605e+09,582798.55,117.98996,-27.978937,55.659025,206.70649,459.30077,-10513.171,-4987.648,3.9970732,-8.6770396,-2.1372336,5.619213e+08,84.194219,20663.961,383.92259
3478.3226,24676.317,3.6296652e+09,582798.55,117.98996,-29.639382,55.659025,206.70649,426.09453,-10513.171,-5735.5554,3.7055298,-8.8850515,-2.1372336,3.6307487e+08,84.194219,20663.961,383.92259
3447.1253,15112.504,2.3200318e+09,467365.73,108.37436,-31.414642,55.659025,204.4516,426.09453,-11350.141,-5735.5554,3.7054529,-9.1050916,-2.1372336,2.3925829e+08,73.09682,20555.825,340.9374
3447.1253,12838.209,1.3366888e+09,316343.57,79.801399,-31.414642,55.659025,186.63639,426.09453,-11350.141,-5735.5554,3.6916869,-9.1779648,-2.1372336,1.8706358e+08,73.09682,14516.941,340.9374
