Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
5557.86,42266.7,1.19053e+10,831266,222.439,-16.9519,52.1432,248.139,362.263,-3697.44,-2036.71,8.53192,-4.75222,-0.68051,1.5666e+09,114.063,34341.3,455.638
5910.01,47384.4,1.77001e+10,695839,202.463,-16.7239,51.3675,277.743,342.123,-2580.25,-1459.15,8.45713,-5.1033,-0.0596929,1.37178e+09,159.767,44934.1,400.036
6284.56,43278.4,1.94734e+10,708706,291.317,-14.5404,51.9811,272.184,334.58,-2433.45,-1815.28,8.935,-4.16422,-0.565188,1.62532e+09,172.077,35344.9,431.674
6092.74,37804.5,1.99574e+10,778597,278.816,-16.128,50.1603,303.323,342.411,-2084.12,-1956.2,8.74057,-5.35335,-0.784842,8.94022e+08,165.532,42622.9,333.905
6530.95,49554,1.05714e+10,682690,269.545,-15.2294,46.5682,318.764,344.965,-3783.83,-1973.56,8.82028,-3.70579,-0.600299,1.75878e+09,125.337,55098.6,362.375
5770.94,33450.5,1.57369e+10,805537,219.583,-15.7297,47.6025,299.252,332.808,-3031.44,-1366.21,9.13405,-4.06294,-0.21453,7.73774e+08,151.974,44373.6,473.124
6923.78,44716.9,1.97238e+10,610529,327.637,-18.1332,46.4018,262.217,362.145,-3066.48,-1769.51,8.78725,-4.733,-0.0497085,1.70244e+09,162.848,51557.2,465.842
6876.41,36529.9,1.56073e+10,804207,232.708,-15.7638,47.9133,307.057,352.541,-4439.1,-1342.45,8.87093,-4.26195,-0.436397,1.68455e+09,166.742,39520.5,352.304
6708.61,30578.4,1.86985e+10,909153,278.371,-16.3893,45.7014,321.802,338.531,-3471.92,-1465.92,9.06112,-4.10791,-0.0632305,6.87362e+08,123.034,44057.4,462.254
6162.33,40069.4,1.91222e+10,768161,236.007,-15.374,52.0599,285.514,354.276,-3506.31,-2056.34,8.90693,-4.75197,-0.369435,1.56384e+09,190.95,43950.6,419.131
7070.31,36719.2,1.20179e+10,790495,245.625,-15.8334,42.6121,271.924,358.372,-1384.12,-1741.51,8.66994,-5.02356,-0.0580553,1.72911e+09,139.572,51158.9,338.631
7137.94,44672.7,1.78061e+10,658987,240.806,-16.5589,46.9069,239.022,309.324,-3039.38,-1538.42,9.07292,-5.11018,-0.475345,1.84831e+09,146.758,42008.3,445.195
6663.93,41374.8,2.15751e+10,735116,284.916,-17.4954,53.3324,313.096,355.112,-2159.27,-2593.05,8.16809,-5.12064,-0.693282,1.99903e+09,131.331,46838.6,441.514
7139,41085,2.05334e+10,819413,211.867,-16.6913,51.7086,315.488,346.684,-2901.66,-1987.46,8.75633,-4.84448,-0.564274,2.30559e+09,123.896,44569.1,437.5
6639.18,37072.2,1.8453e+10,614423,226.604,-16.891,43.441,293.801,351.364,-987.01,-1980.54,8.57599,-4.19927,-0.493287,1.13272e+09,117.298,44166.4,471.531
6417.3,40860.8,1.42336e+10,680006,225.897,-16.2163,45.7922,254.95,355.676,-3242.48,-1992.3,8.92699,-5.12378,-0.582788,1.41581e+09,196.859,50002.7,395.867
6810.13,42035.6,2.10866e+10,733248,203.961,-15.8136,40.6542,298.873,347.172,-2409.34,-1596.21,8.22373,-3.84056,-0.289087,1.7603e+09,183.75,38925,395.846
6940.48,41526.7,1.43966e+10,814135,304.884,-15.7604,53.6959,280.083,346.526,-2164.72,-2457.63,8.21017,-4.39264,-0.677066,1.33661e+09,159.397,38808.7,469.107
6755.38,43438,1.76387e+10,816863,242.919,-15.2698,39.0694,258.602,331.142,-3085.68,-1501.34,8.74807,-4.36823,-0.694504,2.15411e+09,141.531,46311.7,454.05
6829.54,46712.6,9.01726e+09,955446,251.49,-16.65,52.2216,296.706,359.026,-2568.09,-1147.36,8.61431,-5.40527,-0.612429,8.61432e+08,191.933,48448.8,395.301
6338.38,42969.4,1.90618e+10,659200,226.446,-16.2563,44.06,256.771,354.04,-3055.22,-1592.29,8.6567,-4.85092,-0.704005,1.65836e+09,152.585,40107.5,371.69
6224.11,40789,1.9282e+10,702870,289.956,-15.4747,44.077,281.197,353.438,-2610.63,-2152.5,8.809,-4.77883,-0.0681134,1.7095e+09,121.381,39400.8,564.451
6875.7,40654.2,1.25968e+10,596627,229.442,-15.6632,53.0878,288.556,350.643,-2706.21,-1249.41,8.86202,-5.61102,-0.66472,1.36138e+09,164.828,43380.5,501.771
7328.7,34191.9,1.7867e+10,781583,218.686,-16.324,50.6265,228.131,348.676,-2188.75,-1589.29,8.60557,-5.66154,-0.297634,1.43971e+09,165.481,33743.4,429.95
6652.23,40000.7,1.61673e+10,796908,221.547,-15.9762,50.1516,251.977,349.687,-2708.89,-1641.3,8.80144,-4.30381,-1.03542,1.39342e+09,117.019,45427.7,388.863
7451.64,27890.3,1.77204e+10,629849,289.576,-15.8408,47.9884,276.975,311.905,-2108.58,-2132,8.95899,-4.84414,-0.737919,2.6524e+09,142.758,44470.8,423.374
6619.96,50269.3,2.03707e+10,800821,226.534,-15.0604,48.5713,260.824,349.106,-2828.44,-1521.19,8.91231,-4.66366,-0.81438,2.11477e+09,162.955,39900.6,456.499
6678.2,42586.9,1.25527e+10,769622,239.843,-15.3319,48.8769,248.641,352.965,-2322.7,-2683.87,8.52471,-5.47488,-0.350735,1.33079e+09,157.619,42635.7,407.18
6323.79,38569.2,1.34066e+10,762882,239.58,-17.0277,46.648,261.532,362.277,-1918.03,-1223.34,8.81467,-4.19785,-0.53768,1.78043e+09,92.8398,44286,426.421
6650.61,51888.5,1.16689e+10,856728,287.685,-15.7582,48.992,272.596,341.185,-2441.18,-1354.66,8.66169,-4.21838,-0.30454,2.01637e+09,130.652,38217.5,419.862
