Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
4778.08,0.0907509,1.83944e+10,1.72097e+06,1.00993,-23.2507,33.7246,331.303,519.892,-11333.1,-7409.81,13.5726,-5.07429,-1.02701,3.53967e+09,47.3187,9.1364,356.212
4960.13,0.0907466,3.3462e+10,1.8855e+06,1.01012,-23.81,31.1698,362.317,499.629,-9725.19,-6748.14,13.5948,-5.62123,-0.299689,3.78201e+09,34.5104,9.18409,804.834
6771.92,0.0887666,3.94857e+10,1.79428e+06,1.01004,-24.1694,35.3078,364.834,500.448,-11690.2,-7052.89,13.3604,-5.95293,-0.602129,3.82422e+09,33.7924,9.15654,378.644
5138.34,0.090751,2.62857e+10,1.89323e+06,1.00979,-24.1868,32.8707,323.23,496.341,-12400.7,-8302.48,13.9547,-5.53566,-0.726286,4.83621e+09,271.208,9.13298,602.918
5354.84,0.0907506,3.04473e+10,1.33233e+06,1.00999,-23.7779,36.2948,273.578,480.78,-10987.2,-7466.63,13.7508,-7.20164,-0.289826,5.14841e+09,79.336,9.24076,378.879
4217.45,0.0907493,2.19385e+10,2.02125e+06,1.00985,-23.7864,39.3047,378.198,489.43,-12891.3,-6772.05,13.7774,-5.90495,-1.02101,4.70769e+09,41.8831,9.16963,400.509
5188.52,0.0907509,3.91798e+10,1.39793e+06,1.01001,-23.9079,50.6854,370.594,505.264,-13409.7,-8556.39,13.722,-5.53971,-0.79843,6.33711e+09,252.286,9.18186,475.584
6125.48,0.0907508,3.32095e+10,1.82976e+06,1.0097,-23.4918,34.781,373.895,498.28,-12590.6,-7226.98,13.5524,-5.75621,-0.735424,5.3724e+09,57.243,9.24063,610.184
3190.86,0.0907508,2.64789e+10,1.8455e+06,1.01011,-24.2924,37.6829,310.052,503.707,-2974.68,-7546.71,13.0549,-7.09163,-0.726911,5.21888e+09,44.3502,9.15942,675.768
5879.9,0.0907506,3.54955e+10,1.70334e+06,1.01007,-24.2777,33.6085,381.001,503.705,-13177.7,-8977.94,12.7688,-5.88472,-0.745783,3.66286e+09,46.0403,9.24075,372.533
6017.88,0.0907508,3.5695e+10,1.94673e+06,1.01004,-23.8714,34.1368,308.742,529.249,-11934.4,-2313.89,13.7783,-5.01114,-1.02027,4.67444e+09,57.6548,9.10563,514.642
4797.55,0.0907506,4.24105e+10,1.79192e+06,1.0101,-23.4557,30.5562,361.822,480.296,-8487.42,-4092.03,13.1436,-6.84124,-0.43247,6.11457e+09,46.1836,9.24075,419.403
4257.36,0.0907507,3.51307e+10,1.70478e+06,1.01009,-24.348,32.459,394.206,492.205,-11794.2,-7728.92,13.6347,-6.544,-0.738243,2.87467e+09,81.3695,9.24075,446.169
4135.26,0.0907508,2.62022e+10,1.57611e+06,1.00991,-24.0778,32.6866,338.874,521.735,-10233.5,-3012.69,13.9088,-5.86795,-0.719926,3.03991e+09,37.223,9.24075,591.077
4924.77,0.0907508,2.99485e+10,2.08604e+06,1.01004,-25.1089,33.3476,344.685,507.61,-9850.52,-8010.64,13.6765,-7.32985,-0.774366,6.0731e+09,68.3139,9.24075,373.521
4957.1,0.0884212,3.27487e+10,1.96193e+06,1.01023,-23.1674,31.4849,347.714,512.605,-11733.1,-3392.03,13.4939,-5.53942,-0.721274,5.53662e+09,36.2112,9.16029,423.836
4549.31,0.087898,2.73327e+10,1.87877e+06,1.00994,-23.6824,33.1444,369.011,479.288,-2410.45,-8371.56,14.0323,-7.17515,-1.75336,4.73718e+09,45.8713,9.24076,381
4856.44,0.0903019,4.04387e+10,1.37202e+06,1.01018,-26.1239,34.2555,364.325,491.91,-3291.56,-2420.08,13.4566,-5.65917,-1.07872,5.51726e+09,38.5658,9.14954,442.005
4407.36,0.0904268,1.42764e+10,2.09548e+06,1.01019,-24.1854,40.608,402.134,497.579,-11391.6,-6944.13,13.4063,-5.53637,-0.797323,4.85269e+09,68.0774,9.24075,700.776
4193.79,0.0833689,3.35442e+10,1.67044e+06,1.00985,-23.9218,31.599,368.103,488.661,-11825.7,-7533.55,13.6596,-6.04712,-1.05141,4.3539e+09,34.8207,9.24075,534.026
4735.6,0.0907507,3.11181e+10,1.57855e+06,1.00971,-26.5066,35.0463,366.535,506.458,-11021,-7451.34,13.6511,-5.70592,-1.42263,5.30356e+09,25.1419,9.24075,376.66
5623.52,0.0907512,2.81157e+10,2.13264e+06,1.00995,-24.6579,35.5496,396.433,507.204,-10628.7,-7341.88,13.6497,-5.40953,-0.861449,4.41954e+09,57.1291,9.24075,636.227
6578.88,0.0838578,3.64989e+10,2.02675e+06,1.01001,-25.2361,29.8955,317.856,505.97,-11717.6,-7774.54,13.1364,-5.97054,-0.738517,5.63281e+09,69.1091,9.19381,458.073
4868.64,0.090572,1.63634e+10,1.83529e+06,1.01001,-23.9087,30.7131,344.752,510.695,-3769.32,-6960.42,13.6812,-6.38763,-0.35371,4.15862e+09,34.9533,9.23112,483.071
4083.25,0.0864705,3.89329e+10,2.01763e+06,1.00985,-24.3392,34.3714,343.83,514.846,-11122,-6697.08,13.7151,-6.50038,-1.04306,5.7838e+09,66.8018,9.24075,466.658
5662.57,0.0857753,2.3287e+10,1.92323e+06,1.00997,-23.8952,31.7437,356.676,513.408,-10541.6,-5257.06,13.426,-6.12525,-0.359204,3.90252e+09,50.4587,9.24075,595.845
3459.66,0.0907507,2.80393e+10,2.01142e+06,1.00986,-23.6855,34.0223,337.563,496.674,-12228.3,-7154.06,13.4402,-6.50161,-0.737944,4.93836e+09,124.308,9.24075,722.618
5599.17,0.0907511,2.95097e+10,1.67161e+06,1.00991,-23.4825,38.2372,347.916,521.525,-12135,-8252.03,13.9011,-6.63732,-0.71395,3.78971e+09,74.3306,9.21015,267.045
5777.08,0.0907506,3.0757e+10,1.79348e+06,1.00984,-23.8948,35.1585,330.905,500.364,-11382.1,-8903.85,13.8405,-5.59067,-0.737925,5.21364e+09,68.6532,9.23203,436.767
5164.88,0.090751,3.40722e+10,1.81867e+06,1.00995,-24.454,33.7773,315.795,505.826,-10875.5,-7440.9,13.8178,-5.9097,-0.738829,4.0136e+09,39.5523,9.24075,471.067
