Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
2959.61,17522.8,6.20833e+09,124279,98.8229,-8.82855,21.6337,132.309,143.675,-1920.49,-936.07,4.05281,-3.08131,-0.555709,2.26906e+08,39.755,11968.1,179.628
3188.96,19721.9,3.05843e+09,143458,92.1019,-8.0732,17.8377,124.441,155.162,-1792.66,-1333.78,3.86228,-2.64184,-0.0502463,3.26959e+08,42.709,21154.4,199.644
2422.56,15565.6,7.44999e+08,90150.7,74.6511,-8.68798,19.7167,121.45,136.943,-2433.32,-1271.1,4.09175,-2.30441,-0.00989334,3.73975e+08,50.3533,17861.3,88.6874
3315.76,23588.8,4.54751e+09,139626,110.522,-7.84845,16.9703,118.571,159.554,-1565,-1468.27,4.02658,-3.36628,-0.063588,2.82292e+06,49.8272,15550.9,160.284
2881.42,21034.5,4.7099e+09,46577.1,113.05,-7.98314,23.6474,76.4112,134.621,-1744.37,-1489.48,4.1242,-3.33471,-0.00736001,2.33632e+08,27.3748,14025.1,201.268
2862.63,16812.4,1.05271e+09,81641.4,122.088,-8.10958,21.7159,131.938,163.632,-1594.47,-1220.22,4.01228,-2.76721,-0.727925,2.28856e+08,49.1753,19828.7,209.006
2319.8,17068.4,2.47319e+09,75992.6,106.884,-8.34338,16.4961,114.329,154.042,-2407.36,-1076.37,4.1033,-2.90145,-0.052089,1.85776e+08,54.7297,7856.52,197.707
3025.81,14270.6,2.01855e+09,142185,60.764,-9.93818,21.9713,101.022,158.482,-2030.17,-1155.25,3.70353,-2.62132,-0.407666,2.6437e+08,28.4735,8865.52,200.578
2716.41,9477.18,2.3923e+09,164307,102.752,-7.90999,18.057,92.5337,169.576,-1967.8,-1291.71,4.0263,-2.51627,-0.203101,2.72362e+08,43.1855,15333.2,146.659
2653.37,16420.1,2.6749e+09,133770,105.262,-8.50682,18.9048,135.166,159.388,-2399.16,-788.309,4.32308,-3.35527,-0.29376,3.09175e+08,36.834,15555.9,164.829
3095.15,13682.7,7.47447e+09,155874,60.929,-7.76057,21.8793,124.498,151.43,-1449.46,-1343.82,4.14954,-2.88353,-0.301222,2.29422e+08,62.302,21782.3,115.744
2968.82,17755.7,1.36268e+09,172665,81.1418,-8.62521,20.2804,136.467,108.419,-2064.12,-1390.75,3.81845,-2.82626,-0.0721347,7.06672e+07,34.95,17782.5,147.616
2533.11,24189.7,2.52753e+09,151874,88.4899,-8.31032,17.2837,124.273,146.396,-1985.67,-1268.37,4.09908,-2.6084,-0.667845,3.23186e+08,54.6722,10742.3,181.642
2579.54,17632.8,5.87994e+09,134504,111.976,-8.09776,20.2248,136.164,153.254,-2789.88,-1684.09,4.26772,-2.78271,-0.231198,3.97548e+08,51.2169,18266.7,136.938
