Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
0.191961,0.102992,0.105116,0.138089,3.87635,0.133752,0.091737,0.056867,0.108856,0.061555,0.098417,0.044446,0.081804,0.070223,0.018184,0.043959,0.01748,0.038861
0.04015,0.017015,0.018875,0.025512,0.043914,0.039672,0.08627,0.054273,0.108725,0.060398,0.095185,0.044307,0.080197,0.069001,0.018157,0.041664,0.017273,0.038226
0.039908,0.016902,0.018673,0.025674,0.043486,0.039148,0.085935,0.053347,0.108943,0.060515,0.119459,0.0437,0.079843,0.069912,0.01828,0.041863,0.017545,0.038133
0.039623,0.017042,0.01888,0.025617,0.032686,0.03944,0.086248,0.054047,0.108668,0.060338,0.095443,0.044725,0.079691,0.070163,0.017951,0.041517,0.017593,0.038297
0.040618,0.017342,0.018826,0.025507,0.032349,0.038859,0.085889,0.051642,0.108616,0.059904,0.094182,0.043263,0.101799,0.070137,0.018354,0.04161,0.017111,0.038402
0.040014,0.017047,0.018717,0.025529,0.032257,0.039217,0.086157,0.051371,0.109165,0.060533,0.094341,0.044614,0.081228,0.07071,0.018097,0.041692,0.017867,0.038415
0.040461,0.017075,0.018822,0.02547,0.032119,0.097744,0.086333,0.053969,0.109091,0.060217,0.094172,0.044057,0.080613,0.070862,0.018188,0.041517,0.017013,0.038904
0.03974,0.017184,0.018901,0.034974,0.032578,0.039451,0.086075,0.053921,0.109005,0.060655,0.094308,0.044507,0.08122,0.069985,0.018186,0.053407,0.017591,0.038262
0.040511,0.016865,0.018874,0.052837,0.03251,0.039506,0.086087,0.053461,0.109122,0.059847,0.093973,0.04401,0.081238,0.069549,0.018185,0.041585,0.017606,0.038378
0.039242,0.017304,0.018813,0.025731,0.032347,0.03941,0.085711,0.053646,0.108748,0.060717,0.095367,0.044223,0.079924,0.069576,0.018179,0.041467,0.017607,0.038664
0.040404,0.017235,0.018781,0.031868,0.032252,0.039442,0.085898,0.053705,0.109406,0.059827,0.09341,0.04402,0.080544,0.069333,0.018449,0.041512,0.017499,0.03797
0.039395,0.016962,0.018741,0.025663,0.032455,0.039228,0.086127,0.053799,0.108734,0.060246,0.093618,0.044139,0.08047,0.070483,0.017773,0.041283,0.017376,0.038834
0.040442,0.020849,0.018828,0.025795,0.032474,0.039098,0.085868,0.05368,0.108472,0.060661,0.093697,0.044217,0.10117,0.070381,0.01812,0.041219,0.017608,0.03857
0.039307,0.017204,0.018711,0.025529,0.032241,0.039329,0.085555,0.053774,0.109049,0.059892,0.093787,0.043867,0.080878,0.068188,0.018235,0.041336,0.017216,0.038023
0.039978,0.017123,0.01866,0.025152,0.032262,0.039304,0.086193,0.053584,0.108675,0.060623,0.09335,0.044276,0.081137,0.068748,0.018071,0.032912,0.029494,0.038769
0.039814,0.016852,0.018742,0.025482,0.032482,0.039147,0.086368,0.053544,0.10929,0.0599,0.093827,0.044007,0.118344,0.069472,0.018293,0.02893,0.017319,0.038748
0.040173,0.017241,0.018635,0.025479,0.03232,0.039158,0.085738,0.053565,0.10891,0.060406,0.093727,0.044575,0.081252,0.069886,0.01839,0.029107,0.017439,0.038365
0.040066,0.017186,0.018806,0.0302,0.032469,0.039131,0.085903,0.053242,0.107138,0.059971,0.093549,0.044034,0.080238,0.082793,0.017633,0.02909,0.017489,0.038826
0.039751,0.017175,0.018564,0.030783,0.032315,0.039528,0.085757,0.053514,0.107024,0.060517,0.093323,0.044638,0.116245,0.068584,0.018209,0.028917,0.017161,0.038178
0.040332,0.016974,0.018917,0.035943,0.032303,0.038882,0.085443,0.053547,0.107032,0.059653,0.106796,0.043499,0.081139,0.070674,0.018357,0.029163,0.017515,0.038334
0.039575,0.017012,0.018718,0.034628,0.036709,0.039232,0.085957,0.05368,0.107131,0.060518,0.093655,0.044058,0.08101,0.071189,0.018417,0.028873,0.017156,0.038702
0.040467,0.016953,0.018887,0.035029,0.038672,0.039461,0.086188,0.053625,0.119355,0.060673,0.093596,0.043271,0.098868,0.068714,0.018217,0.028922,0.017516,0.038099
0.03947,0.017317,0.018416,0.035429,0.034681,0.039502,0.08545,0.053342,0.107878,0.059761,0.094036,0.044324,0.080601,0.070138,0.01809,0.02913,0.017499,0.025781
0.040109,0.01717,0.018608,0.036188,0.03231,0.03902,0.085994,0.051476,0.10837,0.060585,0.093528,0.043526,0.080749,0.069047,0.017572,0.029141,0.017583,0.02515
0.039105,0.017083,0.01852,0.035349,0.032204,0.039328,0.085992,0.054323,0.108284,0.059721,0.093426,0.044438,0.080731,0.069863,0.018098,0.029277,0.017666,0.025114
0.040304,0.016881,0.018651,0.035208,0.032368,0.039459,0.085708,0.054127,0.10811,0.060666,0.093238,0.04341,0.081249,0.068882,0.018194,0.02948,0.017359,0.02528
0.039305,0.016942,0.018626,0.035443,0.032485,0.039284,0.085607,0.054681,0.108499,0.059959,0.093551,0.044092,0.080798,0.069788,0.018217,0.02948,0.017505,0.025035
0.040356,0.016864,0.018167,0.034966,0.032467,0.039326,0.08593,0.05472,0.108264,0.06049,0.093375,0.043568,0.080651,0.06976,0.030103,0.029046,0.017486,0.024841
0.039506,0.017142,0.018741,0.036117,0.032066,0.039244,0.085745,0.054585,0.108157,0.059517,0.09293,0.044418,0.080819,0.069346,0.018434,0.029098,0.017603,0.025089
0.040345,0.017195,0.019257,0.036572,0.032001,0.039317,0.085782,0.054561,0.108025,0.060528,0.093391,0.043389,0.079845,0.069784,0.017695,0.029139,0.017418,0.025027
