Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
8929.9464,49211.521,1.6957479e+10,1281594.8,237.92925,-26.057488,68.709207,381.45178,485.84021,-6524.9127,-3587.8997,12.701824,-7.0305037,-1.4627145,2.4538484e+09,123.63125,52216.121,475.83259
8929.9464,47879.078,1.6824613e+10,1139954.8,237.92925,-27.37204,68.709207,376.39483,485.84021,-6524.9127,-3587.8997,12.384718,-8.6078228,-1.9436159,2.4538484e+09,105.05657,50430.937,418.48187
8929.9464,41832.13,1.0371371e+10,1027411.9,237.92925,-27.816091,60.453112,325.05626,485.84021,-6524.9127,-3587.8997,12.384718,-8.6078228,-1.9436159,1.2772839e+09,94.910355,39319.13,397.61557
8929.9464,27598.047,3.6044937e+09,699751.94,160.08171,-28.793926,60.453112,258.7275,453.96126,-6524.9127,-3587.8997,12.384718,-9.1258886,-2.1039269,6.5617729e+08,68.253688,25725.505,332.18352
8929.9464,22168.837,2.1922109e+09,558491.26,115.66535,-29.10045,60.104069,229.49311,431.23601,-6524.9127,-3587.8997,12.384718,-9.9021551,-2.1039269,2.1835433e+08,40.988644,15237.488,287.93814
8929.9464,17017.546,1.19288e+09,413385.47,105.67016,-29.730583,60.104069,200.08102,420.29224,-6524.9127,-3587.8997,12.288398,-9.9021551,-2.1039269,1.2121482e+08,39.999878,10674.517,230.55733
8929.9464,13548.553,8.1890728e+08,354639.01,82.011754,-29.730583,60.104069,171.14648,393.93305,-6524.9127,-3587.8997,12.288398,-9.9021551,-2.1039269,74442993,33.274952,8446.5306,214.14191
8835.5884,11673.406,6.7583083e+08,317959.62,74.36847,-29.892448,52.014138,145.07428,363.85702,-6524.9127,-3886.1069,12.288398,-10.206054,-2.1039269,56480011,30.947078,7908.1482,214.14191
8751.3223,11056.454,6.0804721e+08,262369.4,67.771755,-30.701936,52.014138,145.07428,345.058,-6524.9127,-4032.0373,12.288398,-11.192509,-2.1039269,40560595,29.860083,6965.4476,211.5745
8751.3223,10350.102,4.9836032e+08,232949.92,63.76089,-30.985864,52.014138,141.50618,331.62109,-6524.9127,-4143.8747,12.288398,-11.192509,-2.4584564,32589847,24.221515,6364.1008,207.83626
8446.1595,9865.6287,4.1963305e+08,219503.66,59.599725,-31.195283,52.014138,141.50618,324.63572,-6627.2383,-4359.839,12.288398,-11.192509,-2.4584564,24815556,21.521567,5687.4931,180.8156
8244.7416,9175.1716,3.6216245e+08,217513.76,57.95012,-31.195283,52.014138,141.50618,313.89111,-6711.2178,-4573.7799,12.288398,-11.746744,-2.5032269,22785492,19.105113,5381.9997,180.8156
