Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
1283.19,0.0227419,5.61848e+09,162515,1.01003,-7.67857,9.17734,57.318,142.941,-5185.54,-3059.2,3.58267,-3.24402,-0.00774071,8.46423e+07,13.1467,3.08025,189.197
1157.35,0.0243213,9.44331e+08,108769,1.00995,-7.64195,9.22809,76.1912,149.432,-4363.12,-1258.36,4.04596,-3.09593,-0.800849,1.63914e+08,10.5755,3.08025,187.567
2073.27,0.0302502,8.40443e+09,190432,1.00998,-9.50922,9.13833,96.4123,153.439,-3861.24,-2589.28,4.00688,-3.02629,-0.296759,1.75829e+08,24.6252,3.03728,134.255
1243.68,0.0297027,6.52218e+09,117176,1.00987,-7.77143,9.04996,48.0417,158.452,-4379.83,-2703.98,4.01863,-2.5333,-0.0152137,2.84275e+08,9.35772,2.97278,130.755
1382.43,0.0302189,5.84661e+09,125429,1.00986,-8.61319,9.15763,63.6432,143.438,-3704.83,-2457.82,3.97054,-2.10204,-0.296773,3.00968e+08,23.2638,3.08025,93.4137
1717.45,0.0302502,3.24954e+09,151077,1.01001,-7.95837,9.40957,91.1167,140.207,-3555.25,-2464.51,3.76509,-3.40333,-0.294683,2.4132e+08,23.3292,3.02704,174.495
1315.75,0.0266611,2.26097e+09,144193,1.00985,-8.02254,9.17679,69.5774,144.93,-3083.52,-1572.12,3.59784,-3.08405,-0.0638466,2.71116e+08,3.43426,3.02778,124.624
1161.01,0.0302502,5.44025e+09,135420,1.00966,-8.06407,9.92305,84.9579,143.057,-4344.69,-2209.56,4.0354,-3.06526,-0.0146494,1.8899e+08,19.6154,3.08025,160.122
1895.22,0.0302501,2.0592e+09,105964,1.00994,-7.96812,14.1934,97.3045,150.349,-3914.94,-2226.46,3.88245,-3.84378,-0.0728723,8.48714e+07,22.541,3.08025,93.2776
2069.27,0.0302502,2.91835e+09,105679,1.00982,-8.19797,11.2822,106.754,153.035,-3734.95,-2514.66,3.08441,-3.78188,-0.297161,2.37299e+08,12.7841,3.07095,103.829
1204.2,0.0302502,5.81859e+09,85292.5,1.0101,-8.00259,10.0117,75.7459,150.051,-2319.42,-1948.88,3.49537,-3.08401,-0.720671,1.51068e+08,12.5008,3.08025,197.128
1970.53,0.0302502,4.57352e+09,168794,1.00996,-7.63522,10.6931,70.7766,147.019,-4996.09,-2490.45,4.06479,-3.9386,-0.0636711,1.76766e+08,17.403,3.026,168.304
770.397,0.0302501,5.33424e+09,130443,1.00981,-8.05052,9.16717,82.8775,144.151,-3666.97,-2550.16,4.16948,-3.36864,-0.738052,1.64804e+08,9.91565,3.08025,123.758
1338.72,0.0302501,3.36906e+09,127760,1.00991,-9.85288,9.22807,97.7764,151.517,-3854.78,-2700.76,3.49567,-3.05981,-0.29623,1.57141e+08,10.6542,3.08025,177.782
1441.09,0.0291755,3.67479e+09,139915,1.00986,-7.7966,9.09197,88.4293,126.606,-3892.71,-2137.35,4.02286,-2.69181,-0.275474,2.81312e+08,17.2404,3.14879,147.739
2033.44,0.0302501,8.19691e+09,172507,1.00997,-8.90742,11.1266,71.193,133.424,-3784.74,-1468.55,4.12355,-3.41821,-0.289492,2.29154e+08,17.0097,2.9998,140.071
1164.79,0.0120899,7.93745e+08,164747,1.00992,-8.27674,10.3643,62.9145,142.519,-3709.93,-2957.76,4.16543,-3.35867,-0.0153732,1.28209e+08,5.45807,3.08025,96.3907
1082.11,0.0300805,6.96208e+09,154068,1.00981,-8.42474,9.23349,57.3757,153.831,-2979.35,-3336.41,4.02009,-2.46464,-0.351983,4.27406e+08,26.7537,3.08025,156.436
1872.18,0.0280469,1.03531e+09,163712,1.00972,-8.72511,9.21477,85.5505,156.268,-3058.63,-2950.92,3.72498,-2.73211,-0.292065,1.24303e+08,10.2783,3.03016,73.8689
1516.35,0.0290137,4.23033e+09,53631.6,1.01005,-7.66375,9.15832,73.7406,126.723,-4133.5,-2118.47,4.11384,-2.15222,-0.0648953,2.46669e+08,8.60982,3.02537,65.4535
1441.07,0.0302067,7.93082e+09,104543,1.00991,-8.54169,13.8802,64.5056,154.236,-3983.01,-3211.85,4.05261,-2.69232,-0.296724,1.22008e+08,31.7497,3.08025,173.757
1520.13,0.0302501,3.3147e+09,142091,1.00978,-8.25177,9.73342,76.1722,148.909,-1965.49,-2667.29,3.99211,-2.53055,-0.355091,2.23452e+08,31.5449,3.02851,112.993
1085.76,0.0298285,4.45704e+09,158115,1.00981,-7.8545,11.0403,100.35,131.569,-3989.54,-2439.3,4.02881,-3.69295,-0.797548,1.83996e+08,16.9653,3.03954,140.016
1753.74,0.0236276,3.4046e+09,100415,1.00979,-8.11469,9.21176,104.09,131.094,-4078.63,-2486.52,4.08757,-2.51625,-0.065015,4.85978e+08,19.0058,3.08025,143.538
1085.75,0.0288305,5.13937e+08,131491,1.01003,-8.24443,11.8826,67.126,135.087,-5356.98,-2867.98,4.15901,-3.18668,-0.784934,2.57487e+08,12.6637,3.08025,57.0905
2014.17,0.0302501,2.29257e+09,107812,1.00994,-8.06082,9.16808,61.0844,146.935,-3407.06,-2010.33,3.71979,-3.35498,-0.71285,2.77137e+08,18.3512,3.08025,56.4474
1539.87,0.0302501,7.14629e+09,142617,1.00998,-8.65514,10.139,79.2791,151.89,-3609.78,-2148.79,4.02861,-2.85169,-0.73799,3.25035e+08,19.0736,3.00977,136.659
1401.7,0.0292078,2.93846e+09,158453,1.00987,-8.16028,9.20316,87.9865,143.247,-2834.98,-2377.83,3.89821,-2.54593,-0.000495864,3.67822e+08,16.488,3.08025,71.5771
