Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
73.262203,73.367325,75.098462,73.196422,83.949281,90.570208,145.70336,74.738817,68.395749,159.72273,160.78646,170.88539,132.31934,126.88244,71.676076,67.955885,73.968326,65.709001
