Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
9503.8839,40578.743,1.2289327e+10,1181224.8,200.54164,-27.406958,68.996852,389.58841,503.69957,-5899.0266,-3864.6269,12.377881,-9.8212323,-1.2378147,1.9305395e+09,148.72914,45668.526,445.43588
9503.8839,39340.626,1.1857489e+10,1131918.2,200.54164,-27.406958,68.996852,319.14022,470.23823,-5899.0266,-3864.6269,12.377881,-9.8212323,-1.3917689,1.9305395e+09,111.56574,43833.223,420.42741
9503.8839,31275.661,6.8485323e+09,859236.37,200.54164,-27.962827,66.282003,312.26092,443.75383,-5899.0266,-3864.6269,12.26612,-9.8212323,-1.3917689,1.7254854e+09,79.27837,37325.689,410.94904
9503.8839,23506.138,3.7431875e+09,584544.12,174.14083,-28.780503,62.200707,274.87843,438.95875,-6209.6182,-3864.6269,11.61817,-11.181336,-1.4316674,7.4403625e+08,55.663305,26614.775,375.19463
9247.2013,19232.033,1.4194541e+09,402544.04,130.8681,-30.186405,62.200707,240.62422,390.05362,-7488.6756,-3864.6269,11.61817,-11.390667,-1.5644286,3.6176402e+08,35.822357,20030.245,285.68849
9247.2013,17113.746,8.9379503e+08,331552.81,108.239,-30.186405,61.688544,208.14846,382.70333,-7488.6756,-5039.7151,11.566184,-11.390667,-2.0826305,1.8265869e+08,16.546215,17550.11,285.68849
9247.2013,15542.799,5.1972844e+08,282797.33,97.400291,-31.128078,60.275655,208.14846,352.62865,-7488.6756,-5039.7151,11.411882,-11.390667,-2.0951626,1.3585722e+08,13.467567,15459.661,236.65323
9147.588,14613.602,4.4988488e+08,263312.82,81.996486,-31.15185,55.197842,201.87486,323.17648,-8617.8062,-5039.7151,11.411882,-11.390667,-2.2356859,1.2485255e+08,8.7177847,13625.883,235.14875
8929.2297,13293.554,3.7435568e+08,225622.46,76.190859,-31.441609,55.197842,194.55762,310.51417,-8617.8062,-5039.7151,11.411882,-11.390667,-2.2356859,1.0240265e+08,8.7177847,12779.161,235.14875
8591.1821,12347.598,3.221023e+08,174960.88,71.563278,-31.733039,53.698253,167.89331,293.04463,-9108.6536,-5039.7151,11.082954,-11.390667,-3.6023488,97920894,8.2619646,11286.988,221.59384
8069.6636,11748.112,2.6436059e+08,149984.19,67.765806,-31.949069,53.698253,167.89331,276.47501,-9113.9008,-5039.7151,11.082954,-11.872486,-3.6023488,79285395,7.5193012,10410.215,164.85229
