Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
15495.991,126026.17,9.839304e+10,3416297.7,919.57833,-18.556062,123.71777,672.48341,604.43517,4334.368,2473.7776,15.848016,-0.78006226,1.7404918,1.4476001e+10,692.8783,132940.21,1168.7145
15576.408,101049.76,6.7040864e+10,2995856.5,747.44358,-17.512252,116.12934,589.54715,594.23416,4972.3948,3135.8028,15.830348,-0.78057195,2.216257,8.2746388e+09,710.94081,104703.33,1089.8561
16246.07,82823.952,5.4456863e+10,2541916.8,579.07992,-17.900892,116.31647,542.1581,584.94642,3415.3008,4407.4649,15.669299,-0.73148246,1.5633868,6.8919512e+09,696.82033,94316.648,990.84528
16485.488,73049.163,4.3577216e+10,2256658.2,515.45338,-18.367869,116.65112,476.09505,577.47068,4490.7218,3127.6534,15.754062,-0.56820803,2.52434,5.2472225e+09,541.30917,82107.229,845.0088
16660.418,59296.582,2.4434971e+10,1845515.4,422.00986,-18.792346,117.72812,441.1353,568.5915,3015.2146,2805.9106,15.513442,-1.1728434,3.9308718,3.5844782e+09,391.89978,68327.697,740.64894
15659.975,48216.99,1.6234169e+10,1447478.7,335.79917,-18.711909,123.0862,393.254,522.75832,3539.2082,2405.6556,15.777688,-0.73804102,3.5329363,2.1010141e+09,295.0519,51925.713,663.43642
15058.358,34928.619,1.2126196e+10,1181101.9,251.37841,-19.519538,115.38319,379.6883,506.22403,2936.1844,2515.3906,15.955837,-1.5660655,3.3819391,1.1465433e+09,195.01759,40009.549,615.63986
15298.377,27120.777,4.9742823e+09,939578.15,198.74811,-19.914815,111.27887,327.96843,488.13655,5582.3742,2152.553,15.73741,-0.92748319,3.5683695,7.1000581e+08,165.41994,33625.674,589.78583
16076.413,22885.199,3.760757e+09,743729.36,154.95393,-20.144422,112.4761,308.63815,479.5088,3252.5692,2100.9757,16.292349,-1.0644082,5.2455235,4.2679974e+08,91.449829,24781.698,555.9313
15942.089,17936.641,3.159104e+09,586462.81,109.14404,-19.381727,107.11539,289.55651,457.22595,3509.6548,2263.3789,15.641555,-0.55256872,5.1615122,3.1396445e+08,85.241013,19160.44,532.81737
