Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
9745.7971,28437.23,3.9959597e+09,514188.53,175.62257,-28.577036,61.371626,223.93654,453.79757,-4571.5224,-2844.0096,13.021279,-8.0026143,-1.9709176,7.7044391e+08,70.802603,25922.927,395.59289
9448.9275,11513.597,8.6690752e+08,224259.27,84.028146,-30.449945,61.371626,159.88209,384.20573,-4571.5224,-2844.0096,12.661509,-8.5577199,-1.9709176,1.5083738e+08,59.04844,13669.587,273.52968
9448.9275,5649.5014,2.6313033e+08,205200.71,53.910524,-30.449945,61.371626,150.85175,372.11349,-4571.5224,-2917.4058,12.384418,-8.5577199,-2.522284,25694006,49.602828,6339.2378,166.56773
9448.9275,3677.6065,61219079,174081.59,25.711162,-30.449945,59.138486,147.11541,358.53854,-4571.5224,-2917.4058,12.384418,-8.5577199,-2.522284,7027886.5,42.108473,3167.47,147.65609
9448.9275,2663.3506,31961180,164115.4,18.184012,-30.46349,59.138486,147.11541,358.53854,-5056.0492,-2917.4058,12.163208,-8.5577199,-2.7122041,3145503.8,37.129882,2187.5022,134.44311
9448.9275,2120.3416,19510243,119134.07,13.474323,-30.46349,59.138486,146.45694,354.5927,-5056.0492,-2917.4058,12.163208,-8.5577199,-2.7122041,1735470.4,28.067191,1760.683,134.44311
9111.1837,1852.2739,13243120,101709.59,10.528204,-31.833674,59.138486,146.45694,339.61925,-5278.6825,-2917.4058,12.163208,-8.8902043,-2.7122041,1283493.3,26.198201,1454.571,90.487862
8856.1089,1544.7773,6811621.6,88150.628,7.2701483,-31.833674,59.138486,142.5388,319.42918,-5649.9563,-3323.2099,12.14203,-8.8902043,-2.8235607,629713.49,24.089118,1155.6229,90.487862
8630.3461,1237.0655,5137105.5,72956.885,5.6138406,-31.833674,59.138486,136.50871,316.72671,-6148.5594,-4026.9519,12.14203,-8.8902043,-2.8235607,338811.56,22.71715,788.57167,90.487862
8275.7749,952.6558,1601483.9,68405.512,5.1091051,-31.833674,59.138486,134.6037,311.62834,-6708.7852,-4725.8525,12.14203,-8.8902043,-2.8235607,246780.57,22.33773,705.17673,90.487862
7845.3973,707.07904,899191.68,61708.853,4.344415,-31.833674,59.138486,134.6037,303.02087,-7407.5239,-4725.8525,12.14203,-8.8902043,-2.8235607,118371.71,22.269514,529.78978,90.487862
7742.2857,409.18602,736267.49,55948.28,3.1221503,-31.833674,59.138486,134.6037,300.91354,-7407.5239,-4725.8525,12.14203,-8.8902043,-2.8285392,118371.71,21.790934,427.50993,90.487862
7742.2857,359.3893,542612.85,29886.905,2.9540361,-31.833674,58.819527,134.6037,294.28312,-7770.4444,-4725.8525,12.14203,-8.8902043,-2.8285392,91712.734,20.186583,378.9548,90.487862
7731.8507,269.90615,510654.16,29886.905,2.4937014,-31.833674,58.819527,134.6037,280.1933,-8070.2617,-4756.0877,12.14203,-8.8902043,-2.8285392,77948.882,19.295435,284.41076,90.487862
7689.9154,238.39002,464708.6,29886.905,2.1915484,-31.833674,58.819527,134.6037,278.23968,-8749.1885,-4756.0877,12.14203,-9.232833,-2.8285392,77948.882,19.295435,284.41076,90.487862
7514.9689,238.39002,173304.17,29886.905,2.1915484,-31.833674,56.567965,134.6037,271.11896,-8749.1885,-4756.0877,12.14203,-9.232833,-2.8285392,77948.882,19.295435,284.41076,90.487862
7285.1751,216.25962,173304.17,29886.905,2.1420898,-31.833674,56.567965,134.6037,260.01429,-8749.1885,-4756.0877,12.14203,-9.232833,-3.0223573,77948.882,19.295435,284.41076,90.487862
7252.2517,207.9339,173304.17,26492.276,2.1420898,-31.833674,56.567965,134.6037,260.01429,-9463.9649,-4756.0877,12.14203,-9.232833,-3.0223573,77948.882,19.295435,267.11612,90.487862
7110.1542,199.24612,173304.17,23842.531,2.1420898,-31.833674,56.567965,134.6037,260.01429,-9463.9649,-4886.4626,11.554391,-9.232833,-3.0223573,77948.882,19.295435,245.16056,90.487862
7015.796,196.65312,173304.17,23842.531,2.1420898,-31.833674,54.280675,134.6037,260.01429,-9463.9649,-4968.0454,11.554391,-9.7545845,-3.0223573,52855.261,19.295435,245.16056,90.487862
