Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
14822.749,143384.15,9.8598669e+10,3756235,889.77926,-17.92443,134.17713,717.00819,609.49697,4352.2654,4087.6309,15.897091,-0.59950874,2.2836901,1.9369369e+10,761.32273,141680.85,1189.1267
15914.392,115716.04,6.8261262e+10,3302816.7,724.78044,-19.085083,128.99384,653.54329,605.82072,4196.7298,3089.4414,15.907188,-0.60336397,1.0351934,1.4297879e+10,616.34965,125748.4,1093.615
15688.17,95550.346,5.1496793e+10,2724763.2,592.6269,-19.229092,126.66946,604.95526,594.61045,3950.4971,2562.811,16.585174,-1.0689634,2.0220685,1.1166871e+10,454.27541,101427.17,1061.0557
14867.572,76872.477,3.4646594e+10,2189019.8,485.9885,-19.910882,122.13402,510.87342,575.49136,5316.0941,3099.0197,15.845437,-1.153084,1.8767121,8.0816321e+09,329.70496,83947.034,950.13339
14961.11,60972.517,2.279889e+10,1644345.2,398.25723,-20.912832,110.71277,456.22156,544.983,3512.6383,2504.1595,15.712359,-0.95470126,1.6309859,5.5397403e+09,191.0138,70095.775,766.32239
14795.383,46174.74,1.4922526e+10,1086194.8,315.35102,-20.966417,106.25814,411.64685,517.07011,3990.9065,2827.3893,16.202168,-1.7723167,1.915736,4.3938931e+09,130.11993,50370.561,713.58739
15220.913,35884.047,8.6579613e+09,825393.05,262.61558,-21.953294,111.18529,411.3383,485.00394,3959.774,2680.2715,16.094892,-1.6557386,2.9270064,2.1911669e+09,98.046234,37625.478,679.96952
14815.934,27385.543,3.6104099e+09,607257.09,203.17715,-21.234372,99.795216,344.57835,453.40929,3831.1818,2416.1468,16.180724,-1.2208222,2.2795655,9.3225588e+08,69.323103,29996.668,738.37369
15306.168,21850.287,2.1882315e+09,480137.18,150.43147,-21.4873,101.19183,296.29149,412.14745,3621.5952,2219.2795,15.953191,-1.8134417,2.6029563,5.5957264e+08,55.539731,23046.922,763.03691
15406.513,18928.913,1.5862971e+09,349407.69,120.04427,-21.472396,104.58785,288.34005,380.0089,4940.2395,2493.5634,16.128183,-1.1129509,2.2592801,3.1155532e+08,56.127434,18168.349,716.25574
15212.54,16316.16,9.8672939e+08,287788.86,99.729323,-21.638692,102.25787,275.96977,353.33985,3669.4348,2367.5703,15.957888,-1.5966153,3.5121965,2.2866494e+08,64.024401,15538.139,570.25761
14905.196,14437.089,5.7627631e+08,251695.16,85.199182,-21.829133,102.30921,275.02273,333.45613,3143.9926,2450.5466,16.203403,-1.6893405,3.1050317,1.5718367e+08,50.790287,13693.15,586.98438
15480.834,13135.916,5.0252944e+08,232139.63,77.59469,-22.044951,105.69809,269.28815,316.63412,3916.1971,2943.513,16.064377,-1.8400654,3.6050583,1.184065e+08,33.015286,12374.854,638.59537
15666.293,12193.335,3.8499704e+08,226707.4,71.874276,-21.095931,101.31274,262.79456,302.34477,3882.8118,2635.9845,15.864073,-1.5735689,4.0450149,99127474,27.078145,11392.475,583.09448
15355.405,11616.236,3.2928765e+08,227735.56,67.092826,-23.028006,106.16269,280.33945,290.17799,4015.1831,2601.0478,16.182673,-1.7750892,3.3849164,85982489,25.898647,10529.196,575.37093
15437.295,11176.673,2.6606258e+08,212896.78,63.467493,-21.582616,105.25704,281.30596,280.68404,4049.9218,2850.3856,16.726251,-1.8062095,3.2371438,76940981,25.770187,9851.4555,604.67219
15306.544,10803.396,2.3236165e+08,224670.6,60.92731,-21.607291,105.22296,271.76025,278.87896,4318.9101,3150.0349,16.566012,-1.6716372,3.6897977,70095173,23.815382,9274.3449,564.9203
15403.823,10464.654,1.9315204e+08,220818.91,59.339931,-21.84809,101.49012,285.98984,273.23191,4655.1581,2714.4994,16.473967,-2.1519514,3.0415452,64745533,20.802192,8857.5431,584.99906
14667.633,10230.268,1.7248048e+08,216385.71,58.472208,-21.912443,106.26534,281.13408,275.8344,4001.5146,2419.312,16.096231,-1.2849212,3.1646603,56072649,25.932259,8736.8148,551.87947
