Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
14788.967,56600.68,2.1623439e+10,1636634.9,439.32715,-20.273355,126.7268,475.48714,547.74055,3459.1109,2642.3094,15.961913,-3.4621862,1.853271,2.8579679e+09,226.29752,58803.172,714.24439
14567.235,23435.746,4.9709475e+09,1256791,183.89865,-20.79051,86.564143,397.60585,529.69919,3413.0879,2979.3393,16.353983,-3.490589,1.3721007,4.7801026e+08,170.26832,24515.473,566.8538
14598.377,21207.097,4.058866e+09,1224784.2,66.300464,-20.540498,73.059698,377.80794,525.4668,3442.2115,3295.9222,16.642085,-3.389247,1.2343311,3.6757026e+08,155.47743,22025.337,536.16704
10643.762,20268.223,3.6864316e+09,1207727.8,35.244421,-20.92371,72.71781,363.72071,523.17518,-1714.8869,681.56642,16.817924,-3.8611166,1.4359707,3.2227904e+08,141.8578,21281.452,577.48701
9342.5836,19400.385,3.3396521e+09,1171287.5,29.926114,-20.031705,64.851198,347.8231,523.88056,-4989.8194,-2547.4369,16.58941,-3.4839929,1.112388,2.9092072e+08,124.07867,20073.466,582.81544
9037.6108,18775.891,3.0951394e+09,1138825.5,27.237285,-20.46471,62.981921,360.51447,518.59417,-5586.0717,-3048.6088,16.900122,-3.4841254,1.2217229,2.5755055e+08,115.62336,19233.842,555.95664
8823.9725,17686.357,2.7310351e+09,1112896.1,25.073582,-20.745606,64.262975,344.57861,519.40756,-6519.2968,-2974.6306,16.551146,-4.0079537,1.3552739,2.3079118e+08,101.42639,18397.68,533.24726
8457.398,16777.707,2.5397701e+09,1087365.6,23.057709,-20.116207,64.611014,338.4443,520.76548,-7387.8343,-2974.6468,16.681895,-3.9688055,1.3047044,2.0403516e+08,92.547982,17337.295,551.13516
8405.0033,15992.057,2.3371138e+09,1076676,21.490448,-20.13219,65.588296,338.4679,518.17388,-7765.8444,-2613.3138,16.644962,-3.8621044,1.1149628,1.7876754e+08,85.978526,16422.906,545.12673
8256.4086,15257.158,2.0677862e+09,1049821.7,18.934651,-20.691521,61.588308,337.67748,520.07968,-8291.1138,-3028.7819,16.586942,-3.8111185,1.1754221,1.6160441e+08,80.182122,15573.079,544.28498
