Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
5306.76,0.082976,3.86295e+10,1.75292e+06,1.00002,-24.7243,33.0511,340.667,499.583,-14054.5,-5718.32,13.7096,-6.39642,-1.74256,5.07452e+09,43.5894,9.24075,543.579
4565.2,0.0907462,4.36223e+10,1.78808e+06,1.00002,-23.4026,29.5379,370.368,494.323,-11636.4,-7991.48,13.8122,-5.81219,-0.7984,5.74654e+09,34.9991,9.19727,537.579
4619.52,0.09075,2.85525e+10,1.32589e+06,1.00002,-24.4736,31.8598,359.898,509.153,-12088.3,-8860.56,13.8725,-6.07972,-0.79068,4.59295e+09,54.5372,9.24075,709.9
5480.58,0.09075,4.40498e+10,2.04509e+06,1.00002,-23.6618,39.4968,390.769,518.322,-10528.1,-7061.32,13.5276,-6.94974,-0.738069,4.79406e+09,54.8206,9.24075,683.302
3632.31,0.09075,3.33817e+10,1.40775e+06,1.00002,-23.4319,30.9434,341.925,512.872,-10658.2,-4782.21,13.2053,-6.22244,-0.369124,3.53646e+09,43.7381,9.24075,521.644
5442.91,0.09075,2.05353e+10,1.89487e+06,1.00002,-23.7205,33.0971,357.553,492.821,-11579.3,-7173.28,13.7302,-6.95711,-1.46957,5.56985e+09,53.113,9.17825,716.297
6590.9,0.09075,3.04798e+10,1.43587e+06,1.00002,-23.508,37.7378,304.922,498.697,-9530.44,-8122.34,13.4022,-5.10637,-1.43844,3.73702e+09,30.1372,9.24075,302.193
4667.51,0.090498,2.9589e+10,1.70469e+06,1.00002,-24.1975,31.506,335.058,518.533,-9073.11,-7264.4,13.6671,-6.57843,-0.598039,4.79811e+09,64.1796,9.20291,393.084
4694.46,0.0900869,3.1529e+10,1.48673e+06,1.00002,-23.783,31.5473,359.892,496.7,-9072.75,-1293.24,13.4318,-6.86732,-0.737698,5.58492e+09,271.794,9.24075,476.584
6001.75,0.09075,2.89275e+10,2.15734e+06,1.00002,-23.5462,37.8043,339.34,516.716,-13981.7,-8180.92,13.4144,-4.80341,-0.739273,4.4748e+09,60.3353,9.24075,400.454
