Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
15337.061,147023.33,1.0219241e+11,4102467.9,943.05034,-18.592491,121.27501,737.2416,616.93417,3643.4309,3056.0142,15.681092,-0.67958738,1.529834,1.8225337e+10,856.65276,146157.36,1341.4887
14990.791,143160.25,1.0052868e+11,4001287.6,932.38409,-18.615324,120.98968,736.58847,616.69601,3507.0015,2816.2068,15.625942,-0.71525364,1.351641,1.7972831e+10,855.54313,145890.84,1335.4856
14967.305,137613.91,9.7732039e+10,3981387.4,931.75211,-18.677717,120.41876,730.76918,615.04716,3350.1996,2794.2343,15.614896,-0.7449232,1.0454525,1.7794789e+10,835.13289,143241.91,1330.0017
14905.812,137085.33,9.640101e+10,3942172.9,882.91849,-18.693272,120.02425,725.08261,614.2616,3295.9934,2686.6347,15.54859,-0.89603613,0.91450313,1.7104292e+10,813.76736,142249.11,1324.9461
14789.67,137064.92,9.3888077e+10,3817964.1,879.09586,-18.719585,119.67314,722.79456,612.82737,3227.119,2576.5675,15.504068,-0.92833256,0.87443487,1.6683038e+10,812.65516,141899.62,1324.4314
14703.907,134977.4,9.1451343e+10,3816685.7,872.28411,-18.770256,119.54995,719.78344,612.74561,3205.2405,2562.4704,15.499684,-0.97937844,0.85624969,1.6311483e+10,810.37462,141167.09,1322.0719
14633.214,134811.4,9.0463899e+10,3805667.7,864.06847,-18.777355,119.24292,719.67569,612.49764,3121.4667,2277.5652,15.486629,-0.98028873,0.68004867,1.6045489e+10,802.64158,140223.06,1320.097
14594.778,134108.01,9.0367641e+10,3778360,863.68976,-18.791361,118.91277,715.28855,612.37833,3120.1509,2230.712,15.44192,-1.0665515,0.68004867,1.5906538e+10,801.64449,139437.73,1307.3646
14593.758,133379.87,8.8602093e+10,3759919.6,858.68402,-18.797947,118.82615,714.25786,610.60888,3050.9427,2228.4378,15.422968,-1.0985136,0.68004867,1.5527188e+10,801.14472,139254.57,1300.2534
14574.252,130925.49,8.7938736e+10,3692818.5,857.08336,-18.805214,117.65848,705.36224,610.5548,3011.7198,2083.6321,15.401083,-1.1189295,0.6406959,1.543464e+10,757.28581,139184.63,1297.3443
14534.418,130503.43,8.7358626e+10,3679745.7,847.76117,-18.861258,117.25809,704.98737,610.52198,3011.3159,2064.6534,15.33324,-1.122841,0.6394914,1.533713e+10,745.24803,138864.32,1296.464
