Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
2.26129,0.245491,0.043695,0.000577,21963.2,0.032676,6.6978,0.497651,0.060448,31.4728,6.306,0.033776,0.129865,0.189693,0.000389,3.10879,9.7e-05,0.022659
6.94822,0.042311,0.001086,0.042167,42585.4,0.014766,57.8257,0.117359,0.096915,79.6958,8.21997,0.021295,0.00036,548.362,0.033857,2.38181,0.193512,0.012407
10.6033,0.034078,0.027406,0.004896,1128.74,0.008183,12.9023,1.75779,0.189907,28.9341,970.265,0.026974,0.130972,31420.6,0.033874,66.8556,0.114749,0.067824
2.04941,0.042365,0.028791,0.008252,9010.87,0.01635,7.15845,0.849638,0.852688,20.7334,1.39054,0.025241,0.000524,0.09656,0.034404,8.44565,0.002104,0.008148
7.28702,0.01917,0.005608,0.008251,4792.08,0.016355,22.1592,0.813622,0.14764,238.309,1.23521,0.001861,0.000752,0.016774,0.00101,10.7306,0.00282,0.031693
4.36508,0.029267,0.000532,0.000929,1005.36,0.018413,66.9033,0.065965,0.626322,100.116,447.362,0.029798,0.006147,0.104183,0.001007,3.74716,0.011359,0.004827
7.28132,0.190438,0.027435,0.15569,4102,0.009867,32.9525,0.109382,0.031801,19.1134,67.1456,0.010396,0.005602,1.44242,0.026023,3.30282,0.097695,0.007226
62.8396,0.129356,0.00036,0.006194,371.368,0.010297,43.9501,1.06824,0.074436,279.113,11.101,0.014312,0.031611,0.333928,0.026582,2.62453,0.028452,0.007351
64.5681,0.175,0.004961,0.029571,2099.6,0.003777,44.4102,0.304478,0.817177,18.7964,0.330965,0.021397,0.126379,0.150752,0.026291,0.126138,0.002297,0.031793
35.3271,0.040915,0.007917,0.015048,1804.4,0.029829,14.0806,1.66249,0.507603,269.19,80.839,0.006452,0.128933,0.421601,0.001455,18.1893,0.069081,0.019432
68.1277,0.134681,0.002618,0.003791,8220.1,0.00564,21.8526,1.28322,0.080559,129.556,0.335355,0.006187,0.128689,0.032755,0.001699,1.66618,0.050897,0.004431
26.4308,0.064005,0.000291,0.012995,4834.06,0.009101,2927.52,1.08201,0.282674,78.9402,1.11643,0.019654,0.002122,0.441378,0.001988,57.2942,0.008497,0.01529
1.44541,0.322222,0.004966,0.003631,27722.8,0.028653,459.387,0.297708,0.287003,14.3917,2484.29,0.007006,0.002964,0.208395,0.007581,2.47569,0.014339,0.019487
4.52265,0.032611,0.000334,0.004199,3981.56,0.003856,1.7958,0.752087,0.220022,40.9346,739.5,0.03134,0.003449,0.536738,0.011984,0.478903,0.010075,0.005012
3.71641,0.170844,0.000256,0.00443,20250.1,0.018474,6.52049,0.47551,0.451955,0.267766,34.2859,0.000992,0.003668,0.143725,7e-05,4.43197,0.032947,0.031398
11.0088,0.120739,0.008596,0.025348,17524.3,0.01602,70.4344,0.418221,0.260362,20.3638,117.549,0.011603,0.035991,0.159424,0.002561,11.9831,0.005355,0.007587
22.1496,0.094209,1e-05,0.018276,1916.16,0.000899,0.577293,0.170361,0.059562,85.9086,3413.21,0.007554,0.125338,0.612956,0.006564,2.91554,0.078113,0.018424
5.28151,0.127811,0.011202,0.004018,24299.2,0.001332,16.9256,0.099039,0.46037,1485.15,1.20602,0.028401,0.125422,0.151089,0.001526,15.1434,0.058132,0.021213
20.577,0.137727,0.000128,0.013284,2303.11,0.005115,3003.11,3.8013,0.909329,92.103,715.136,0.001088,0.001878,0.647187,0.002405,1.37097,0.01601,0.007137
5.26308,0.006566,0.000523,0.003904,3453.42,0.002325,15.993,0.391758,0.718326,0.548337,135.177,0.032218,0.000378,1.34169,0.010132,3.20972,0.028822,0.009892
0.544726,0.178495,0.00255,0.003932,432.835,0.003863,296.529,0.080987,0.077461,48.016,2956.55,0.000672,0.000943,2.11491,0.000486,44.6616,0.001934,0.045154
6.9394,0.491203,0.000756,0.004416,1712.57,0.013164,686.426,0.666422,0.258292,10.2817,220.369,0.014346,0.001342,2.82095,0.001666,5.49643,0.011798,0.008875
26.4561,0.151465,0.008471,0.001807,19433.2,0.02796,1.10258,0.429062,0.069115,734.242,2437.78,0.027767,0.018658,41480.4,0.010695,9.74329,0.05945,0.051451
15.6419,0.60371,0.005595,0.052446,13595.2,0.007023,951.23,0.186667,0.107784,62.8748,182.826,0.029957,0.03574,0.153457,0.005795,14.0609,0.05421,0.087895
119.207,0.92967,0.006534,0.059162,13987,0.027592,21.426,0.329113,2.69869,123.783,53.498,0.002803,0.164649,1.00396,0.002066,12.1203,0.032867,0.051769
42.6761,0.20061,0.007995,0.072031,40033.9,0.020989,1.03484,4.97653,1.00821,0.692523,1.18916,0.033183,0.168011,0.149658,0.004447,21.9336,0.037518,0.00608
132.374,0.152226,0.007943,0.077132,35349.3,0.028366,41.6725,2.79507,0.852875,488.907,1.30155,0.008442,0.167037,2.96979,0.013093,18.8909,0.120896,0.00172
47.0826,1.21154,0.010979,0.081021,33624.4,0.044842,238.496,5.39322,1.72996,135.311,0.712618,0.031529,0.126721,134.403,0.017056,26.3383,0.103,0.21311
164.507,0.241014,0.00847,0.082366,51938.5,0.068405,71.3671,1.12749,1.53785,164.043,126.448,0.073176,0.168353,2.94336,0.023337,44.7022,0.165854,0.089272
104.156,1.7755,0.021577,0.060797,60832.5,0.076107,501.001,6.80183,2.69986,12.3812,5212.73,0.076921,0.153222,740.604,0.023487,17.621,0.24337,0.048466
