Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
15221.743,142649.1,1.0513569e+11,3981145.9,913.93751,-18.386647,122.26563,721.56199,617.11106,3924.7815,2825.6603,16.095936,-0.62768537,0.90019382,1.7227147e+10,874.99854,147390.36,1418.3688
15141.456,139362.56,9.9270229e+10,3963802.7,888.68273,-18.412749,119.95435,721.07927,613.9585,3673.2258,2663.4606,15.851379,-0.68566137,0.8628717,1.7110612e+10,842.88764,144349.57,1376.2604
15056.897,137533.31,9.6897244e+10,3777168.6,884.2757,-18.515441,119.4187,720.33001,613.67752,3466.3556,2589.4861,15.850256,-0.73367283,0.86209835,1.6790031e+10,817.54031,142977.87,1373.4401
15035.827,136525.97,9.1735014e+10,3736348.1,877.63141,-18.574334,118.6387,715.71787,613.24466,3433.1981,2494.7232,15.790613,-0.78599008,0.78180171,1.6625713e+10,793.0941,139221.16,1328.8421
14998.057,136195.73,9.1551154e+10,3711583.5,874.39102,-18.675621,118.62951,711.32807,611.93399,3391.0488,2483.0837,15.609092,-0.79713991,0.6098614,1.6229507e+10,789.80155,139200.73,1328.2191
14974.742,134712.5,8.9959019e+10,3692256.5,873.10175,-18.77162,118.55639,708.12355,611.73838,3329.5596,2238.5503,15.60203,-0.85222179,0.52347124,1.543748e+10,779.84359,137953.77,1326.9062
14852.389,133920.09,8.8576262e+10,3648285.6,857.69213,-18.776201,117.60604,702.9757,610.9769,3194.2041,2108.5723,15.55184,-1.0306108,0.51738499,1.5404506e+10,748.83542,136668.29,1318.2141
14807.553,133770.99,8.8448361e+10,3600394.7,851.06447,-18.837773,117.05571,701.54668,610.946,3092.6361,2045.4176,15.514214,-1.1392606,0.49307401,1.5330792e+10,736.98954,136658.54,1306.9653
14747.872,133707.46,8.84222e+10,3571348.1,849.41892,-18.919469,116.85874,697.60686,610.61438,3090.5582,2037.7889,15.424096,-1.141353,0.47243408,1.5194835e+10,730.93241,136626.67,1291.4249
14682.837,133697.09,8.7144635e+10,3556290,848.30681,-18.923109,116.65934,696.49878,610.60756,3090.5582,2032.2379,15.412872,-1.1455331,0.45984527,1.4793189e+10,723.37086,135718.98,1283.6842
14671.901,133641.27,8.6936746e+10,3556092.9,846.84753,-18.936064,116.64446,694.76524,609.5328,3086.115,2015.902,15.410375,-1.1522394,0.45596982,1.4769177e+10,719.27722,135207.72,1271.7481
14642.593,133142.38,8.5353483e+10,3540610.3,840.87123,-18.955055,116.47249,694.05473,609.35103,3028.406,1955.3789,15.369629,-1.1522394,0.45098765,1.4757206e+10,716.69896,133382.73,1265.3727
14626.368,132504.38,8.5211659e+10,3537170.6,839.48761,-18.962225,116.28677,693.36515,609.22049,3013.96,1950.3544,15.3271,-1.2691521,0.44807552,1.47457e+10,715.32557,133169.47,1257.8105
14618.882,131492.81,8.4987124e+10,3514042.7,837.71489,-18.985686,116.27661,692.71962,608.70487,2948.7459,1906.5098,15.325166,-1.3055176,0.42821535,1.4482727e+10,712.79552,132970.84,1251.2141
14595.656,130238.87,8.4834983e+10,3503414.1,834.61741,-18.987939,116.23802,691.70678,608.54931,2918.5437,1889.6495,15.281727,-1.3133878,0.40844599,1.4363541e+10,710.87013,132273.69,1250.6212
14514.359,130159.25,8.4500328e+10,3496354.5,826.07587,-19.006755,115.74223,690.78664,608.29423,2874.118,1882.5008,15.27706,-1.3205468,0.36799246,1.4352701e+10,710.49694,131950.03,1240.3605
