Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
15250.386,53390.629,2.0812544e+10,1313517.4,468.86424,-19.943709,111.31861,391.89658,516.71761,3387.1509,2599.0522,16.227092,-1.4678226,1.7963371,2.4058052e+09,252.35128,58284.822,864.32664
14922.862,24806.465,5.3207571e+09,938135.12,207.80732,-20.081992,101.17334,379.65927,490.68,3570.7109,1931.0568,16.269888,-2.0393627,2.0395058,4.0008728e+08,212.3673,28495.879,610.70608
14935.329,21761.039,3.9508635e+09,866078.23,89.232416,-20.188578,106.45219,374.56371,482.77465,4121.4024,2620.8869,16.170632,-1.2764982,2.1547682,3.1331546e+08,188.66476,24566.371,622.12602
10896.164,19771.573,3.0912869e+09,792480.74,55.263604,-19.962506,98.262951,364.88397,475.90038,-93.147944,1844.7455,16.470467,-1.5630797,1.9820873,2.4265139e+08,138.12901,23045.484,585.46353
9355.4353,17384.697,2.4633631e+09,732859.72,47.181407,-19.779509,101.48318,361.34932,465.74214,-3500.9452,-43.831969,16.533811,-2.1547146,2.2380084,1.9462341e+08,127.62577,20702.949,639.69956
8523.2412,14957.93,1.9520549e+09,709153.79,40.599894,-20.353229,100.49569,369.73589,456.45333,-4725.8192,468.99663,16.393979,-1.9889836,2.4603764,1.6053116e+08,109.09735,19395.641,609.91375
8440.1677,13948.836,1.5102322e+09,637914.85,35.285261,-19.798185,100.27766,362.09753,432.1684,-5957.7769,-189.27647,16.610548,-1.9853718,2.6480896,1.1679449e+08,124.26111,17724.24,592.86833
8021.2876,12549.626,1.1172717e+09,591644.67,28.964582,-20.103122,100.30221,360.63942,435.60198,-5718.902,-233.01487,16.74121,-1.523532,2.4220545,92556943,104.89958,14959.577,604.49733
7591.4711,10969.464,8.8334804e+08,544778.7,23.374641,-20.359213,99.148504,366.90987,426.62299,-5707.6404,-228.62513,16.405273,-1.6014096,2.0621347,67320852,107.61297,12659.009,600.61832
7604.1839,9618.4683,6.5588215e+08,513960.27,21.409179,-19.463158,102.86282,357.03735,420.35288,-6412.728,409.77813,16.3928,-1.6259367,2.6388657,57764889,101.64032,10929.991,585.32547
7525.3906,8140.4361,4.9907737e+08,462909.25,15.846445,-18.659755,100.93856,360.00843,416.06823,-6210.5753,251.16255,16.631963,-2.0228225,2.5224965,44304075,90.794514,9399.3475,597.716
7627.2042,6849.8043,4.0297242e+08,413462.62,13.196691,-20.196749,101.05423,364.50505,409.86412,-6061.5715,206.90848,16.78073,-1.8197619,2.6480403,37725996,97.788751,8455.6129,617.73463
7408.2985,5883.6822,2.8557696e+08,372506.38,11.480441,-19.826089,99.862375,347.616,415.2312,-5987.064,350.51437,16.466461,-2.1222489,2.7558059,29042393,99.918174,6988.3659,584.77589
7270.7868,4907.1252,1.7971882e+08,363225.01,9.4422352,-19.222734,102.29682,353.75391,412.67002,-6409.4588,-112.02064,16.587474,-2.1631912,2.6298957,20493295,92.427181,5767.2517,603.69758
7394.0671,3875.7759,1.2068647e+08,313872.95,8.0363632,-20.004976,98.590362,356.16507,406.8941,-6434.0982,287.50842,16.417752,-2.070644,2.6169188,14144716,85.940991,4940.5638,602.01366
7264.6722,3108.7468,74193598,278272.12,7.2995984,-20.006159,98.967809,356.77842,407.19103,-6905.6072,-76.807093,16.326802,-2.0412263,2.6589057,8377588.9,85.268207,4231.3434,582.61087
7105.3868,2486.5847,49328229,264069.8,6.3220498,-20.412791,101.95764,348.02648,410.22265,-7003.1966,-88.216284,16.473488,-1.8295372,2.5128801,7099165.3,91.522636,3212.5217,595.47237
7079.6233,1909.1051,35468267,251115.6,5.5065395,-19.716053,102.36632,339.69514,408.44954,-7151.2828,-312.05133,16.483474,-2.1234184,2.601211,5247497.4,91.645105,2922.3759,587.6003
7117.4408,1560.2824,21229852,220800.52,5.1151991,-19.808385,96.07405,346.93031,409.43949,-6360.5114,52.711915,16.55543,-2.1011165,2.4900222,4732447.1,87.32038,2217.051,603.39981
7191.0935,1355.7274,16573761,181598.92,5.3906453,-19.962891,107.39478,347.54084,404.31293,-6784.6473,-81.93606,16.689881,-1.9268268,2.7925556,3501535,87.97639,1940.922,616.7488
7282.3023,1188.3877,11617872,164228.84,5.3788408,-20.153626,97.506994,351.26053,403.52296,-6817.0726,856.05646,16.614572,-1.9266861,2.6268451,3092967.1,87.607429,1570.0249,629.72177
7316.6067,905.90407,9818683,144890.99,5.0689783,-19.322249,98.976398,345.21609,413.49642,-7141.313,474.30698,16.376277,-1.841168,2.4331863,1633448.6,96.132446,1159.7738,613.98119
7228.2263,813.65361,9075188.6,140589.95,5.4288767,-20.509309,102.03375,340.15048,405.34215,-6932.7642,216.18559,16.48883,-2.2152902,2.6724085,1355385.2,92.097014,1035.4188,609.70374
7148.0074,780.0545,4019127.7,151101.78,5.4233451,-20.225597,101.46415,359.37319,408.10362,-6597.3892,-338.38971,16.161661,-1.7185786,3.1048628,852886.63,87.994591,995.46596,630.13578
7087.5047,752.81204,3933548.6,136114.74,5.1381669,-20.065646,105.78057,349.12954,410.13526,-6836.2788,-72.23276,16.176931,-2.2206263,2.8594984,788983.59,92.798365,861.61314,599.19752
7059.9303,764.66155,3730762,139551.6,4.7051048,-20.276292,102.76938,350.47829,412.11856,-6347.0877,-260.76579,16.738963,-2.2751669,2.5498997,769504.76,91.163975,794.37136,623.96093
7099.8144,780.66132,2887920.3,126976.35,4.6637849,-19.471603,98.748283,347.7931,406.67034,-6632.8942,58.521626,16.298361,-2.3483986,3.0746716,595842.66,87.54074,827.76317,610.602
7036.7146,751.77291,3359690.2,113935.42,4.8319866,-19.215885,103.47111,346.1336,407.70546,-7209.0376,265.31177,16.584157,-1.5327867,2.554922,498593.78,89.477209,821.66019,630.54407
7140.2159,755.1144,3304813.4,114473.02,4.7813436,-19.402871,100.31123,348.71085,410.34091,-6676.6252,161.73136,16.704715,-2.4490379,2.6297257,426556.19,89.286977,822.20294,606.19059
7021.2377,737.34038,3745829.1,111973.65,5.0652967,-19.124103,97.118668,350.75854,407.29575,-6574.4723,-75.527801,16.264989,-2.4749877,3.0436183,540600.18,93.14576,759.44911,651.4274
7079.5534,780.91705,3147111.4,125388.28,4.6529515,-20.27318,99.335126,344.98361,405.84284,-6902.7441,371.07138,16.456672,-1.8659141,3.4981872,487314.95,95.274675,805.77092,600.48398
7110.5749,775.83398,3411756.4,120339.79,5.1899395,-19.867968,97.493188,345.60968,408.57741,-6773.5212,-93.994914,16.277347,-1.7638714,3.5281312,483522.83,91.19122,779.49411,622.36175
7346.5841,782.20346,3632850.5,114092.57,5.1210383,-20.247312,99.683242,357.56207,409.104,-7087.9375,172.62303,16.418354,-2.4737385,2.8697523,528248.11,95.763771,768.00133,629.29285
7200.1281,710.2974,3485689.9,115249.96,4.8643943,-20.202837,100.61269,344.27511,408.38382,-6855.537,128.88046,16.529603,-2.3854337,3.1613412,492544.4,86.814009,787.47014,608.0035
7224.2668,692.32758,2991305.4,114213.56,4.8649339,-19.325229,94.526135,344.46924,405.36843,-6643.0494,-69.05627,16.734794,-1.9522974,3.0050457,469420.11,86.777259,740.71258,611.54444
7145.9295,712.96671,3109308.8,108148.93,4.7537693,-19.695688,98.324874,355.76414,406.79503,-6384.2686,107.21454,16.748202,-2.3738585,2.8111981,488503.57,93.570952,757.58215,642.08643
7185.6814,793.93158,3394768.2,112760.9,5.1223283,-19.908368,99.922514,355.30036,409.66307,-6330.0332,-170.96,16.052699,-2.1562955,3.3070016,493713.92,92.3499,810.2709,621.52639
7086.6336,742.56378,3271169.4,119381.1,4.7174904,-20.157222,99.497667,357.83322,406.2348,-7128.3278,-388.52972,16.474233,-1.8609243,3.1419645,497388.52,88.55588,690.51296,630.81264
7143.4969,696.28069,2903572.6,116940.7,5.3333095,-20.142546,96.892616,342.16777,416.26357,-6907.8531,-378.8167,16.488119,-2.0995753,3.1790565,364953.19,91.414813,724.63058,607.32292
6974.1792,669.40493,3087900.7,130879.47,5.330895,-19.92339,100.49696,349.53026,409.91864,-6518.8861,-89.502265,16.485312,-2.2244526,3.6065256,406559.87,86.621107,834.57312,653.05588
7020.2114,680.09793,3174958.1,120667.9,4.9059398,-19.320559,100.35818,343.77043,405.93155,-7010.8194,-524.47018,16.650652,-2.4037845,3.1653888,408644.86,90.319588,743.29488,611.42353
7066.7354,704.05758,3021745,113661.85,5.0114182,-18.956425,100.9771,342.94761,405.67843,-6863.7097,142.2912,16.558469,-2.2578241,3.3713916,413220.7,89.217349,785.86464,632.23105
7114.472,628.42911,3616022.2,127532.49,4.5656972,-20.16879,98.598651,354.00038,409.10018,-6781.3778,166.38227,16.36254,-1.5405796,2.7523542,372384.47,88.082352,722.04019,628.61832
7055.4778,679.58814,3348350.8,122958.51,4.7629199,-20.041478,102.78791,355.46766,408.0813,-7084.0102,134.14834,16.94602,-2.1024324,2.8425415,419706.26,88.339581,787.30416,634.29289
7122.1639,649.18899,3106218.9,118857.41,4.716977,-19.983597,98.07791,353.04875,407.53977,-7165.0025,-59.623352,16.708954,-1.6472401,2.7227905,407786.62,90.47279,832.59598,622.63872
7194.4842,623.43743,3522070.6,118590.11,4.8301968,-20.195492,100.86629,345.907,410.02175,-6702.7045,-94.948421,16.488219,-2.2401144,3.2113064,446424.7,86.371607,746.05718,626.93494
7137.9848,686.93502,3292858.5,92594.347,4.66084,-20.328315,104.38124,357.33677,409.39981,-6804.8742,110.83201,16.487423,-2.3358332,3.119036,378717.97,84.999236,764.54144,624.56557
7027.4356,637.73498,3022427.3,97023.48,4.7862619,-20.498812,99.504136,344.41822,407.78654,-7037.2592,-46.143328,16.76354,-2.0904846,3.5814499,392019.97,89.861262,742.42272,597.66395
7192.7085,739.43591,4654515,91870.179,4.9760237,-20.078451,98.054465,345.17089,412.57907,-6707.6744,-354.82487,16.479411,-1.8846376,3.3085788,409997.78,88.267171,741.07469,621.79731
7064.1192,642.27533,4871162.2,83079.829,4.851751,-19.598865,100.54961,351.87095,405.93954,-7026.483,-62.05948,16.670545,-2.3066707,3.1479832,423855.81,89.996294,744.87956,673.0464
7107.6875,656.25984,4488921,82708.123,4.7087817,-19.99186,99.016145,344.85315,410.28953,-7127.9672,-215.03083,16.539689,-1.8979627,3.3240701,424241.89,89.650006,738.41014,605.50097
7116.123,705.81846,2484015.2,77524.858,4.7361198,-19.8872,99.712275,350.30154,415.18249,-7082.5433,-590.84681,16.674552,-2.3660879,3.0508171,376691.79,94.379203,754.01139,634.98233
7258.0687,661.52944,2441988.5,82347.848,4.7379326,-19.22445,98.228283,344.67482,413.09013,-6716.4059,-216.89186,16.350138,-2.5314929,3.5521686,415596.25,86.237893,765.1147,630.99978
7044.2724,698.32239,2385725.2,93136.894,4.7491009,-20.429732,101.0515,348.33435,411.89881,-6994.3573,-223.44389,16.474349,-2.0052808,3.0384425,391768.58,87.974413,789.43803,629.1118
7166.8916,695.5706,2240001.3,86926.815,4.8600452,-19.310113,100.53063,342.58731,410.07056,-7258.1792,-183.55297,16.576008,-1.7672964,3.5423119,395957.67,89.843138,728.46193,618.10782
7073.641,682.70597,2171657.2,80402.287,4.5396698,-19.806642,100.39075,336.34687,409.69126,-6698.7796,-732.86857,16.534326,-1.9813749,3.2587372,395338.47,90.068193,812.19305,598.55633
7270.4238,666.62343,2368975.7,85121.67,4.9021472,-19.540525,98.669431,329.51013,408.41985,-6733.1741,-768.75476,16.555324,-2.0990096,3.1866515,376331.66,85.864517,777.17092,613.19689
7030.0005,619.60082,2328808.9,75252.478,4.9322387,-19.970389,99.940208,350.32894,408.13707,-6565.1254,-709.63304,16.183114,-1.970898,2.9882607,403187.21,89.795856,752.77728,646.37179
7161.3473,637.92086,2356369.4,81652.084,4.7179652,-20.020716,100.52416,341.18128,408.52069,-6833.9398,-650.48725,16.428344,-1.5559969,3.4121188,389389.73,86.535864,815.45231,642.062
7274.0928,621.31635,2215917.5,80866.346,4.9131332,-20.460666,99.148836,331.78875,407.38687,-6681.4883,-385.98435,16.143955,-2.5042426,3.0280797,430391.78,91.177775,794.15006,597.67391
7135.0627,744.74401,2397982.4,76891.607,4.7616552,-18.93503,98.652499,339.46662,408.6233,-6956.7929,-384.27746,16.026909,-1.4172902,2.8555111,433816.37,87.826786,764.13295,604.78647
7137.8665,618.98708,2643316.8,75491.922,4.8820261,-20.233817,101.6749,341.00196,406.28523,-7035.9319,-59.412421,16.48098,-2.1484576,3.1281895,423547.79,88.433434,751.3984,615.89134
7029.0208,648.68568,2386932.4,80510.489,4.8050768,-19.432121,100.17155,361.6065,406.85369,-7030.2694,-633.84345,16.455031,-2.1534036,3.3112207,370763.11,87.278203,813.67494,602.62365
7157.8579,689.80097,2252023.7,83112.414,4.8399924,-19.936177,101.03635,343.70125,407.06938,-6866.0963,-300.36371,16.165014,-2.2512141,3.0729695,405867.28,94.744499,837.57397,612.02102
7078.7645,638.53808,2539294.3,83729.377,4.5598457,-19.9007,106.23013,340.79871,408.06898,-7117.7969,-607.31497,16.514887,-2.0071183,3.4356865,401083.37,88.913277,795.95375,632.2495
7185.4616,679.22495,2308420.9,81519.243,4.6944978,-20.183898,99.594737,333.76188,407.29492,-7201.2315,-472.81263,16.561868,-2.2422032,3.1411064,359119.22,94.302078,790.54425,624.24885
7066.7749,680.36196,2402247.4,75125.625,4.7291613,-20.346558,102.33971,345.21833,408.97497,-6512.3283,-392.65619,16.394909,-2.2538766,3.2459955,379025.19,86.477308,724.61478,604.31248
7071.1674,613.1416,2496611.4,78299.395,4.722063,-19.931224,98.040852,349.7576,408.70374,-6975.9361,-846.23018,16.391969,-2.1860205,3.1169281,444941.62,92.088096,819.83691,612.37803
7128.1227,632.28943,2490860.1,81071.789,4.6865528,-20.209614,102.98878,341.70946,405.17601,-7336.0272,-814.56803,16.170093,-2.068908,3.2665941,416296.05,84.161699,845.81717,612.40322
7084.7078,641.02443,2419155,81380.155,4.9551712,-19.560829,97.990253,331.82046,411.27043,-6892.2615,-792.41462,16.627465,-2.2192847,3.2451222,443265.87,87.790245,810.10179,612.00593
7176.7562,634.02976,2358216.4,76133.621,4.8052944,-19.537014,100.05444,334.48513,408.53296,-7272.6908,-156.00656,16.443781,-1.4710674,3.5175505,387206.64,86.604907,762.96989,608.25391
6948.613,649.5383,3258157.2,80029.983,4.9223905,-19.705207,99.044635,343.65041,404.01602,-6856.0525,-824.72469,16.557157,-2.5638802,3.10173,416748.39,89.072656,711.58658,615.79024
7075.4951,631.48114,3061835,84266.763,4.7493297,-20.155457,102.35206,342.02087,407.22995,-6777.0765,-922.21574,16.658418,-1.985365,3.4025039,408559.65,88.123396,740.79261,596.16777
6976.9335,619.92878,2993511.8,82448.447,4.8223274,-20.269993,99.607515,350.18432,399.71315,-6800.0134,-707.22939,16.402889,-2.3825885,3.1994127,381894.2,93.618529,755.85837,637.93311
7176.9402,684.50868,3129959,85360.985,5.3450426,-19.208227,100.39654,336.23652,402.85343,-7332.9264,-857.2615,16.768211,-1.8593435,3.5366093,371225.74,93.839827,792.91753,611.43295
