Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
5525.34,34328.1,1.91882e+10,874876,262.401,-16.3723,50.2475,251.349,357.609,-2819.17,-1309.65,8.68466,-4.65383,-0.689457,1.70478e+09,170.112,49387.9,442.062
7210.38,48987.3,2.48173e+10,816829,204.202,-17.3692,49.6457,290.917,358.761,-3162.29,-926.826,8.38719,-4.44438,-0.44714,1.97562e+09,176.263,43724.3,382.132
6882.06,45396.5,1.68334e+10,503689,264.535,-16.4974,41.5888,294.584,344.757,-2066.58,-1828.61,9.02693,-4.62015,-0.0294632,1.37539e+09,120.527,39984.5,366.709
6735.97,36015.3,1.542e+10,751821,176.438,-16.0876,49.219,287.825,326.434,-3215.02,-1819.89,8.94668,-4.80773,-0.452041,1.36785e+09,109.79,47554.2,395.122
6111.2,36570.3,1.07634e+10,727431,253.569,-15.9198,49.0854,315.249,356.291,-3489.58,-2105.19,9.0211,-4.31579,-0.245423,1.24345e+09,114.69,54365.2,478.88
6514.64,47077.5,1.9971e+10,775229,193.452,-15.694,48.8842,323.62,365.612,-3481.11,-1433.36,8.74048,-4.86484,-0.593419,1.60264e+09,126.469,43398,401.988
6664.11,46499.2,1.68485e+10,740236,262.584,-16.7919,47.879,263.615,349.285,-2069.51,-1670.69,9.00726,-6.24001,-0.668306,1.72794e+09,153.265,38039,422.226
6902.36,42145.1,2.01084e+10,781867,262.611,-16.4162,49.5483,298.807,353.229,-2388.16,-1704.83,9.06706,-5.5192,-0.211432,1.47869e+09,140.96,35447.2,494.126
6761.54,43728.8,2.03424e+10,747797,300.015,-15.9128,49.2344,258.373,359.748,-1931.27,-1678.57,9.00688,-4.54597,-0.279295,1.46454e+09,168.277,38654.5,386.1
5440.08,46706.1,1.46399e+10,751242,235.157,-15.2703,49.2638,255.486,343.375,-1641.05,-1528.65,9.03622,-4.21428,-0.187066,1.48982e+09,186.538,40180.4,384.671
6385.35,45358.4,1.72628e+10,671093,208.306,-16.3873,43.5513,239.209,347.154,-3169.52,-1543.94,9.02613,-4.4455,-0.632099,1.53301e+09,135.452,43567.3,445.955
7093.48,33298.3,1.23711e+10,907182,244.643,-16.4679,49.0419,273.79,350.337,-1685.75,-3062.6,8.89518,-4.41823,-0.28182,2.30093e+09,137.644,41697.2,320.83
6573.71,32250.7,7.55974e+09,711600,200.738,-15.468,51.0602,294.183,337.832,-3338.15,-1737.75,8.89517,-3.81161,-0.774786,1.84944e+09,98.8411,40890.8,369.304
6452.38,48155.6,1.80498e+10,605888,249.706,-15.875,51.955,302.284,353.698,-2820.1,-1886.93,8.96238,-4.14692,-0.551866,1.9677e+09,79.7838,39534.5,435.066
6086.62,43824.7,1.53248e+10,696850,233.974,-16.4616,51.6873,274.914,345.677,-2901.32,-1363.89,8.85903,-4.03544,-0.296505,1.81e+09,145.117,44794.7,403.319
6750.1,29589.1,1.21237e+10,652698,225.06,-15.1301,46.8475,271.036,340.648,-2345.12,-1535.07,8.73551,-4.94626,-0.0632464,1.75927e+09,133.079,37909.4,462.374
6402.82,42206.7,1.88423e+10,716403,211.033,-17.6828,47.3806,262.056,344.876,-2173.98,-1729.65,8.62965,-3.87712,-0.822959,2.54945e+09,99.9243,39863,371.075
6287.19,40962.7,1.34194e+10,769629,275.884,-15.9189,52.6161,276.455,338.519,-2666.91,-2033.99,8.88689,-4.23825,-0.716337,1.58726e+09,162.907,43336.8,421.991
6985.34,41035.2,1.42077e+10,715846,299.506,-16.734,48.6571,288.092,353.357,-2340.92,-2165.26,8.38678,-4.46969,-0.667264,1.28353e+09,193.786,47130.1,440.992
7042.18,38988.6,1.88429e+10,785253,182.29,-15.6089,47.18,254.49,339.851,-2478.1,-1469.77,8.91403,-4.68752,-0.569533,1.83373e+09,176.177,37763.9,485.788
6429.14,43607.8,1.20207e+10,608836,215.061,-15.9466,49.8943,279.985,348.228,-3113.33,-1189.97,8.75508,-5.24008,-0.757627,1.1638e+09,125.942,39056.3,487.24
6567.11,40345.7,1.01806e+10,713235,249.761,-15.8386,51.5755,301.179,341.073,-3186.81,-2003.09,8.53662,-4.73733,-0.738889,1.90523e+09,105.922,50219.2,417.546
7017.69,39195.4,1.29888e+10,633028,260.231,-16.3619,47.9557,253.637,348.722,-2404.04,-2081.56,8.79966,-6.17068,-0.300907,9.70278e+08,111.716,42659.3,425.54
6884.31,41391.4,2.38403e+10,725115,270.637,-15.6995,56.184,293.902,348.995,-3437.39,-1296.12,9.15649,-3.8377,-0.549332,1.26905e+09,150.584,51306.1,413.88
6444.39,42293.1,2.04295e+10,736019,285.742,-16.8821,45.0822,309.534,348.14,-2846.23,-1458.31,8.54895,-4.39437,-0.711686,1.65002e+09,199.381,38136,422.267
7011.55,39357.5,1.07292e+10,570476,326.431,-15.0628,50.6076,299.572,364.357,-2819.43,-1682.01,8.79101,-4.44252,-1.33382,1.79428e+09,155.683,39493.9,391.676
6944.83,36716.8,1.78522e+10,695789,246.795,-15.7631,50.8082,313.246,310.848,-1916.95,-1435.07,8.47914,-5.43564,-0.537725,1.8183e+09,105.294,56223.9,461.741
7148.93,49137.5,1.51668e+10,677891,276.839,-15.7333,48.063,294.059,355.356,-3035.87,-1288.42,8.61979,-4.89842,-0.737939,1.8671e+09,198.963,46552.4,410.292
6923.25,34425,1.32279e+10,778476,285.836,-17.0246,52.1042,258.485,350.737,-2872.91,-1340.83,8.53271,-3.9933,-0.416105,1.91144e+09,133.948,38199.3,437.548
5503.08,50174.4,1.56182e+10,703477,244.777,-15.925,46.9554,239.58,332.831,-3105.68,-1505.45,8.80657,-4.50749,-0.737458,2.29183e+09,141.582,51606.7,396.919
