Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
10842.7,70116.8,2.21282e+10,1.87071e+06,389.473,-24.1372,77.1744,444.15,557.197,-2924.68,-2669.46,13.6055,-5.64293,-0.51483,3.79711e+09,240.747,64468.4,659.978
10704,66453,3.54668e+10,1.79015e+06,435.106,-23.9698,76.9624,440.437,545.179,-3217.19,-3134.34,13.8203,-5.67796,-0.486688,5.90803e+09,234.24,67049.9,766.379
11017.3,60182.7,3.13863e+10,2.01117e+06,356.94,-23.3113,76.978,442.065,541.634,-3386.96,-2274.39,13.5579,-6.05262,-1.16603,3.45448e+09,201.955,72067.7,677.556
10659.1,66593.1,3.10863e+10,1.57886e+06,441.459,-23.8595,74.6326,475.482,539.615,-2135.72,-3005.88,13.513,-7.14209,-0.276589,5.1225e+09,269.491,78153.1,738.572
10102.3,76806.2,2.8763e+10,1.7739e+06,426.171,-24.4134,74.9165,495.384,550.501,-4525.16,-1697.89,13.792,-6.03088,-0.0474224,5.72366e+09,256.822,54849.2,727.954
10361.5,74288.9,4.44046e+10,1.89438e+06,448.142,-23.9138,76.0218,426.528,545.798,-3542.55,-2379.86,13.1926,-5.90328,-0.904454,5.0989e+09,249.261,60835.2,612.008
10727.6,61637.8,2.94768e+10,1.81091e+06,467.438,-24.3328,80.3263,438.581,522.775,-3461.19,-2605.45,13.7098,-4.59258,-0.68879,5.36207e+09,212.508,72916,702.518
11050.8,56546.2,3.42042e+10,1.80409e+06,433.272,-23.8118,76.4868,445.501,541.641,-2307.09,-2220.96,13.673,-5.53722,-0.494245,3.86279e+09,217.808,84029.2,655.792
10490,65819.4,3.14592e+10,1.82195e+06,462.877,-23.1021,73.0448,422.803,544.595,-4171.83,-2302.91,13.7874,-4.66577,-0.339337,4.55152e+09,251.276,61033.7,752.402
10165.9,66126,3.33316e+10,2.01451e+06,433.738,-23.2011,74.9039,414.434,511.812,-2946.94,-2040.87,13.7328,-7.05196,-0.320213,7.19426e+09,244.806,55280.9,651.509
9668.71,80416.9,4.46314e+10,1.70668e+06,434.69,-24.5831,80.8629,426.237,509.955,-4014.28,-2183.56,13.5115,-6.01852,-1.02427,4.67091e+09,219.808,61353.8,696.418
10610.6,60012,2.92791e+10,1.98468e+06,406.94,-25.3471,79.3956,409.638,543.976,-1914.01,-1419.72,13.719,-6.07623,-0.708757,4.30316e+09,285.96,64037.6,733.784
10392.2,68073.2,3.88411e+10,1.91961e+06,322.6,-23.5741,76.073,488.638,558.963,-1912.97,-2127.82,13.1097,-5.60469,-0.770595,3.14124e+09,227.77,74951.3,677.972
10716.6,74121.5,3.2701e+10,1.96403e+06,394.439,-23.15,73.6458,446.056,491.228,-2817.89,-2506.48,12.8273,-5.92134,-0.737959,4.27508e+09,233.547,64832.2,603.437
10413.2,71175.7,2.70288e+10,1.95414e+06,422.249,-24.194,75.6335,470.809,536.467,-3992.38,-1651.79,13.5422,-5.06213,-0.680539,5.06003e+09,271.252,68701.9,654.979
10697.7,65910.8,4.27355e+10,1.86988e+06,410.249,-23.4891,75.565,456.499,540.601,-3468.19,-2119.5,13.2577,-6.18402,-0.828124,3.95619e+09,166.218,73953.8,729.916
9605.2,66785,3.13502e+10,1.8353e+06,352.186,-23.9631,68.5739,428.187,540.537,-4538.98,-2048.93,13.8144,-6.09465,-0.790866,3.3575e+09,267.272,65013.4,699.612
10747.8,75752.8,1.53763e+10,1.41971e+06,450.78,-23.6012,80.491,492.323,547.379,-3078.5,-1884.87,13.5217,-5.17157,-0.655455,4.52449e+09,281.017,58289.6,726.951
10686,64300.3,2.98397e+10,1.89801e+06,456.596,-24.2231,72.9155,481.917,510.896,-3627.29,-2242.15,14.1171,-6.57927,-0.735234,3.09308e+09,246.998,71660.5,733.661
10385.7,67020.8,3.22718e+10,1.86774e+06,441.868,-23.5924,77.1132,454.726,560.037,-3403.64,-2787.62,12.8122,-7.07563,-0.566734,4.90411e+09,246.882,65117,524.133
11140.3,64986.3,2.7925e+10,1.91039e+06,402.465,-25.5956,63.7182,442.326,508.276,-3051.29,-3365.18,13.5245,-5.54121,-0.433949,5.72095e+09,217.227,70288.6,685.661
10299,72179.6,3.65245e+10,2.03588e+06,451.439,-23.1575,72.1596,481.196,553.861,-2762.86,-1915.55,13.7824,-5.37282,-0.384998,5.26492e+09,269.665,68910.3,706.648
9115.1,66193,2.50078e+10,1.61065e+06,495.072,-23.3221,78.6412,456.572,541.369,-3095.74,-3536.66,13.7008,-4.68957,-0.150042,4.25896e+09,235.943,74864.8,764.557
11110,61692.9,3.03291e+10,2.03112e+06,447.582,-23.8307,81.0016,461.701,508.8,-2428.9,-2080.31,13.9166,-6.77453,-0.246009,4.25287e+09,298.937,71904.2,624.64
9202.8,58852.4,2.89355e+10,1.67195e+06,480.637,-23.1315,76.4207,456.493,553.434,-3441.67,-1556.87,13.9078,-5.78033,-1.63632,4.47005e+09,292.313,73940.6,731.172
10874.8,51175.6,3.26918e+10,1.8314e+06,456.111,-23.4637,79.2805,481.91,528.725,-2197.17,-2212.32,13.313,-5.89809,-0.656607,3.98216e+09,241.766,75632.1,682.608
10171.3,79647.5,3.02562e+10,1.78363e+06,474.351,-24.1561,67.9283,441.234,534.274,-3157.21,-1819.31,13.4088,-5.12411,-0.961825,5.32841e+09,237.19,67889.7,690.303
11118.1,63637.6,2.53807e+10,1.66268e+06,470.281,-24.7407,75.5969,492.482,532.471,-3726.74,-1959.73,13.906,-6.75688,-0.406276,3.78841e+09,290.33,73790.4,586.329
9520.67,57585.9,2.9231e+10,1.73729e+06,381.35,-23.0635,72.3186,467.435,532.623,-3292.96,-1694.66,13.8095,-5.70271,-1.12646,3.6572e+09,235.726,76179.9,735.538
10024.4,64450.6,3.80718e+10,1.97507e+06,342.108,-23.7509,78.9004,435.932,550.862,-3262.48,-3137.19,13.0682,-4.8896,-0.562206,2.87342e+09,265.365,63802.4,755.285
