Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
20.1321,0.142389,0.011326,0.025156,8313.7,0.02863,36.0694,1.03024,0.104596,114.433,112.818,0.028613,0.054691,41.3191,0.01086,12.9802,0.092791,0.02356
14.4749,0.308055,0.010459,0.025122,8385.95,0.024067,4.51362,0.154271,0.228159,78.8764,118.678,0.027629,0.052029,1.47997,0.010738,13.5586,0.114553,0.044882
25.5549,0.113509,0.010515,0.024603,7359.7,0.023611,1.32501,0.208084,0.118159,20.7396,274.712,0.027702,0.052667,0.582288,0.010726,14.0331,0.084126,0.032741
10.4191,0.348615,0.010431,0.024733,7972.55,0.024615,0.357262,0.189697,0.186649,20.2038,87.041,0.032281,0.051552,3.49405,0.010653,13.1435,0.086278,0.026998
9.52958,0.164377,0.010389,0.024555,7896.73,0.024643,45.955,0.216904,7.61687,22.44,38.2882,0.034657,0.051973,4.76445,0.010455,13.3565,0.115618,0.026945
9.45703,0.438072,0.013188,0.024486,7678.85,0.025753,5.20592,0.943077,93.8181,41.8322,857.094,0.027436,0.04972,1.1273,0.01207,13.4476,0.086218,0.023414
25.6129,0.116411,0.010463,0.024408,7444.45,0.025992,1.0115,0.991918,0.467438,255.743,164.559,0.027804,0.069374,33.5641,0.010696,13.38,0.086015,0.023541
17.1512,0.11235,0.01414,0.024582,8643.32,0.030774,15.828,0.176237,0.165344,102.594,21.9022,0.028143,0.049739,0.717065,0.010714,13.5447,0.091009,0.024322
9.01885,0.282973,0.010297,0.024192,7086.12,0.0259,13.379,5.78233,0.161555,0.054593,22.1107,0.032994,0.050254,3.02872,0.010531,3.26267,0.091081,0.02356
25.3697,0.487025,0.010468,0.02439,6937.51,0.026019,5.4578,0.256485,0.698439,68.1422,62.8727,0.032285,0.058753,0.150379,0.010684,13.0529,0.116285,0.024877
9.97468,0.515408,0.010358,0.02456,7319.08,0.025761,37.8802,0.950097,0.099088,26.5313,25.0039,0.028965,0.04995,0.150293,0.010599,1.25721,0.119739,0.023484
8.53623,0.146485,0.010709,0.024803,7869.03,0.02611,0.062718,0.260251,0.210878,41.4899,28.739,0.028888,0.050915,0.198719,0.010561,12.8191,0.122096,0.032041
13.9356,0.429562,0.010592,0.02486,7737.65,0.025639,0.344828,1.04723,0.123152,254.838,35.1177,0.028849,0.050443,0.166387,0.010651,13.7241,0.090544,0.033244
10.9501,0.377656,0.010464,0.024714,7491.47,0.030399,1.59147,4.527,0.452131,91.8155,0.518074,0.03263,0.060351,0.132556,0.011202,13.3674,0.11396,0.036687
