Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
0.096764,0.046268,0.050348,0.057357,0.051584,0.064053,0.126652,2.21048,0.154569,0.096365,0.123669,0.064854,0.116004,0.096666,0.053135,0.065303,0.02584,0.057048
0.055,0.02371,0.025526,0.056202,0.049448,0.061912,0.121175,0.066555,0.155454,0.095705,0.119841,0.064292,0.114648,0.096845,0.025524,0.059736,0.02544,0.056104
0.185259,0.024007,0.025501,0.052731,0.048858,0.061273,0.120667,0.066174,0.154312,0.094543,0.125919,0.065561,0.114863,0.096788,0.025504,0.059591,0.0258,0.057621
0.056072,0.02406,0.025485,0.049109,0.048945,0.061668,0.121423,0.06609,0.155581,0.096279,0.114976,0.064527,0.114912,0.096308,0.025459,0.059354,0.025922,0.056458
0.055706,0.023924,0.025464,0.050715,0.050914,0.061381,0.121189,0.066304,0.155122,0.095183,0.114732,0.06584,0.114346,0.09614,0.025288,0.060077,0.025088,0.056896
0.055771,0.0237,0.025457,0.055562,0.061169,0.089261,0.121113,0.065519,0.155494,0.095759,0.114677,0.064681,0.157677,0.111776,0.025358,0.059396,0.025927,0.037084
0.055594,0.023603,0.025491,0.055681,0.052756,0.06169,0.121455,0.066259,0.155815,0.095643,0.114197,0.065862,0.115146,0.096533,0.025749,0.059786,0.026081,0.036353
0.055781,0.023948,0.0253,0.056127,0.048901,0.06081,0.121216,0.065752,0.154893,0.095224,0.125411,0.065231,0.114392,0.096786,0.025691,0.059405,0.025781,0.036391
0.055484,0.024161,0.025531,0.05587,0.048813,0.061548,0.12121,0.065603,0.154823,0.095508,0.114821,0.065133,0.114217,0.096273,0.025527,0.059388,0.024724,0.036149
0.055524,0.023821,0.0257,0.056141,0.049005,0.060602,0.121271,0.065818,0.155292,0.094663,0.11419,0.066203,0.126595,0.096204,0.025613,0.059632,0.025678,0.036328
0.055294,0.023802,0.024318,0.055693,0.048956,0.061609,0.121259,0.065588,0.154788,0.095341,0.140096,0.064727,0.114523,0.108032,0.024908,0.059047,0.025958,0.036236
0.055986,0.046998,0.024775,0.05608,0.049196,0.06087,0.12116,0.065599,0.155914,0.095892,0.163504,0.062876,0.114413,0.096833,0.02564,0.059791,0.025566,0.036546
0.055477,0.024052,0.025134,0.056018,0.048991,0.061663,0.121494,0.066007,0.155686,0.094857,0.147104,0.064691,0.11421,0.096791,0.025319,0.059214,0.025355,0.036036
0.055518,0.023906,0.025744,0.056019,0.051275,0.060695,0.121416,0.065465,0.154801,0.095641,0.143295,0.06523,0.115688,0.096189,0.025756,0.064456,0.025991,0.036128
0.055483,0.022735,0.053089,0.056013,0.055074,0.062011,0.121503,0.065422,0.167964,0.095243,0.145628,0.065168,0.114627,0.0966,0.025525,0.059054,0.025837,0.044454
0.055994,0.023462,0.025561,0.055525,0.049206,0.060891,0.121998,0.065293,0.155264,0.095274,0.145532,0.066023,0.10725,0.09628,0.025541,0.059821,0.025394,0.036149
0.055529,0.023908,0.025683,0.055796,0.049188,0.061569,0.123783,0.083807,0.155294,0.095537,0.143291,0.064735,0.107093,0.096803,0.025405,0.059156,0.025835,0.036654
0.055798,0.023995,0.025555,0.055634,0.049104,0.060828,0.123315,0.062012,0.155889,0.094786,0.143529,0.065975,0.114372,0.096331,0.02543,0.060352,0.02582,0.036047
0.055665,0.023889,0.025306,0.055887,0.04919,0.061661,0.123721,0.061376,0.153117,0.095256,0.142264,0.079973,0.114915,0.094017,0.025596,0.058735,0.025706,0.051877
0.055352,0.023865,0.025544,0.056017,0.049299,0.060482,0.123023,0.061876,0.150085,0.095402,0.141098,0.065933,0.114899,0.09406,0.025466,0.059968,0.025337,0.043309
0.055773,0.023951,0.025527,0.056078,0.04921,0.061579,0.123442,0.061514,0.150379,0.094846,0.143036,0.064815,0.1146,0.094255,0.025618,0.059003,0.026143,0.043492
0.055997,0.024073,0.025686,0.055844,0.049075,0.060611,0.123267,0.061776,0.151388,0.095657,0.143063,0.065275,0.11446,0.093963,0.025521,0.059854,0.025754,0.043671
0.055404,0.023955,0.025697,0.055767,0.048868,0.061735,0.123408,0.062018,0.150974,0.107064,0.142433,0.065861,0.114205,0.09411,0.025188,0.058828,0.025594,0.048608
