Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
0.080089,0.034201,0.039057,0.051229,0.087655,0.079325,0.097001,0.098468,0.116878,0.072859,0.12818,0.047907,0.090069,0.072223,0.02012,0.045586,0.019339,0.043526
0.041865,0.017999,0.019225,0.043056,0.049202,0.047161,0.091203,0.060236,0.116191,0.071475,0.120839,0.046879,0.092909,0.073101,0.019742,0.044746,0.019606,0.042259
0.224654,0.018577,0.020247,0.042616,0.049219,0.046282,0.134392,0.059887,0.116289,0.072194,0.119803,0.046764,0.087621,0.072193,0.020008,0.045051,0.019388,0.041967
0.04281,0.018965,0.01988,0.043234,0.049143,0.046957,0.091179,0.077381,0.116027,0.071179,0.120377,0.048592,0.087685,0.072922,0.019809,0.04442,0.019523,0.04291
0.042104,0.01852,0.020567,0.042882,0.097886,0.063653,0.091304,0.059476,0.115748,0.071843,0.120234,0.047631,0.086917,0.073027,0.019918,0.045009,0.019518,0.042547
0.044738,0.018729,0.019933,0.057735,0.219487,0.046412,0.09113,0.059429,0.133698,0.070027,0.119144,0.047046,0.087364,0.071998,0.019925,0.04507,0.068661,0.041382
0.043571,0.01892,0.018071,0.043162,0.04898,0.046179,0.091162,0.058724,0.146327,0.071215,0.118677,0.047076,0.087334,0.073083,0.019793,0.046912,0.056853,0.043009
0.041416,0.018545,0.017436,0.042204,0.0492,0.047165,0.09112,0.058537,0.115331,0.071822,0.118964,0.047591,2.47163,0.072503,0.019785,0.046524,0.026228,0.040054
0.040152,0.018858,0.017796,0.043669,0.049178,0.04614,0.091326,0.058779,0.131148,0.071354,0.119079,0.046535,0.064263,0.072618,0.02735,0.156286,0.025187,0.042415
0.042097,0.019029,0.017755,0.045487,0.048858,0.046942,0.091039,0.057135,0.133197,0.071228,0.11866,0.046813,0.064093,0.073118,0.019856,0.043986,0.01727,0.043278
0.03997,0.01887,0.017613,0.045505,0.048745,0.046059,0.091399,0.059759,0.120694,0.070847,0.108236,0.046469,0.064029,0.072498,0.019327,0.04569,0.150776,0.040084
0.040486,0.018626,0.138645,0.043102,0.049178,0.047154,0.090911,0.06098,0.121842,0.071229,0.11887,0.047097,0.064365,0.073139,0.019615,0.045402,0.018974,0.038784
0.04086,0.035932,0.020279,0.042826,0.048848,0.045987,0.091262,0.060677,0.120375,0.071681,0.114776,0.047495,0.064077,0.072896,0.019612,0.045501,0.019151,0.039815
0.041673,0.018736,0.020058,0.042729,0.049066,0.047264,0.091371,0.061067,0.120539,0.072197,0.11414,0.047238,0.0642,0.072456,0.019831,0.044654,0.019025,0.041125
0.041741,0.018676,0.02012,0.042964,0.049145,0.046207,0.091089,0.060071,0.121505,0.073087,0.114718,0.047024,0.063052,0.073207,0.01987,0.043928,0.047776,0.041032
0.041385,0.018916,1.91853,0.042611,0.049028,0.046849,0.090582,0.061075,0.120058,0.067366,0.114714,0.046083,0.063735,0.072703,0.01979,0.043845,0.018891,0.041279
0.042534,0.0187,0.018135,0.042188,0.048771,0.046251,0.09125,0.060932,0.120753,0.065551,0.10548,0.169431,0.063449,0.072929,0.019245,0.044056,0.018973,0.041484
0.040783,0.018902,0.391373,0.042577,0.048943,0.046683,0.091963,0.060616,0.121279,0.069527,0.113139,0.049101,0.063499,0.071405,0.019668,0.043784,0.019137,0.047733
0.042131,0.018818,0.019782,0.042994,0.049092,0.046088,0.091828,0.060706,0.119238,0.068959,0.101209,0.047821,0.063427,0.073263,0.019745,0.043838,0.019066,0.041323
0.042719,0.018937,0.020092,0.043071,0.049145,0.046846,0.091758,0.06029,0.121618,0.071367,0.104004,0.047463,0.063397,0.071821,0.01982,0.043308,0.019062,0.041058
0.042956,0.018585,0.262507,0.043059,0.048981,0.046014,0.091384,0.060725,0.154788,0.071799,0.1055,0.047226,0.063699,0.072662,0.019939,0.042186,0.018936,0.041023
0.041408,0.01899,0.01935,0.043128,0.048862,0.046936,0.091793,0.059412,0.121807,0.06936,0.106366,0.048843,0.063632,0.07312,0.019612,0.030384,0.018846,0.040993
0.043656,0.018848,0.019742,0.04271,0.048479,0.046476,0.091767,0.060552,0.128443,0.072829,0.106766,0.048118,0.063419,0.078493,0.019603,0.029482,0.018937,0.050967
0.043576,0.018917,0.019854,0.04242,0.049635,0.04652,0.091463,0.059891,0.1321,0.072505,0.106758,0.048907,0.063544,0.071048,6.23425,0.029854,0.019118,0.042196
0.043044,0.018947,0.019874,0.042162,0.049497,0.046013,0.09168,0.059213,0.118002,0.071499,0.111611,0.048245,0.063584,0.070393,0.01212,0.034811,0.019111,0.042173
0.043077,0.018867,0.019917,0.04263,0.049196,0.046889,0.091841,0.061132,0.118354,0.072058,0.106912,0.049267,0.063146,0.070919,0.012048,0.040878,0.019181,0.041959
0.041471,0.018553,0.020092,0.043056,0.04965,0.046286,0.091831,0.059966,0.116947,0.06977,0.116977,0.050258,0.063351,0.070816,0.012075,0.032396,0.019038,0.041194
0.042906,0.018693,0.019961,0.042966,0.049551,0.046851,0.091581,0.060758,0.112264,0.071423,0.109044,0.048111,0.06339,0.070093,0.012017,0.029702,0.026402,0.042536
0.041133,0.018693,0.019878,0.042654,0.049475,0.046046,0.173458,0.058895,0.083988,0.071082,0.11651,0.049478,0.063338,0.0711,0.012032,0.029977,0.019095,0.051636
0.042107,0.018328,0.019969,0.043156,0.049417,0.047045,0.09215,0.061296,0.087558,0.07882,0.11663,0.050342,0.063672,0.070608,0.012191,0.029874,0.019151,0.040523
