Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
9640.32,67906.8,3.74607e+10,1.97221e+06,335.386,-24.082,80.1482,427.59,547.703,-3092.86,-2623.83,13.6947,-6.91868,-0.478509,4.41962e+09,339.953,66042.7,805.259
10843,63110.2,3.00707e+10,1.89891e+06,480.625,-25.1187,80.2397,432.126,530.14,-3662.62,-2018.95,13.9272,-5.22951,-0.789216,5.49964e+09,199.859,72654,639.761
10765.8,70888.5,2.8233e+10,1.33494e+06,412.369,-23.5723,79.1162,488.384,531.056,-4824.73,-1760.93,13.2762,-5.47213,-0.673893,5.92791e+09,323.993,64611.7,761.758
11007,72469.3,2.51179e+10,2.04023e+06,472.228,-24.1695,79.8982,483.406,532.258,-3685.4,-2376.98,13.9188,-5.84258,-0.618539,5.3649e+09,257.985,71850.4,715.015
11096,62248.4,3.47135e+10,1.88781e+06,441.857,-23.717,80.0066,440.103,542.993,-3560.85,-1349.43,13.1239,-5.13873,-0.265119,3.57763e+09,292.061,68071.5,564.231
10106.1,63231.6,2.9509e+10,1.47928e+06,395.572,-23.81,75.8786,471.172,542.529,-2724.15,-1545.05,13.7411,-5.47004,-0.738023,3.18804e+09,266.864,62778.5,726.313
10667.1,68756.6,3.25334e+10,1.14233e+06,448.594,-23.1504,81.4192,453.343,526.498,-4797.15,-2390.31,13.3983,-5.75561,-0.0606988,3.54512e+09,193.989,77355.5,705.392
10038.7,67347,1.71205e+10,1.68133e+06,405.204,-24.0201,75.3326,489.384,527.15,-2890.2,-1976.19,13.1653,-5.39029,-0.735407,4.07128e+09,246.443,72074.2,632.139
10970.9,63721.4,2.64973e+10,1.98014e+06,472.346,-25.2998,82.2696,408.4,557.312,-4045.79,-2102.33,13.8523,-5.96493,-0.101692,2.44228e+09,166.237,72452.5,667.887
10194.1,70559.3,3.11781e+10,1.81487e+06,462.657,-24.1998,83.5317,488.366,546.326,-2779.51,-2435.07,13.6372,-6.17649,-0.720023,6.52959e+09,270.026,68372.8,616.662
10884.4,74531.5,2.72171e+10,1.79776e+06,357.75,-23.2612,73.7608,480.26,555.834,-3513.35,-1117.23,13.947,-5.52094,-0.480618,5.6559e+09,188.978,73165,675.78
9974.05,61200.4,2.60572e+10,1.8789e+06,445.873,-24.2954,81.9382,428.262,550.455,-3070.98,-2308.02,13.7389,-4.58832,-0.734124,5.74579e+09,246.629,75356.2,545.284
10795.6,64760.8,1.9354e+10,1.99307e+06,462.521,-24.2831,74.2555,518.677,517.816,-3381.25,-2541.75,13.3955,-6.18408,-0.745835,3.06926e+09,239.408,65224.5,694.705
9675.24,61105,3.55256e+10,2.03912e+06,312.5,-24.3388,74.6242,467.361,534.069,-5025.19,-2210.35,13.3557,-6.16553,-0.108214,4.31056e+09,245.501,67764.6,581.653
10275.8,63376.4,3.73175e+10,2.2647e+06,364.603,-23.3703,76.6063,451.627,549.436,-2846.77,-2670.03,13.6535,-5.97222,-0.61892,4.15671e+09,219.514,72518.8,566.548
9824.49,65261.4,3.70273e+10,2.02552e+06,495.914,-23.2862,79.2387,458.963,550.694,-3541.1,-1373.58,13.4583,-5.19525,-0.416234,4.24015e+09,254.226,60517.4,699.805
10685.1,68290.3,3.28478e+10,2.10821e+06,494.281,-22.3555,81.3028,428.146,560.386,-3083.57,-1549.09,13.642,-5.60469,-0.582174,5.43934e+09,219.096,73108.9,725.488
9119.49,63997,3.05297e+10,2.09505e+06,457.977,-24.8325,74.2567,413.061,555.089,-3137.12,-2384.89,13.3649,-6.0164,-0.769153,5.15154e+09,192.336,67164.4,719.641
11018.2,74785.3,3.58935e+10,1.93474e+06,478.289,-24.137,77.4844,467.343,537.841,-2974.11,-1645.33,13.6945,-6.00244,-0.736949,4.66323e+09,204.715,77025.4,696.58
9972.81,80560.5,3.09796e+10,1.9044e+06,469.282,-24.0509,76.9509,469.285,561.643,-3459.95,-2045.81,14.0363,-6.00312,-0.967103,5.45322e+09,224.089,74672.8,677.025
10599.2,65260.5,3.63558e+10,1.90865e+06,416.38,-24.2039,80.0007,434.698,545.455,-2935.8,-2414.51,13.8707,-5.17515,-0.686098,5.59342e+09,269.248,66168.3,618.98
