Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
3419.53,18360.7,5.29015e+09,175450,145.84,-8.3105,22.1038,108.053,162.229,-2239.21,-1385,4.0001,-3.71419,-0.349176,1.99995e+08,42.6166,17088.1,186.598
2940.3,10506.4,2.28774e+09,122903,78.6337,-8.15705,19.6508,91.3998,161.358,-1547.09,-1691.03,3.622,-3.12579,-0.476073,6.01357e+07,41.8648,20169.8,167.562
2939.92,16975.2,1.5305e+09,151536,129.457,-8.33311,17.6379,121.11,157.198,-2741.2,-1604.54,4.13033,-2.49057,-0.717165,2.18875e+08,64.0969,16671.5,115.736
3046.61,16433.4,7.54346e+09,82560.8,126.807,-7.88012,20.3957,126.162,154.421,-1804.33,-1015.41,3.8545,-3.26644,-0.707189,5.33558e+07,45.3606,21782.2,184.962
3384.37,15815,1.78609e+09,123612,131.601,-7.81453,16.9234,92.3467,153.308,-2462.33,-1245.13,3.88886,-2.43615,-0.0669253,1.03997e+08,44.7207,16006.5,191.449
2512.07,7680.1,2.11986e+09,146577,100.103,-8.31088,18.7549,139.209,162.015,-1522.88,-1220.8,4.16705,-2.63937,-0.322433,1.65707e+08,46.827,15488.3,184.049
3278.99,19753.8,4.75535e+09,131751,97.3495,-8.07586,22.7861,128.858,156.906,-2071.08,-1314.46,4.03018,-2.922,-0.621662,2.2424e+08,42.9577,10904.7,138.647
2789.28,13121.6,6.8386e+09,129777,62.3679,-8.61876,19.6565,112.393,159.273,-1832.91,-908.097,4.07815,-2.5842,-0.326517,3.29886e+08,58.1847,13824.8,164.068
3036.87,14570.3,4.17211e+09,171267,91.9668,-8.11556,16.5152,102.437,174.025,-1133.57,-1130.2,4.07164,-3.26572,-0.0580403,6.33077e+07,51.2474,14592.8,154.099
3006.83,21423.1,6.21945e+09,121973,102.001,-7.95266,15.7994,97.8281,160.142,-1824.94,-937.294,4.00177,-3.43368,-0.286762,4.11469e+08,73.1498,13633.3,188.638
3320.22,13645.5,9.09886e+09,199662,90.7747,-8.57526,19.8617,128.207,154.985,-2009.01,-1289.87,4.28345,-3.13528,-0.0957367,3.078e+08,47.9784,16724.1,185.042
2711.79,14689.1,4.22038e+09,172683,100.119,-8.51693,18.3633,119.894,157.473,-1425.45,-1036.61,4.02202,-2.37772,-0.253576,3.80553e+08,47.6848,11939.4,188.535
3063.48,13967.6,3.91805e+09,157963,107.757,-8.00368,20.8153,127.882,157.672,-2074.85,-1393.13,3.80253,-3.45234,-0.288439,1.16767e+08,57.8864,20616.5,179.539
3043.54,11790.7,1.14769e+09,144005,111.96,-7.90988,19.6545,116.693,157.403,-2366.7,-1413.22,3.82296,-2.81569,-0.24536,2.69645e+08,49.5316,21422.8,185.134
2878.14,16923.6,3.39136e+09,152845,105.54,-8.35015,18.345,117.667,155.219,-2074.94,-1065.73,3.82902,-2.69815,-0.450158,3.14349e+08,47.8869,14729,101.207
2898.23,20589.1,5.79379e+09,129956,106.982,-8.14233,22.567,125.83,161.7,-2287.56,-1178.49,3.88735,-2.63058,-0.51022,1.64854e+08,18.2083,14384.2,114.378
3081.37,15488.7,9.02168e+09,199912,99.3746,-7.95056,19.2784,143.407,167.242,-2250.8,-1076.96,4.01978,-3.32083,-0.026244,1.64778e+08,43.2667,17225.8,211.673
3140.83,15641.4,4.94423e+09,154897,70.6893,-7.84202,16.8951,122.191,153.119,-2419.47,-1018.43,4.04213,-3.59616,-0.0636286,1.7049e+08,46.5345,17864.3,160.199
2375.27,15005.5,7.10491e+09,158483,105.374,-7.84795,19.822,118.491,159.143,-1600.3,-1295.41,4.03989,-2.443,-0.268257,1.74544e+08,35.5971,16181,221.527
3001.1,19724.5,4.58425e+09,183855,97.8335,-8.08168,17.9766,110.329,142.469,-2563.79,-2176.13,4.00194,-2.16452,-0.0580099,3.66047e+08,43.3537,17625.3,161.937
3028.38,19718.2,2.95674e+08,149617,72.2562,-7.90164,23.874,138.766,159.925,-3048.45,-1696.21,4.02493,-2.21077,-0.0429549,1.01982e+08,77.9246,19674.7,177.357
2737.86,11994.7,3.47358e+09,135444,81.794,-8.07603,19.8753,94.0087,147.735,-2009.44,-1309.16,3.95336,-2.96136,-0.0546065,2.33364e+08,43.2681,22333.8,151.33
2818.08,19776.6,6.24621e+09,170500,79.9788,-7.70962,20.2969,130.571,167.718,-1672.56,-1227.85,4.14796,-4.28886,-0.5703,3.95218e+08,70.967,17327.6,205.009
3417.54,14559.5,1.02801e+09,149408,85.8349,-7.68668,18.9686,110.692,155.71,-1203.95,-1134.2,3.79183,-2.78472,-0.296729,3.64518e+08,42.5498,15200.9,207.52
2788.94,14313.2,3.27121e+09,76333,118.123,-9.35399,21.0248,121.191,158.384,-1192.25,-1249.46,3.99928,-3.45638,-0.232382,1.24737e+08,50.2139,9043.41,183.924
2463.33,22229.7,6.50811e+09,155630,87.9764,-7.85014,18.8464,130.445,162.062,-1256.98,-1199.1,4.3082,-2.64364,-0.198539,1.5629e+08,56.5913,12803,200.701
2971.21,16825.6,6.38185e+09,180640,93.7908,-8.74383,21.7784,120.73,148.699,-1343.25,-1343.24,3.58546,-3.29778,-0.0640501,2.24343e+08,66.497,15034.1,129.712
3130.72,4976.55,5.07183e+09,153587,133.326,-7.42512,17.9577,115.006,156.632,-1831.54,-812.454,4.00176,-3.20537,-0.213896,3.97161e+08,42.3453,16113.8,159.356
2477.78,17385.3,7.48051e+09,115694,159.449,-7.84961,21.8942,123.968,167.745,-2045.7,-1499.75,3.83653,-2.81343,-0.229725,4.12536e+08,62.7389,12281.5,147.957
3087.98,20409,2.19981e+09,96485.6,106.083,-8.23784,21.0565,123.724,167.634,-1585.83,-1535.3,4.0681,-3.22482,-0.291725,2.89854e+08,70.4581,20821.1,147.532
