Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
6620.83,48272.6,1.57203e+10,798808,261.53,-16.0852,49.1332,265.626,346.156,-3129.4,-1314.69,8.87419,-4.27554,-0.497659,1.88985e+09,142.315,37097.1,408.797
6089.87,41952.8,1.06971e+10,803506,281.295,-17.2589,47.8593,302.234,345.786,-2767.19,-2174.45,8.91764,-3.92796,-0.163177,1.76446e+09,186.891,46167.9,484.074
6991.6,45675.6,2.01717e+10,466718,243.022,-15.7543,45.0515,274.253,361.118,-2448.56,-1642.27,8.74829,-6.48083,-0.277997,2.58379e+09,203.438,35960,342.357
6078.69,37089.3,1.80211e+10,637553,283.201,-17.8589,47.2281,248.234,349.175,-2058.69,-1382.41,8.53137,-4.77505,-0.293491,1.86964e+09,163.008,47913,488.449
6519.11,42534.4,1.73295e+10,849910,182.804,-16.4708,51.0444,304.162,359.287,-2305.12,-1903.1,8.54845,-6.06492,-0.261468,1.42196e+09,174.87,39181.4,375.405
6771.13,30311.3,2.06605e+10,566329,281.93,-15.0721,40.6649,271.439,341.18,-4190.66,-2434.61,8.66563,-4.51573,-0.400328,1.28884e+09,178.473,42870.9,405.1
6472.13,32931.7,1.83458e+10,668163,264.271,-17.1591,45.3897,286.612,362.36,-1738.38,-1269.65,8.76047,-3.473,-0.728104,2.18251e+09,192.723,38942.8,482.468
6926.71,47292,2.23093e+10,800556,252.252,-16.5929,45.3945,293.726,345.17,-3718.53,-1627.44,8.97232,-5.18992,-0.255057,1.1478e+09,123.921,40355.2,478.01
6387.66,37204.4,1.71988e+10,859795,203.118,-16.5794,49.5397,295.586,342.832,-2070.84,-2044.89,8.18654,-4.92323,-0.726086,1.42312e+09,121.982,34239.2,457.356
6189.16,27908.6,1.96237e+10,879082,196.782,-16.1642,51.3904,256.568,338.255,-2240.64,-1919.95,8.68863,-4.10479,-0.744515,2.44725e+09,139.981,41175.6,432.574
6621.31,30276.9,1.58353e+10,914936,200.138,-15.375,44.5676,254.591,329.989,-3334.73,-1492.04,8.62068,-3.8636,-0.0106437,1.2945e+09,166.619,41768.7,431.278
6227.08,37475.9,2.52311e+10,775909,303.309,-15.6537,44.2913,298.536,338.883,-2972.42,-2594.55,8.59484,-3.61455,-0.767119,1.70856e+09,139.422,48621.3,428.053
6722.05,46188.4,1.75355e+10,531206,286.803,-17.4445,48.2912,288.918,339.307,-2561.92,-2284.75,8.0939,-4.40172,-0.738064,1.59261e+09,143.945,44922.3,430.532
6729.64,41408.4,1.39673e+10,650756,211.275,-15.9826,48.2527,268.704,347.177,-2046.95,-1350.41,8.90739,-5.71499,-0.588976,1.37316e+09,119.83,43794.5,442.93
6673.59,41481.2,1.51071e+10,736268,280.752,-16.6198,43.909,287.866,367.577,-2327.96,-1242.25,8.80417,-4.60036,-0.603039,1.62807e+09,130.739,39076.3,485.547
6820.22,33395,1.42317e+10,902298,296.538,-15.747,49.3562,276.338,343.638,-2275.84,-1462.02,8.71465,-3.76734,-0.766436,2.43511e+09,154.831,46096.1,488.095
6873.69,47590.5,1.70871e+10,761638,315.856,-18.0099,48.7302,296.885,351.391,-2865.2,-1578.76,8.978,-6.10739,-0.732876,1.6615e+09,141.083,39554.6,394.415
7059.11,49331.9,1.94942e+10,900738,245.286,-15.7014,50.8236,277.85,346.087,-3240.49,-2201.8,9.00687,-4.00238,-0.0838967,1.6408e+09,146.639,47845.5,448.737
6983.75,46718.6,2.08507e+10,778057,220.51,-15.1865,48.1649,255.758,355.175,-2766.68,-1720.68,8.6992,-3.97605,-0.68409,2.39e+09,122.554,42690,385.192
6369.18,44124.7,1.11293e+10,698583,241.4,-16.4953,53.8926,318.122,345.796,-2228.29,-1453.75,8.91287,-6.2662,-0.02572,2.64135e+09,159.531,34051.3,465.182
6578.27,40236.8,1.74491e+10,632530,218.371,-15.513,48.3737,299.394,345.848,-2531.89,-1683.03,8.91798,-6.71498,-0.532951,2.01721e+09,161.146,37684.3,426.173
6068.39,52064.4,2.0965e+10,687572,260.583,-16.0155,49.2028,290.893,359.151,-2742.2,-1859.3,9.0689,-3.94047,-0.460882,2.08875e+09,158.701,37960.2,381.341
6932.2,40239.8,1.57879e+10,649363,291.497,-16.683,48.5959,317.021,345.616,-2915.52,-1696.13,8.9332,-4.38706,-0.260819,1.38293e+09,123.094,42298.5,541.353
6418.36,32739.6,1.58821e+10,789601,247.352,-16.3995,48.5461,310.522,347.464,-2421.34,-2185.99,8.81037,-4.20058,-0.240457,1.24275e+09,169.569,41159.6,473.457
6637.78,45589.6,2.22022e+10,687264,288.813,-15.9407,52.9683,278.319,346.988,-3705.38,-1482.53,8.75204,-5.70301,-0.444113,1.33888e+09,142.907,47414.2,362.56
6516.9,47846.1,1.65846e+10,647254,270.827,-16.2725,45.0873,250.618,349.989,-2435.57,-2277.9,9.10272,-4.37545,-0.718962,2.42245e+09,160.911,43752.9,416.072
6724.98,50549.2,1.87596e+10,667789,219.26,-15.4782,43.0527,263.351,330.219,-2923.87,-1647.19,9.04104,-4.30969,-0.898116,1.74104e+09,164.043,31234.4,431.234
6043.15,33786,1.6849e+10,677949,279.818,-15.527,52.2767,290.269,350.978,-2439.02,-1565.16,9.14692,-4.28299,-0.287321,2.51215e+09,156.128,49986.4,378.913
7083.74,43597.5,1.73026e+10,738538,294.359,-15.9142,50.7606,293.652,349.636,-2988.08,-1036.31,8.69655,-4.00446,-0.36385,1.6281e+09,162.817,45048.2,405.446
7354.65,48066.2,1.25414e+10,853709,234.26,-16.4251,45.7284,264.147,330.425,-2434.79,-2435.56,8.76156,-4.26086,-0.742397,1.76132e+09,163.286,44113.1,345.195
