Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
3071.91,16191.3,2.6633e+09,183535,72.0607,-7.55986,14.6857,122.816,167.389,-2730.34,-692.432,3.83969,-2.28178,-1.57998,4.069e+08,46.7374,16524.8,190.716
3113.86,16696.5,7.37606e+09,119851,97.0228,-8.34315,14.5544,135.021,161.656,-2030.3,-1345.38,4.02171,-2.19555,-0.738061,3.24089e+08,54.9233,21429.8,175.767
3333.28,17458.1,2.72279e+09,182657,52.1951,-7.67747,21.4914,131.344,149.699,-1096.93,-825.382,4.00507,-1.92632,-0.0361403,1.9566e+08,51.3192,18926.7,162.531
2872.78,12621.9,2.88809e+09,98281.5,90.4212,-8.02431,20.1895,106.414,160.639,-1535.24,-914.751,4.34493,-2.23205,-0.538936,2.83012e+08,59.0697,13749.9,183.222
2792.46,12897.4,7.22992e+09,190438,108.228,-8.48627,20.419,97.27,143.13,-2159.35,-1377.31,3.83619,-3.53887,-0.295086,3.73802e+08,39.0869,15814.8,177.982
2801.07,20652.8,4.49667e+09,170192,77.3092,-8.97812,21.7338,103.732,164.918,-1740.66,-954.098,4.02829,-2.1749,-0.541757,3.64844e+07,59.2175,14985.8,122.414
2454.59,6857.18,5.13256e+09,175776,100.826,-8.12934,20.7747,119.045,168.668,-1558.66,-1332.11,4.06938,-2.5394,-0.0641697,1.5901e+08,43.378,15198.7,131.945
2980.26,14390.7,4.22363e+09,95319.5,120.894,-8.39326,20.0313,114.735,153.128,-2530.81,-1020.76,4.08488,-2.87388,-0.412155,2.39303e+08,39.7609,11095,117.015
2921.95,17561,6.82936e+09,149736,70.6289,-8.83323,20.36,129.709,158.882,-1850.66,-1415.12,3.71307,-3.32199,-0.25109,2.67497e+08,39.5843,14161.2,157.323
2654.16,12734.6,5.44303e+09,123965,80.4597,-8.60271,20.6164,117.134,143.673,-1801.1,-1249.28,4.24102,-3.04957,-0.033133,1.66492e+08,26.292,15822.7,201.51
3084.7,14932.3,5.21487e+09,75092.8,128.991,-8.32214,16.0963,122.53,165.82,-1334.32,-1447.9,3.95401,-2.61615,-0.20511,2.04142e+08,29.4504,12590.8,124.859
3008.74,14590.4,3.2883e+09,117379,100.187,-8.10162,12.7978,127.348,159.781,-1509.48,-1235.03,4.04113,-2.59223,-0.550404,3.33865e+08,42.1412,14043.6,137.805
2170.32,18125.5,5.36973e+09,162893,128.145,-8.79988,23.3484,102.542,162.409,-2575.23,-718.534,4.10773,-2.64788,-0.0340248,1.8123e+08,23.9693,16454.1,142.182
2922.36,9661.64,3.8231e+09,153438,87.2828,-8.11405,16.6206,99.5575,167.444,-1367.94,-1500.48,3.72273,-2.60118,-0.293135,3.15256e+08,43.8415,14125,202.094
2832.07,10998.5,2.66774e+09,136369,109.906,-8.86892,20.0811,105.771,163.344,-2897.79,-1417.26,3.47518,-2.38811,-0.0633104,3.69232e+07,59.266,9699.64,176.43
3337.52,14814.4,3.42586e+09,110246,62.8351,-7.69752,22.3012,133.706,155.964,-1849.32,-1510.57,4.00285,-3.1572,-0.475449,9.47836e+07,45.6163,14711.4,168.576
2857.6,18691.1,1.48909e+09,185109,105.522,-8.34781,21.1869,133.136,160.836,-1373.95,-1117.79,4.00567,-2.80817,-0.151464,3.59401e+08,58.6445,20003.9,205.066
2874.91,11710.6,6.40312e+09,151524,67.3699,-8.0238,18.9209,85.5947,163.774,-1758.73,-1167.71,3.95233,-2.68141,-0.125922,8.2492e+07,47.9223,12449.3,168.345
3257.19,21761.9,2.88654e+09,112148,77.8002,-7.77411,17.6254,138.274,163.272,-1747.88,-1349.45,4.08179,-1.90381,-0.0130375,3.08367e+08,68.8657,17733.7,211.173
2632.4,15594.7,5.40394e+09,126024,112.596,-8.45432,16.1346,109.744,163.792,-1460.05,-1023.88,3.61991,-2.82368,-0.569112,3.41225e+08,61.5514,19096.5,160.348
2553.84,14330.2,1.64649e+09,182435,62.6142,-8.19458,18.4647,127.127,160.65,-2284.51,-938.214,3.5254,-2.6252,-0.000500211,2.09828e+08,49.3715,13569.6,183.821
2778.2,19506.4,4.0104e+09,130405,105.913,-7.71975,22.0485,122.743,144.917,-1787.68,-1195.84,4.05997,-1.798,-0.539395,2.52788e+08,62.4692,14258,137.612
3293.99,11821,2.00398e+09,113097,84.7501,-8.08748,21.9813,86.5074,158.496,-2070.29,-1515.3,3.99952,-2.8951,-0.355338,2.6597e+08,34.7072,17382.7,137.71
3084.56,18322.8,1.50034e+09,128476,117.951,-7.88555,18.5526,111.495,160.888,-1860.83,-1078.89,4.19828,-2.16321,-0.268419,2.47041e+08,44.3473,17343.2,136.876
2827.87,12522.9,4.2811e+09,97617.2,103.611,-7.90332,24.698,103.2,158.521,-1178.43,-1296.87,4.11629,-3.02012,-0.0561332,3.14786e+08,50.6432,15416.3,122.561
2117.23,15287.1,2.10791e+09,72810.3,93.149,-7.17284,20.5947,92.8439,153.097,-2011.91,-1264.04,3.80486,-2.56165,-0.231352,2.89024e+08,55.8395,11201.9,210.605
2539.67,13513,1.64511e+09,153950,82.8531,-7.54361,19.3202,123.29,167.538,-2685.3,-1571.51,4.02769,-2.31125,-0.73491,1.56403e+08,39.1316,19190.7,186.149
2775.63,14205.3,3.8763e+09,165467,138.137,-8.63371,21.2281,110.215,133.102,-1489.2,-793.412,4.05591,-4.46282,-0.266574,5.00987e+08,66.369,8057.99,157.857
2988.23,15497.6,4.89479e+09,192821,29.794,-8.03773,24.349,137.803,150.637,-1777.82,-1007.29,3.8987,-3.05985,-0.650672,1.8192e+08,41.4821,14695.1,129.176
3125.46,16453.7,6.13951e+09,85369.6,106.426,-8.49876,17.5151,106.667,168.375,-2599.75,-621.786,4.14054,-2.7587,-0.727843,6.65578e+07,44.181,13417.7,135.701
