Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
4829.23,0.09075,2.21187e+10,1.87852e+06,1.00002,-22.7443,34.0477,315.16,516.498,-4527.07,-8628.71,13.4534,-6.81544,-0.296729,5.30748e+09,44.5066,9.20097,440.99
5970.63,0.0903366,3.91543e+10,1.8638e+06,1.00002,-24.2198,31.9179,354.154,510.804,-10762.1,-1955.52,13.3009,-5.7572,-0.726305,5.46359e+09,42.5012,9.24075,784.148
5327.51,0.0818538,2.40303e+10,1.95088e+06,1.00002,-24.0055,30.0125,351.931,507.059,-11639.4,-3700.05,13.8538,-6.75416,-1.02001,4.68956e+09,29.4405,9.24075,682.517
5177.6,0.0907461,2.59232e+10,1.92091e+06,1.00002,-23.5074,32.6657,408.019,509.065,-10803.4,-8320.55,13.7676,-5.23409,-0.291969,5.17523e+09,47.751,9.21222,568.663
4971.05,0.0861515,2.17699e+10,1.9483e+06,1.00002,-23.0196,36.1719,359.291,523.547,-5749.59,-7873.29,13.2944,-6.59179,-0.726047,4.00523e+09,45.0157,9.10805,601.096
4335.61,0.0895351,2.53702e+10,1.79945e+06,1.00002,-24.3994,32.6316,365.486,510.628,-10909.8,-3318.03,13.9568,-6.53453,-0.734977,5.52889e+09,69.2551,9.21212,436.897
6218.95,0.0879872,2.45567e+10,2.02666e+06,1.00002,-24.2589,33.8379,290.485,507.107,-9867.39,-7251.45,13.7976,-4.7521,-0.785741,4.19067e+09,36.4703,9.17625,446.106
3732.32,0.09075,3.50628e+10,1.69305e+06,1.00002,-23.4442,35.5652,277.839,500.431,-12877.1,-8247.53,13.7117,-4.9305,-1.80334,5.22765e+09,136.679,9.13194,410.083
5540.41,0.09075,4.35886e+10,1.78652e+06,1.00002,-24.1867,29.8815,348.584,491.931,-10324.6,-6687.47,13.8267,-5.98372,-1.01814,5.651e+09,61.5327,9.24075,464.501
5516.88,0.09075,2.59865e+10,1.57614e+06,1.00002,-24.3927,34.2625,309.834,507.507,-13331,-7698.97,13.5593,-6.69772,-0.72035,5.34939e+09,116.769,9.10781,565.795
5306.68,0.0907337,2.65973e+10,1.77301e+06,1.00002,-25.5896,37.2663,316.582,517.107,-2355.67,-1140.84,13.8972,-4.94416,-1.24806,3.88081e+09,82.7265,9.16197,373.753
4947.91,0.09075,2.83511e+10,1.85132e+06,1.00002,-23.2764,33.9029,331.675,512.126,-10598.3,-6621.45,13.4388,-6.43358,-0.721702,5.16055e+09,52.1912,9.24075,731.532
4668.04,0.09075,2.51157e+10,1.82095e+06,1.00002,-23.0375,33.9437,332.117,493.184,-12015.9,-7613.09,13.8818,-5.49979,-1.38093,4.36459e+09,43.8462,9.24075,684.539
5426.05,0.0887176,2.97212e+10,1.82521e+06,1.00002,-25.1231,37.0456,359.248,506.09,-10243.5,-7114.17,13.0387,-5.61696,-1.45411,4.36866e+09,47.3279,9.24075,657.311
5134.57,0.0906318,1.6958e+10,2.05887e+06,1.00002,-25.8322,80.3243,312.694,487.726,-10909.4,-7577.82,12.9196,-5.37771,-0.354456,6.36192e+09,62.188,9.19727,397.461
5902.62,0.0897617,2.95988e+10,1.84339e+06,1.00002,-24.3595,33.0675,365.927,520.096,-12662.4,-7001.7,13.6307,-6.41894,-0.73734,5.24242e+09,80.5631,9.21176,423.938
5840.09,0.0907461,3.02841e+10,1.85171e+06,1.00002,-24.5907,32.6048,336.287,486.154,-7794.38,-3285.98,13.6409,-5.08261,-1.01125,3.8275e+09,48.257,9.24075,612.25
5575.77,0.09075,3.04385e+10,1.9031e+06,1.00002,-23.5702,40.8705,341.361,505.845,-9853.33,-7272.24,12.9514,-6.67105,-1.01927,4.8781e+09,52.7758,9.20876,500.046
6070.55,0.0906249,2.65515e+10,2.02316e+06,1.00002,-23.4839,36.9051,366.236,530.814,-9631.2,-3787.87,13.621,-5.87036,-0.354156,3.8627e+09,35.2287,9.24075,653.25
5042.71,0.09075,2.9928e+10,1.74949e+06,1.00002,-24.1965,30.674,352.457,511.945,-11171.5,-7000.79,13.3616,-6.51285,-1.66723,4.61151e+09,56.5688,9.24075,552.457
5959.56,0.09075,2.37705e+10,2.12895e+06,1.00002,-24.9517,32.1502,288.269,503.671,-11141.5,-8581.71,13.6149,-8.20048,-1.03355,4.5765e+09,70.9463,9.32588,498.228
4924.19,0.0902379,2.42095e+10,2.22969e+06,1.00002,-24.28,35.2777,390.782,503.768,-11206.4,-8324.2,13.8212,-7.82069,-1.0223,5.48545e+09,44.7679,9.24075,514.711
5792.82,0.09075,2.19213e+10,1.2487e+06,1.00002,-24.4986,32.1155,378.561,503.989,-11602.1,-2921.04,13.6781,-6.00619,-0.73707,3.94935e+09,59.5534,9.24075,394.324
5642.83,0.09075,3.51309e+10,2.01963e+06,1.00002,-23.4117,32.059,331.914,510.732,-10748.6,-7842.23,13.7472,-6.28126,-0.30042,4.81381e+09,24.7138,9.24075,474.454
5813.48,0.09075,2.91001e+10,1.71374e+06,1.00002,-24.1043,30.8113,325.582,513.059,-12300,-8286.91,12.9926,-5.8358,-0.584428,4.55909e+09,33.8943,9.24075,469.637
5401.72,0.0866792,2.61602e+10,1.62905e+06,1.00002,-24.6405,32.4668,379.177,497.534,-11208.9,-6814.11,13.4487,-4.96484,-1.31097,5.92859e+09,47.6529,9.08862,476.34
5145.99,0.09075,2.6065e+10,1.79422e+06,1.00002,-23.6431,36.0482,371.81,522.447,-12138.3,-7475.67,13.1731,-6.53423,-1.03019,5.44194e+09,53.6186,9.24302,383.149
4987.06,0.09075,3.95272e+10,1.6878e+06,1.00002,-23.752,30.8066,323.648,514.784,-12885.7,-8111.53,13.6494,-6.93117,-0.296758,4.55506e+09,48.7539,9.24075,687.161
