Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
35.1363,0.798701,0.118693,0.072534,12576,0.183099,10.8735,4.62449,0.744523,74.3154,441.128,0.063617,0.134294,0.584989,0.01786,46.2379,0.172065,0.056575
28.2662,0.7222,0.029229,0.044451,23214.5,0.046503,42.5165,5.18606,0.735886,75.9975,923.016,0.063264,0.138583,4.77252,0.019405,7.56619,0.176818,0.057969
71.8537,0.181489,0.0179,0.044825,16267.2,0.046375,697.622,1.15395,0.583934,299.598,486.242,0.063999,0.132372,2.92664,0.017883,49.039,0.121279,0.045586
28.4383,0.191437,0.019071,0.045107,13806.7,0.047714,921.558,1.30156,0.687653,255.881,747.927,0.062838,0.131944,3.07614,0.017625,44.234,0.170283,0.067237
72.9144,0.166185,0.017827,0.044837,13586.8,0.046116,43.868,0.8515,0.528537,60.1826,15.5461,0.063283,0.131743,0.724618,0.017231,47.0245,0.119185,0.045369
70.7647,0.171749,0.018076,0.044518,13361.7,0.046243,690.704,0.924011,0.783264,304.702,0.133233,0.079954,0.135641,8.62838,0.017487,45.6639,0.175173,0.045386
30.6915,0.211591,0.017755,0.045086,25663.3,0.045939,82.0579,0.8066,0.711896,153.338,0.808723,0.063173,0.109209,0.761907,0.017587,51.1348,0.172985,0.087214
74.364,0.170234,0.017901,0.045164,13546.3,0.045959,6.48112,0.894552,0.646321,0.076663,358.65,0.063517,0.144263,0.360192,0.017489,45.3588,0.118429,0.088488
77.4563,0.164172,0.017829,0.045055,26000.5,0.046465,19.3275,3.99464,0.71402,187.233,1159.19,0.065802,0.111167,0.48497,0.017429,13.0772,0.122789,0.045454
72.4161,0.164539,0.017733,0.045079,12697.1,0.046337,76.2336,0.872356,0.864877,267.392,132.766,0.063422,0.109483,2.42174,0.017566,44.9452,0.169281,0.045983
32.4502,0.194433,0.017749,0.045303,15631,0.045773,13.5012,0.957791,1.0175,84.5056,639.313,0.063389,0.109188,4.47459,0.017546,47.4365,0.120117,0.066784
26.442,0.164334,0.01772,0.044429,13537.1,0.078207,51.2022,4.01558,0.635179,196.818,0.144261,0.063371,0.109497,0.830433,0.017586,47.9097,0.120727,0.056212
26.9385,0.693457,0.017559,0.043903,12477.5,0.045958,20.2015,0.827694,3.01024,78.935,89.3073,0.063518,0.118713,19.0724,0.017559,10.2234,0.177442,0.045172
44.1637,0.245557,0.017629,0.044799,13593.5,0.045897,57.0649,0.826357,1.15913,325.021,0.214999,0.063143,0.111256,994380,0.018429,48.1612,0.124527,0.078857
26.2517,0.243835,0.017822,0.044765,13407.1,0.046251,65.3948,1.22044,1.27336,127.455,485.305,0.063436,0.109291,0.774099,0.017615,46.6153,0.118732,0.067529
30.8352,0.228053,0.018878,0.046439,25924,0.04756,213.412,4.13809,1.08986,397.482,250.773,0.063575,0.109251,3.06581,0.017556,44.6817,0.12145,0.056135
37.5016,0.969077,0.017634,0.045145,15429.2,0.046119,9.7006,0.602698,2.18331,78.861,339.743,0.063592,0.109111,0.477209,0.017494,45.1126,0.17513,0.056756
74.6452,0.918974,0.017651,0.044979,24721.8,0.045806,42.7519,0.745354,2.12654,73.2948,0.10934,0.079721,0.109671,0.457735,0.017548,48.0861,0.119529,0.078231
39.4979,0.251947,0.017775,0.045124,25300.2,0.0461,127.689,0.960761,0.80256,17.5863,0.254837,0.080176,0.109466,2.73902,0.017622,3.04963,0.120387,0.066975
32.2961,0.967489,0.017852,0.044794,25749.2,0.045591,14.2799,1.29026,2.3497,423.761,517.671,0.063367,0.108376,8433.68,0.017509,48.599,0.173027,0.067459
79.7045,0.264044,0.018023,0.044994,15521.7,0.04588,41.4037,0.792328,0.952968,109.11,194.13,0.064621,0.108708,1.97909e+06,0.017544,46.3134,0.174078,0.045246
75.7895,0.212565,0.017593,0.044995,26225.1,0.045903,46.1923,0.91336,0.744216,42.7227,4069.1,0.063419,0.110781,0.157454,0.017767,46.6166,0.177533,0.045285
72.6235,0.201473,0.017816,0.04494,12922.4,0.046122,19.6253,4.00526,0.740154,611.571,215.148,0.063548,0.10885,3.31406,0.017483,44.414,0.121208,0.066617
71.455,0.844332,0.01781,0.045104,25798.1,0.045931,5.79137,4.20535,0.958338,34.1618,244.54,0.063083,0.111315,0.624251,0.017587,0.048814,0.122375,0.045296
72.1643,0.871122,0.017607,0.045199,12711.1,0.046008,5.90206,3.96361,0.562617,51.5559,1187.11,0.080192,0.112233,1.99003,0.018497,51.0031,0.173724,0.097405
72.5455,0.245935,0.01764,0.044833,24899.9,0.046085,394.1,0.588798,0.800996,956.927,716.751,0.080465,0.108523,0.098479,0.017567,46.2529,0.173159,0.092039
29.4853,0.878794,0.01885,0.045945,25644.7,0.046986,0.746542,0.9538,0.851395,262.102,507.768,0.0639,0.109631,354.4,0.017499,48.387,0.176452,0.076006
58.8998,0.240446,0.017905,0.044676,25812.5,0.046007,10.565,1.24524,0.743237,318.107,154.01,0.063237,0.109428,2.94613,0.017388,49.3285,0.120744,0.088134
66.5532,0.852878,0.0177,0.045115,22332.9,0.067045,34.505,0.639486,0.420952,393.635,0.442072,0.063552,0.109922,0.600752,0.017453,51.5173,0.168712,0.045439
25.1055,0.867324,0.017726,0.044722,15216.1,0.047001,69.5793,0.544435,0.737431,141.835,49.8121,0.06345,0.111159,0.733404,0.017536,45.3872,0.115391,0.045288
