Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
71.094537,41.276829,38.412322,38.997019,52.403272,52.33944,41.385429,59.810595,38.597188,38.826628,41.243467,38.589993,37.1141,41.722672,38.802265,76.786196,38.714873,39.131585,38.729002,49.016785,37.858627,39.327051,38.99292,39.588544,41.845456,38.867818,37.720948,40.986943,38.814348,38.561402,70.310294,38.876371,38.998363,41.300499,37.643089,39.22253,48.16313,38.335144,38.374559,38.268792,40.329336,62.408708,39.291307,38.235361,41.416211,43.873207,38.616068,38.616446,37.894871,34.081285
22.824908,23.017108,37.750497,26.679946,22.755709,37.614089,20.867941,22.445474,22.718848,22.723161,22.795678,22.687252,22.80265,22.5518,24.300119,47.410605,22.644539,22.60719,24.419188,22.668199,23.034507,22.644091,22.796417,23.09365,22.736757,22.706268,22.736428,22.791289,22.61799,23.025747,40.995549,22.816994,22.721525,22.694894,22.811928,22.793029,22.649289,22.81623,23.358988,22.739127,22.725154,22.665206,22.809478,22.977456,22.645027,21.806811,19.48109,22.700216,16.459345,21.981308
23.664739,24.902385,37.39356,22.656483,29.221183,21.564225,23.810353,30.345491,23.058134,23.562533,23.639801,23.604439,23.293564,37.55425,25.242968,34.393664,26.560035,23.468457,23.563509,25.018435,23.205291,23.855814,28.899838,23.539189,23.669302,26.253032,23.323818,23.587234,26.202367,24.105501,23.510359,23.645961,23.499328,24.249082,23.574305,23.667498,23.578191,23.686883,23.553901,23.646801,23.544191,23.59505,23.969011,23.681822,22.986116,23.648712,21.513712,16.248807,23.609821,23.00292
52.969987,44.256851,37.255558,39.074862,53.189463,39.999899,36.71629,58.601282,43.655851,40.005298,39.815285,38.783515,39.840064,45.373702,38.784825,40.842892,39.142109,39.63814,39.572921,39.424173,38.782273,38.750133,39.266171,39.096827,39.12199,39.238056,38.613748,39.256785,39.169524,38.750411,39.124253,43.029303,38.571507,39.225856,39.26236,39.155749,39.168736,38.826063,48.302288,46.265029,38.939181,39.511296,40.222726,38.934781,41.730352,36.284166,40.15596,27.046814,36.15419,28.011098
48.839133,41.167083,41.872494,49.322758,42.202895,41.171165,45.153841,56.209319,40.90122,40.933369,41.09233,41.587105,41.546674,41.113916,41.060879,48.967977,40.765924,40.884951,41.075944,41.061305,41.002945,42.170624,42.360321,41.502577,41.43256,41.102334,40.977463,41.079459,41.137053,41.878478,41.837976,41.12145,41.105648,41.509429,41.752455,41.175814,41.237674,41.347703,46.796117,60.16385,40.299783,47.541432,41.881595,42.015371,40.903518,40.87952,45.467623,31.83535,34.754399,30.067649
52.282745,40.586043,51.783207,41.961452,49.595264,40.925788,46.221608,41.985512,42.318531,42.334371,42.223985,43.811988,42.859312,44.138347,42.510285,42.314253,42.462304,42.302641,42.246729,49.887484,49.079894,42.38427,42.318632,42.163584,42.436628,42.297533,42.299614,42.461423,42.36238,42.291928,42.488559,42.930264,42.440511,42.418981,42.210211,46.307993,42.395862,42.255501,61.641637,52.132753,42.496393,42.341602,41.849926,42.350148,41.79082,45.284897,41.430885,30.052523,34.314963,32.444408
86.021479,94.607943,92.132612,86.312983,96.615288,86.009522,90.768373,84.728398,85.613673,85.612221,86.215236,86.080796,86.584749,104.0841,104.71084,86.126369,85.220847,85.458179,86.238303,87.104254,92.649057,85.92462,107.20906,122.98483,107.43757,85.920351,86.374312,86.083357,87.238079,86.104234,89.115293,118.9416,88.871851,86.259517,86.19637,86.011025,86.348288,92.041115,86.25362,86.307412,90.656779,86.110688,121.62227,85.964935,86.059049,83.799774,86.381678,86.04269,84.668283,75.12758
75.591559,66.966545,102.05141,55.894139,56.324092,57.704926,59.242713,53.004083,57.776273,57.294028,57.059204,57.217194,54.590865,55.885145,65.868893,72.189528,57.172881,56.252103,102.51314,56.425714,56.823181,55.304127,59.158851,57.302896,56.12158,58.78259,57.530375,60.925647,58.043184,73.25191,105.08157,55.791731,57.634104,57.233494,55.901019,67.619584,57.612237,58.661598,56.766589,56.840989,58.052038,55.452135,56.687601,57.68838,61.884541,59.404976,58.579069,54.442051,48.322686,55.567975
98.462462,94.774417,109.00107,99.601609,97.788052,120.98207,95.200571,119.17075,96.987248,97.596118,98.310243,96.110437,98.804104,109.40077,100.6823,104.32236,97.652481,100.49812,96.287194,98.389935,104.86928,103.53005,98.294034,109.38449,96.154205,96.859567,95.443188,97.871747,100.10941,98.335349,98.066404,97.471602,96.955146,97.730933,96.549898,97.331276,99.391598,97.416063,98.47742,97.193591,98.582966,97.658278,95.861691,96.179732,92.820148,97.432187,86.28554,95.749111,83.245998,76.680377
82.495406,58.672873,77.367431,59.952619,60.518309,58.883015,55.696631,56.228167,55.075681,56.448771,55.536777,56.798394,56.002573,58.62385,64.79891,64.506179,56.56276,57.874398,55.80314,56.908471,56.049324,56.757542,103.10241,73.771471,53.472287,58.457565,56.558357,55.623646,58.059498,57.0931,58.220018,89.340002,57.134405,56.296764,57.771659,56.771761,56.935694,62.611625,61.118874,57.239687,57.154057,59.07285,55.426647,55.747669,71.577171,58.926454,57.447351,45.561053,55.786665,51.426152
