,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.386407,30.265373,59.999205,33.236511,37.621744,36.01157,31.370363,35.808496,30.653389,31.287333,29.962447,30.190282,31.3132,34.484565,31.976814,30.022389,30.061322,29.897176,29.910963,30.024203,30.158764,31.431835,30.635176,30.057585,30.039411,29.90775,31.944499,29.963788,30.000283,29.955068,30.278229,30.29222,30.07316,29.92039,29.8411,30.101538,29.971751,30.091961,30.240722,57.174725,57.733848,33.019652,55.759271,29.64287,30.324158,34.515904,34.339633,30.134793,26.671617,29.300232
11.529371,11.292032,8.40304,11.322871,11.484287,11.280171,11.348856,11.341919,11.33035,11.290066,11.270248,11.348574,11.360196,11.424614,11.413638,26.912803,10.114927,11.324232,11.31672,11.342949,11.440204,11.667134,11.449058,10.826249,11.264126,11.321034,11.291241,11.473296,11.490479,12.097628,11.849594,11.275896,11.218089,11.727915,11.948217,12.158532,11.386104,11.607427,12.361916,11.338251,11.278102,11.852624,11.723822,12.180543,11.512504,11.392843,9.597445,7.832748,7.616327,7.32624
12.24625,12.411089,12.024926,12.211233,10.204853,12.497909,17.268422,10.945919,11.854242,24.373177,12.043034,12.138675,12.119304,12.050094,15.864624,8.799657,11.885973,12.09079,12.137616,12.20694,12.081979,11.957671,13.397034,11.989706,12.061115,14.129806,12.151645,15.387579,11.723338,11.94515,14.073321,12.762719,12.101309,12.125559,12.324528,11.804568,13.281534,12.034853,12.093372,12.092204,12.112826,12.361783,12.064761,12.310305,11.015927,10.773729,12.048304,12.067507,11.934081,11.782654
29.437442,32.532598,28.473685,33.163601,30.013444,31.994524,45.6953,29.542503,29.556101,29.615485,30.701959,29.756206,29.544113,29.701795,30.337482,30.616828,29.553987,29.636229,29.713649,29.555378,29.547847,29.65649,30.493919,30.185341,29.550504,29.609999,30.847839,29.54292,29.524668,29.636867,31.796134,29.824402,29.609121,29.634381,32.056483,29.661733,29.548792,29.773952,30.631901,30.08721,30.932654,31.402418,29.58945,29.762023,32.158829,29.571119,28.223773,29.691682,25.849823,19.695941
35.313587,34.096172,35.467496,36.617283,56.418232,35.954198,33.560074,33.949336,35.298459,34.137379,34.019392,34.14486,34.089013,34.167005,34.306799,34.596381,37.361761,33.99544,38.984307,34.052132,33.940645,35.889621,34.789216,40.104793,35.777113,34.192691,34.013543,34.465993,34.375179,34.22452,34.436471,34.582265,34.198654,34.091676,34.218193,34.171676,34.155777,34.003961,34.014088,34.639082,34.1311,34.058306,33.990533,34.103088,34.160979,33.972096,34.007508,27.439231,25.716758,26.566489
29.914666,32.38518,31.007636,28.013154,29.951561,31.895485,33.045807,33.342391,29.653321,29.746687,29.782599,29.768104,30.534791,31.341737,29.981138,29.971303,33.736087,29.861577,29.78479,31.578087,30.763019,31.250623,34.2097,29.726021,29.754291,29.70208,29.960498,29.790383,30.085807,30.074542,29.753549,29.96025,29.729267,29.776331,29.789206,29.828164,30.035725,30.398452,29.792881,29.970987,29.7187,29.783147,29.800275,29.784081,30.089459,29.555954,25.151429,29.715452,20.436992,26.251121
76.444828,77.001858,97.942563,74.883553,75.024029,74.643067,73.916932,78.702831,73.999966,73.669482,74.018432,73.891794,74.666351,73.719252,73.626485,74.735665,74.108018,73.65528,73.923709,73.993123,73.642215,74.587848,73.928698,78.627839,73.810875,77.855557,73.832027,76.62856,76.342612,83.872627,74.898854,77.334283,73.653771,73.891513,73.913943,74.186687,73.68926,73.911469,74.644081,74.381875,73.619061,73.899717,73.896522,73.973592,74.43781,72.09472,74.70796,69.256674,55.746395,55.706782
42.099813,42.93328,65.798552,43.804353,50.468067,43.48427,44.043865,43.902471,43.50222,43.978331,44.32194,43.064938,43.246818,43.31859,43.793215,43.193192,46.948401,43.198759,44.925981,44.049105,43.237384,43.276145,47.372692,43.268504,43.401949,44.570192,47.19737,43.539139,47.760483,44.361721,47.399331,43.126573,43.094071,43.188,43.042335,43.22145,43.320972,43.102692,43.662493,48.615216,43.162304,43.106992,43.408975,43.485595,43.25831,42.935789,38.481204,43.108776,30.141,36.702162
114.50776,102.6964,94.73384,97.508329,95.051808,96.541993,94.713949,94.001515,94.273086,94.370902,94.831761,94.883324,99.029936,94.333008,99.265607,97.606467,94.284002,94.370893,94.549109,96.467664,94.892506,94.188975,95.822246,101.44583,94.181285,94.175702,94.506447,94.959954,94.306406,94.585228,95.492211,94.931826,94.186744,94.167244,94.61506,98.95937,94.329231,94.546689,99.390768,98.025598,94.430558,94.190092,94.829376,94.293314,98.533774,94.751177,94.388987,87.666685,66.156999,69.063331
49.150794,52.354471,57.09202,51.88792,50.222221,50.472263,68.424717,51.074426,49.111243,49.115383,49.289256,49.218752,49.446975,49.096788,49.725163,49.510748,49.138838,49.103576,50.018533,49.611075,49.342946,49.197897,49.890326,49.221505,49.074912,49.106542,49.227396,49.098775,49.322106,49.081858,49.75738,49.64442,48.822486,49.156648,51.902145,50.373952,58.620201,50.462004,53.82951,54.98321,49.136684,49.166599,49.105395,50.821751,49.288462,48.556217,49.678117,49.277915,43.942237,38.473091
