Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
57.161682,44.674234,42.083871,50.57928,65.98353,45.637232,53.909615,76.67824,45.421769,45.91146,45.840303,47.25428,46.276057,48.743879,47.326731,53.396267,44.908539,46.733595,45.838999,45.653343,46.669369,49.708511,46.368992,46.436981,45.834283,46.26799,46.009964,45.718805,45.817084,46.281538,48.155707,66.038519,44.450965,45.526887,46.696884,45.867405,46.552169,62.996046,53.403058,46.089141,46.279063,46.339179,45.538675,46.524311,46.42313,47.012411,36.251728,38.78622,42.217608,34.804798
28.882523,28.687147,46.804738,26.270674,26.811698,40.446131,31.05724,30.709416,29.189099,27.989645,27.936436,27.771338,27.910041,27.857775,28.98661,28.003915,27.893038,27.728763,27.939838,27.81355,27.848298,27.869865,27.69517,36.053374,27.898282,27.699504,27.769968,27.964809,27.785594,27.848674,27.932702,27.847689,28.144198,27.756371,27.762761,27.932484,27.794768,27.874031,27.855594,27.922269,27.730699,28.12791,27.750844,27.71067,27.801924,27.808923,27.740679,19.586419,21.633112,23.045746
29.120048,29.261707,28.811332,58.683399,28.707111,28.756929,60.996119,34.231732,30.087587,32.066914,28.735293,28.606916,28.847232,29.906607,28.662781,28.587348,28.812841,29.170586,28.642237,28.738348,28.675545,28.789155,28.63698,28.718903,28.94388,28.634823,29.288591,28.776521,28.586062,28.961987,28.679816,28.626536,28.817295,28.723805,28.976317,28.837506,32.02326,28.869727,28.648378,28.585231,28.79758,28.638278,29.453035,28.680638,27.842599,29.313036,28.586993,19.778422,21.174499,28.25375
63.240855,53.962198,51.466939,46.581141,50.51859,46.58877,47.248224,46.336813,47.845052,46.524929,46.547228,60.667611,47.444878,46.882561,46.438938,46.446995,55.42162,56.697175,46.994871,46.21923,46.840005,46.437285,46.464196,52.085588,46.563523,46.583255,46.561718,46.433608,46.597727,46.4824,46.462382,46.946143,46.61192,48.047161,46.555739,46.380939,49.947206,46.407062,46.519568,46.993268,46.570265,46.392906,46.545082,46.35379,44.972768,44.767191,46.484592,46.992761,35.585457,36.992204
50.638624,66.317589,59.904875,50.613597,50.173474,51.253871,50.962335,63.412984,59.700327,50.658647,50.756049,50.796943,50.793776,50.451877,51.22816,50.70697,50.56266,50.572666,50.792363,50.778062,50.604492,51.859636,51.389792,50.965342,50.540653,50.532538,50.752478,50.830982,63.657434,57.93488,52.25074,52.10072,50.574511,50.784289,50.790641,50.904665,54.343814,58.205572,50.578549,54.9741,50.552785,50.650079,50.721341,50.784248,50.435623,49.923738,50.617369,50.285404,37.708704,36.853234
47.64302,60.077826,51.806862,47.619645,59.417313,50.2543,48.207358,48.039978,47.230228,47.172406,47.977983,47.313667,47.315182,47.340665,47.654266,51.535489,47.176097,47.257031,55.010758,47.201636,47.427827,47.214331,47.303928,47.77179,47.256305,47.297888,47.375977,46.973429,47.403464,47.29014,47.346109,47.848754,47.386711,46.948132,47.239658,52.800621,47.155639,64.274156,49.190452,65.163331,47.217521,47.223792,47.302234,47.147653,47.520455,46.543154,47.434632,39.067383,40.461661,32.488702
92.579444,90.654506,95.905761,103.80887,92.48549,93.835206,91.441189,110.38818,90.648818,98.422764,90.836515,91.044813,91.126674,90.64843,91.1513,91.569229,90.707356,90.368569,90.505934,90.934908,96.242606,108.06207,92.990422,117.45226,90.608943,90.83906,90.582999,90.71855,90.484823,91.104134,91.147769,91.939562,90.675845,90.932123,90.856198,91.383825,90.978951,92.036908,90.983204,95.065923,90.738657,90.695916,90.494775,91.027608,90.751187,90.726593,84.225868,79.091195,67.317748,70.146899
64.987778,65.48641,63.486413,61.029157,62.722747,60.751267,72.826852,75.490408,60.313042,60.541106,60.320654,60.518704,60.583818,60.315761,68.416615,60.996149,60.252597,60.519531,60.37895,60.513998,60.22198,60.708841,61.13134,60.402471,60.365642,60.604069,60.452711,60.58744,66.018575,59.945532,76.954284,79.229441,60.555165,60.53902,60.60175,60.573636,60.556259,60.286275,64.460081,62.095933,60.395728,60.525991,60.46959,60.063419,60.806901,60.546012,50.758569,47.996363,59.677067,59.399214
121.26037,111.01173,114.85564,121.65185,111.32357,109.46948,127.71282,111.05195,110.80246,111.36683,111.02138,111.3562,119.1168,120.81776,110.95598,118.03868,111.02387,111.1626,111.50527,111.37509,110.80508,111.41702,110.92979,112.35065,111.01026,111.25056,111.19067,110.95033,110.98666,112.29921,111.60645,111.9542,110.94869,111.15288,111.16925,111.19752,110.63509,111.68149,110.83884,112.52727,110.97778,110.99175,111.17563,111.45561,108.56393,111.50253,111.00069,109.51404,83.403237,76.456536
73.337753,67.771433,67.994955,75.355309,67.835323,67.723808,81.944434,67.552614,67.146051,66.769492,74.80411,66.851172,67.564387,66.983048,66.998997,67.827535,67.076339,66.263901,66.648046,68.040391,68.097036,79.564103,66.884606,72.890672,66.620162,66.936399,67.427875,70.246035,72.322011,67.045849,71.722089,80.94014,67.168452,66.631318,66.707042,66.683769,66.507152,66.821157,67.028223,71.214863,66.789947,66.097421,66.918024,67.101688,66.225952,66.887063,66.723261,60.192455,49.193599,56.065078
115.07911,111.05428,103.10763,111.69046,99.264523,101.96178,107.01468,97.055849,97.690205,101.41347,116.87874,101.2916,103.28187,101.43147,100.12432,101.97546,97.707491,97.64545,102.4701,98.71526,95.377287,95.357686,99.571738,97.626703,100.35373,100.11328,99.489053,99.753327,100.66349,98.151317,98.549964,100.47897,100.32408,101.14357,101.01924,100.79515,100.97236,98.126619,98.186727,99.260349,101.74986,99.215031,100.65081,98.794714,100.88121,97.771494,99.373262,96.568354,84.253501,85.697794
47.56074,47.596063,55.089235,48.534219,49.945022,54.60147,50.651097,47.824762,47.589899,47.644143,48.392001,49.620063,48.505125,47.971102,55.379909,48.42174,47.222077,48.085674,48.801395,48.384984,48.399048,48.825885,47.747943,47.345075,47.598431,47.892436,48.042962,47.22953,48.119901,48.60929,48.737842,60.186727,47.494098,48.201245,47.450641,48.020959,64.327005,53.233919,50.692797,53.130582,47.90716,47.632042,48.139747,47.368506,47.601786,43.758128,45.210503,47.720724,46.349741,34.161812
82.52617,121.56236,99.252585,90.853125,85.422911,83.56068,97.411122,82.592008,84.938678,84.768711,86.598242,86.019709,92.761274,85.414518,85.827195,85.201948,84.24707,84.105749,83.632025,84.478302,84.166914,102.15715,91.75132,99.533808,84.178351,84.933024,85.083789,83.365577,83.193958,82.169297,84.350277,89.300693,84.560422,83.628637,82.836033,83.996861,85.795388,83.355013,86.42615,85.280543,83.223542,84.467248,85.224943,85.005287,84.612342,84.944962,78.148319,74.567627,72.907961,70.8685
73.544884,90.5303,79.376662,71.866711,71.675664,71.183042,84.284809,71.419484,71.320326,71.529482,71.993489,71.770617,80.972738,72.189547,71.669377,72.852791,71.264914,71.69167,73.366763,72.014088,74.351804,71.45826,89.112324,91.174007,71.258636,71.637598,71.806515,71.925977,71.698824,71.037461,71.85644,76.026116,71.733536,71.628298,71.705858,72.110841,71.634783,71.661779,71.844592,72.446411,71.470949,71.772076,71.718542,71.807624,68.149528,71.471717,71.938639,63.180986,61.06984,50.638533
