Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
68.787303,68.008371,64.714996,70.848407,71.052433,71.200265,67.861249,69.718368,73.670434,66.282218,73.856816,65.774861,69.082414,75.30514,69.718826,66.533699,63.145812,68.899567,72.091591,67.485378,75.60437,69.860418,71.390353,73.581464,69.019628,69.211776,73.037311,63.928803,71.774271,67.40948,70.389361,69.90035,69.672976,66.262725,70.581958,71.039835,69.611341,70.381386,68.02137,65.920626,66.520082,67.66981,77.068812,68.94764,70.862399,67.508988,72.216924,67.639715,68.169671,74.36072
68.787303,67.464177,64.714996,70.848407,71.052433,71.200265,67.69391,69.718368,70.788982,66.282218,73.856816,65.774861,67.989463,69.64105,69.718826,66.533699,63.145812,68.899567,72.091591,67.485378,72.340654,69.860418,67.248894,73.581464,67.993682,69.211776,69.057221,63.928803,66.840229,67.40948,65.749539,69.90035,69.672976,64.386772,70.581958,71.039835,69.519766,66.356976,67.714794,65.920626,66.520082,67.66981,75.927945,68.94764,70.862399,67.508988,66.581849,67.639715,68.169671,73.144977
67.074276,66.441736,64.714996,70.848407,71.052433,71.200265,67.69391,69.718368,66.736812,66.282218,73.856816,65.774861,67.989463,69.64105,69.718826,66.533699,63.145812,68.791987,71.980604,67.485378,72.340654,69.860418,67.248894,70.878918,67.993682,69.211776,69.057221,63.928803,66.840229,67.40948,65.749539,66.281397,69.672976,64.386772,69.485968,59.858102,68.733473,66.356976,67.714794,65.920626,66.520082,67.66981,75.927945,68.94764,70.862399,67.508988,66.581849,63.627674,68.169671,73.144977
63.648012,66.441736,64.714996,70.848407,69.750334,69.104605,67.69391,66.38241,65.993626,66.282218,73.856816,65.774861,67.989463,69.64105,69.718826,65.477158,63.145812,63.115424,71.059932,67.485378,71.295629,64.092999,67.248894,70.878918,67.993682,69.211776,69.057221,63.928803,66.840229,67.40948,65.749539,64.232383,67.181056,64.386772,69.485968,59.858102,68.733473,66.356976,67.714794,65.920626,66.520082,63.566159,72.81775,68.94764,70.02636,60.225567,66.581849,63.396311,65.890153,71.371057
63.648012,66.441736,64.714996,68.229664,69.750334,65.292216,67.69391,66.38241,65.18626,66.282218,67.395676,65.774861,67.989463,67.801704,67.464858,65.477158,63.145812,63.115424,71.059932,67.485378,66.428729,64.092999,65.702225,67.203188,65.930016,69.211776,69.057221,63.928803,66.840229,67.40948,65.749539,64.232383,65.018762,64.386772,69.485968,59.858102,68.733473,64.172325,66.501887,65.920626,65.561489,63.566159,67.694622,68.94764,63.523599,60.225567,66.581849,63.396311,64.173825,71.371057
62.617263,66.441736,57.733586,68.229664,68.211546,64.618149,64.556558,66.38241,65.18626,64.249136,65.697406,65.516816,67.989463,66.609888,67.464858,65.477158,63.145812,63.115424,61.959478,67.485378,66.428729,64.092999,65.702225,67.203188,63.082616,68.396518,69.057221,61.718632,66.102254,67.40948,65.749539,64.232383,65.018762,64.386772,69.485968,59.858102,68.733473,57.775501,66.501887,65.920626,65.561489,63.566159,67.694622,68.94764,63.059017,60.225567,66.581849,63.396311,64.173825,71.371057
61.853956,66.441736,57.733586,68.225749,66.311194,64.618149,64.556558,66.38241,65.18626,64.249136,65.697406,64.810961,67.989463,63.706093,67.464858,65.477158,62.250504,61.664959,61.959478,64.422896,66.428729,64.092999,65.702225,67.203188,63.082616,68.232421,67.301163,61.718632,66.102254,67.155956,65.749539,64.232383,65.018762,64.386772,69.485968,59.858102,67.131037,57.775501,65.941345,64.03496,65.561489,63.523437,66.437986,68.94764,63.059017,60.225567,64.549374,63.396311,64.173825,68.89243
61.853956,66.415623,57.733586,67.573772,66.311194,64.618149,64.556558,66.38241,56.732503,64.249136,65.697406,61.170101,66.321181,63.706093,67.464858,64.998521,62.250504,61.664959,58.477707,63.709735,66.428729,64.092999,61.944707,66.785881,61.36787,68.232421,64.659653,59.090563,62.791153,58.708924,65.749539,61.398924,65.018762,64.050414,69.485968,59.858102,67.131037,57.775501,65.941345,64.03496,65.561489,63.523437,66.437986,66.158178,63.059017,60.225567,64.549374,63.396311,64.173825,66.301502
61.853956,66.076026,56.120573,67.315297,64.72567,64.618149,64.556558,66.2278,56.732503,62.091864,65.697406,59.657125,63.330009,55.462175,67.131941,64.998521,62.250504,61.664959,58.477707,63.709735,66.428729,64.092999,61.944707,63.233313,61.36787,68.2054,64.659653,59.090563,62.791153,58.708924,65.749539,61.398924,65.018762,64.050414,68.986241,59.858102,67.131037,57.775501,65.364706,64.03496,65.561489,63.523437,66.437986,66.158178,63.059017,60.225567,64.549374,63.396311,58.219726,64.705995
61.853956,64.377217,56.120573,62.441366,64.72567,64.618149,62.978118,65.531983,56.660373,62.091864,65.655321,59.657125,63.330009,55.462175,67.131941,63.914843,62.250504,61.664959,58.477707,61.913723,66.428729,62.427351,61.944707,62.911354,61.36787,67.180204,64.659653,59.090563,61.62023,56.268526,63.905531,61.398924,65.018762,64.050414,68.050049,59.858102,65.710136,57.775501,62.198007,64.03496,65.335563,63.523437,66.437986,60.768688,60.343223,56.30829,63.360717,63.396311,58.219726,64.705995
61.853956,58.884016,56.120573,62.441366,62.600967,64.618149,62.312093,65.531983,56.588229,62.091864,65.655321,57.064576,63.330009,55.462175,67.131941,63.914843,62.250504,59.904259,58.477707,61.913723,63.06167,62.427351,61.944707,62.506757,61.36787,67.180204,64.61526,59.090563,61.62023,56.268526,62.467676,61.398924,63.808351,64.050414,67.750452,59.858102,64.525975,57.775501,61.562872,64.03496,65.335563,61.385824,66.437986,60.768688,60.343223,56.30829,63.360717,63.396311,58.219726,63.978347
59.319199,58.884016,56.120573,61.18507,62.600967,63.224977,62.312093,65.13352,56.588229,62.091864,64.371324,57.064576,62.492591,55.462175,67.131941,63.914843,58.437598,59.904259,58.477707,57.711913,63.06167,62.427351,57.921951,62.506757,61.36787,65.317836,60.785876,59.090563,61.62023,56.268526,61.233516,61.398924,62.519828,64.050414,65.332509,59.386447,64.525975,57.775501,57.42506,62.675494,60.387167,61.385824,64.454668,60.768688,60.343223,56.30829,63.360717,61.088403,58.219726,63.978347
59.319199,58.884016,56.120573,60.888258,62.600967,62.854985,62.312093,61.223157,56.588229,62.091864,62.164959,57.064576,62.473397,55.462175,66.610612,63.914843,58.437598,58.272355,57.361142,57.711913,63.06167,62.427351,57.921951,62.506757,61.36787,64.227683,59.901146,58.587978,61.62023,53.660732,61.233516,61.398924,61.18562,64.050414,65.332509,59.386447,60.035307,57.775501,57.42506,62.675494,60.387167,61.385824,64.454668,60.768688,56.491273,56.30829,63.360717,61.088403,58.219726,62.393202
59.319199,58.884016,56.120573,60.888258,60.02797,62.854985,61.058586,61.223157,56.588229,62.091864,60.723797,57.064576,61.875351,55.462175,65.570322,63.914843,58.437598,58.272355,57.361142,57.711913,63.06167,60.75252,57.921951,61.320832,61.36787,64.227683,59.901146,58.587978,61.25529,53.660732,61.233516,60.342232,61.18562,61.516081,64.087352,55.233089,60.035307,57.775501,57.42506,62.675494,60.387167,61.385824,64.454668,60.768688,56.491273,56.30829,63.360717,61.088403,58.219726,61.88533
59.319199,58.884016,56.120573,56.930271,60.02797,62.804349,59.461819,56.476936,56.588229,62.091864,60.723797,57.064576,61.875351,55.462175,62.256802,63.914843,58.437598,58.272355,57.361142,57.711913,62.083677,60.13611,57.921951,60.816067,58.397321,64.227683,59.901146,58.587978,61.25529,53.660732,61.233516,60.342232,60.553411,61.516081,64.087352,55.233089,60.035307,57.775501,57.42506,58.146787,57.013659,61.385824,64.454668,58.834875,56.491273,56.30829,63.360717,61.088403,58.219726,60.992482
59.319199,58.884016,50.937405,56.930271,59.772551,61.229764,59.461819,56.476936,56.588229,62.091864,59.268424,57.064576,61.875351,55.462175,62.256802,60.375861,56.39177,58.272355,57.361142,57.711913,62.083677,60.13611,57.921951,60.816067,58.397321,64.227683,59.901146,58.587978,61.25529,53.660732,61.233516,58.682241,60.539755,61.516081,63.343097,55.233089,60.035307,57.775501,57.42506,58.146787,57.013659,59.90396,64.454668,58.834875,56.491273,56.30829,62.488958,61.088403,58.219726,60.992482
52.303827,57.492785,50.937405,56.930271,55.453233,57.823152,59.461819,56.476936,56.588229,59.388739,57.865189,57.064576,59.319904,55.462175,62.256802,60.375861,56.39177,58.272355,57.361142,57.711913,62.083677,60.13611,57.921951,60.816067,58.397321,62.513201,59.901146,58.587978,58.55165,53.660732,60.98776,55.046325,56.027574,60.548252,63.343097,55.233089,60.035307,57.775501,57.42506,57.668915,57.013659,59.90396,64.454668,58.834875,54.726212,55.764015,58.740726,61.088403,56.921126,60.992482
51.800868,52.012157,50.937405,55.750249,55.453233,54.254411,57.764035,56.476936,56.588229,59.388739,57.865189,57.064576,59.319904,55.462175,62.256802,60.375861,56.39177,58.272355,57.361142,57.711913,62.083677,59.888733,57.921951,60.816067,58.397321,62.513201,59.901146,57.461803,56.850695,53.660732,59.783576,55.046325,56.027574,57.98915,63.187437,55.233089,59.115778,57.312619,57.42506,57.668915,57.013659,58.606721,62.980426,58.834875,54.726212,55.764015,58.740726,61.088403,56.921126,58.642113
