Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
29.288897,40.099321,32.736515,36.811773,43.328719,32.147994,41.398594,52.810212,34.626506,33.568139,33.710133,35.14332,41.440888,35.05135,34.249347,52.925596,32.834525,36.533375,40.373757,39.166657,36.750614,42.114931,41.705605,33.078273,37.24288,32.817477,61.750395,41.817214,36.727683,42.521811,49.573029,32.02574,33.451548,32.695968,34.789406,37.696658,33.821175,38.259768,34.415236,45.516548,33.435775,33.797354,33.873693,36.851169,33.62157,34.304824,31.449013,33.486877,30.584705,30.166085
15.242165,16.492753,19.737482,16.596348,36.051562,16.487023,16.937275,24.070791,11.96471,15.46426,15.545988,15.61623,16.100692,17.28611,24.333447,12.782756,15.479597,15.498986,15.522484,15.770357,15.467128,16.998326,16.829933,15.44648,15.523918,15.524958,15.640291,18.909186,15.510863,15.66759,15.361646,15.564521,16.340126,15.550773,14.963258,15.470135,15.724841,30.975788,15.452208,14.726389,15.565833,24.932592,15.092879,15.617019,20.861461,22.351358,13.750168,15.522361,16.492869,14.081525
16.376181,19.293688,23.871998,16.3185,16.485904,26.81064,15.750503,17.273937,18.484949,16.668478,20.38827,16.440375,16.754389,16.163935,17.022753,17.084357,16.468883,16.776369,17.804783,20.068688,17.31443,16.609376,16.829886,18.105135,16.516076,17.426105,17.247801,16.990444,16.398482,18.986935,17.073022,16.507556,16.442738,16.398113,16.425075,16.667086,16.385695,16.776178,17.724804,28.118897,16.490751,16.332092,15.539189,16.556022,16.603187,19.149662,17.49689,14.619383,14.305338,13.305454
45.280907,34.278457,31.902791,37.536207,37.114266,35.694712,35.710423,34.151747,34.1552,34.01846,34.769304,33.18269,35.286538,46.008154,35.893241,35.542297,35.985981,34.381892,33.854692,34.252271,33.977219,51.77282,34.042127,42.11981,36.461933,34.154927,33.579621,34.489612,35.349681,34.227127,40.9682,34.258815,34.101311,33.703253,36.114739,39.181714,49.542133,34.123701,49.103309,43.083319,34.166287,33.382554,39.111434,37.296933,34.108231,36.922928,27.572303,27.747164,34.170198,32.878518
42.89661,45.997288,38.428052,42.295291,39.469552,40.472138,45.201359,64.43278,38.310858,41.378904,37.23446,39.249358,38.840898,41.156369,51.148421,39.231966,38.735359,38.42644,38.68719,38.597476,38.6919,38.687574,49.666109,39.517865,38.696725,38.431922,38.628267,38.621225,38.717826,38.742762,39.033781,38.748821,38.67203,38.588126,38.580926,38.563492,38.656763,38.719065,39.619139,54.70618,38.685614,51.213074,38.551657,38.604044,38.761957,38.755766,41.6802,30.801034,35.821782,29.885996
52.039972,34.726634,35.023224,41.263798,35.763432,39.949184,34.675552,35.707762,34.338198,34.536226,43.843547,33.580426,34.624141,45.70578,36.833342,34.131892,33.582119,36.540497,37.960611,44.507838,38.560542,53.592957,47.066864,41.31879,33.548201,39.026586,37.804495,38.429535,38.529454,37.788056,41.627481,42.050999,34.065884,34.019824,35.673925,34.382845,35.137614,34.468076,34.350475,34.536715,34.965987,34.317189,35.160156,33.958187,35.0695,37.979207,34.459992,33.03815,37.279927,34.016845
83.345657,79.664519,81.936077,81.570476,81.732256,82.624806,103.8325,79.964442,79.244106,80.813447,79.563803,88.735726,83.484547,87.054072,80.414312,84.770915,79.25966,79.578202,80.808179,78.681485,80.059606,95.817517,85.844617,93.252441,79.619592,79.631198,80.786872,79.33019,81.337776,81.248529,79.681388,83.538699,79.228369,80.843874,80.75151,80.650882,83.671208,86.531761,79.797733,81.22389,79.33869,80.354458,79.410852,80.648346,80.523523,79.622904,73.836081,70.173239,65.766363,59.524918
54.653873,47.718686,49.760977,63.628961,54.96984,47.91565,47.506377,50.209617,48.041597,48.22542,48.143712,48.03258,48.429695,49.070288,47.96945,48.50155,48.089146,56.287696,48.110819,48.205365,48.474977,48.731437,48.120919,48.422118,48.133346,48.236636,48.214671,49.265909,53.109065,48.70388,47.880433,50.619701,48.089186,47.643496,48.097716,58.518097,49.034546,48.016738,52.514692,49.410004,47.842251,48.141004,48.157053,46.054736,48.218018,46.967666,53.433518,54.453301,40.67829,39.707403
113.54582,107.91031,114.56243,99.467627,102.41805,103.42452,100.5764,98.846089,98.89391,99.253798,100.23926,99.649985,99.310121,98.939133,98.979003,130.2462,98.903883,99.324957,105.98162,99.801516,99.24229,97.660348,101.56241,103.44035,98.790326,99.289396,99.58838,99.146651,98.902961,100.0197,98.876851,99.267249,98.983411,99.032975,99.396599,103.40783,99.013173,99.958002,98.80709,100.39519,98.898557,99.082513,99.134721,98.868886,104.03298,100.17585,97.725102,85.097771,70.416976,72.454726
59.493776,51.644411,53.831094,59.769249,55.592463,58.782278,55.733236,56.118865,53.525905,53.345914,71.025676,53.778299,53.647556,54.235614,73.157133,52.997216,53.57315,53.882354,52.879273,53.727689,53.837589,53.732468,53.413969,55.015241,53.647551,53.700227,53.558917,57.278075,54.02931,53.894409,54.000651,61.358824,53.396654,53.670637,53.663166,53.662837,55.314171,53.865272,53.938836,54.851491,53.500405,53.773655,53.52184,54.444718,54.766448,53.964441,53.284805,45.237987,42.48949,42.65168
