Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
34.383007,49.659455,31.183899,32.354424,29.461274,32.144215,31.717077,59.125441,30.363455,30.614843,30.333885,30.430456,32.233364,30.550494,27.983237,30.209666,30.27202,30.314988,30.182284,30.330079,30.444829,31.539071,30.080548,44.47274,30.698048,30.243478,30.199601,29.873398,30.239021,50.620075,29.327532,30.542126,30.29721,30.302666,30.36603,30.284101,30.384531,30.178348,30.382315,30.787518,30.38964,30.083463,30.411603,30.346528,28.105285,30.508895,23.433786,30.281497,25.833431,29.855519
11.893873,11.800949,11.789515,17.297754,21.304056,11.198563,11.824422,19.254301,11.36949,11.912714,12.012936,11.842725,11.808689,17.806164,11.84833,11.619787,11.846302,11.783881,11.831011,11.995004,17.002518,11.9623,11.267003,12.186817,11.828683,11.835616,11.772195,11.79238,15.636347,11.992846,12.629457,12.548978,11.77398,11.721991,11.878331,13.11006,11.777815,11.838812,11.787409,11.859107,11.759036,11.81353,11.964918,11.771288,8.447946,11.811067,11.65958,11.760385,7.890555,11.701531
12.383507,13.200337,12.793409,13.282984,23.893842,17.695051,24.246936,12.824243,17.098829,12.260363,12.534184,17.940504,14.651656,12.41294,14.560565,13.052979,12.474607,12.276749,14.011931,12.55143,18.50558,13.308872,13.596868,12.680184,12.514111,12.690205,12.928464,13.841867,13.176032,12.722383,12.681428,12.683491,12.656073,12.707902,12.631961,12.8879,12.8062,12.723796,12.670667,12.656119,12.680454,12.626422,12.613504,12.645585,11.436111,12.693676,12.661392,12.381885,10.311627,12.272713
37.685137,31.792842,30.372121,31.561981,40.672091,29.999898,41.408028,30.192896,30.438752,46.02649,41.814666,30.492762,30.263627,32.665981,32.406548,34.097658,30.342437,30.29234,30.409354,30.868601,30.542295,30.458795,30.633224,30.454333,30.376219,30.331009,30.343976,30.765417,30.3424,30.411611,30.647787,30.448032,30.310646,30.303738,30.371534,30.68215,30.288434,30.349814,30.746105,33.847907,30.29943,30.346822,30.403191,30.69801,26.685885,30.403825,29.37725,30.392888,24.116808,26.633718
44.075441,35.700557,48.725829,36.66509,35.490851,37.645443,45.381414,34.801545,35.054913,34.955613,35.085701,34.914683,35.955006,35.80809,34.80956,36.123559,34.539611,42.608407,34.87586,35.171019,34.950684,35.46505,38.367771,35.048779,34.969778,34.80784,35.082751,34.932574,34.890529,35.263105,34.934181,37.034115,34.975669,34.849903,34.66262,48.146852,34.850658,35.287532,34.874636,34.911978,34.680148,34.864436,35.029822,45.007837,35.339699,34.8885,35.651793,32.530266,30.685735,28.540491
30.634318,30.615841,35.733734,30.04188,29.567314,31.728151,41.452454,38.465816,30.503047,30.402878,31.97799,30.481151,30.845651,35.48021,32.535658,31.677584,30.498193,30.531735,30.53446,30.529362,30.62926,33.877207,30.968111,30.894651,30.574174,38.198912,30.843976,30.500214,30.713376,30.834576,30.634448,30.536559,30.512855,30.628685,30.563673,30.614775,30.477631,30.516901,30.910663,30.635104,30.570789,30.596949,30.806912,30.517348,30.537087,33.788304,28.247676,30.857043,25.200119,25.581629
94.241277,75.81863,74.832027,68.612455,84.112049,76.720774,80.332623,91.016961,90.143332,76.4593,74.944989,74.635147,75.114384,77.448633,87.754062,74.957254,74.801187,74.682144,74.56169,78.253385,82.416575,75.892673,74.936274,74.891494,74.866413,74.666411,74.577598,74.663556,75.610157,78.134817,74.889195,75.139356,74.793152,74.651832,74.585006,76.845328,75.684904,74.662027,74.98287,75.030799,74.943828,74.713762,74.656218,74.621409,72.08278,74.593404,74.940445,71.422149,63.37462,58.464151
55.442974,55.43202,45.783812,44.737471,45.672899,45.36199,60.742895,61.579337,44.667457,44.614333,44.547395,44.667927,45.741552,53.076578,44.784614,44.319498,44.771372,44.701031,44.597776,44.680147,45.471853,44.61577,44.843663,44.531735,44.753187,44.709318,44.559594,44.69717,45.291733,44.593723,47.446013,44.451616,44.626653,44.561352,44.074329,44.681623,55.796003,47.022479,44.546884,46.761749,44.723038,44.764377,44.518916,44.423022,44.596577,44.816431,43.713251,45.273493,37.577619,35.568365
96.514498,101.53464,93.984831,96.944836,95.168336,103.04695,96.283349,114.06525,95.2873,94.711958,95.18571,103.45166,95.039289,95.287376,96.194834,94.899634,95.042601,93.990702,95.034424,95.020753,95.228765,112.04439,107.82274,97.761175,94.555931,95.14449,95.521456,94.779424,95.529506,95.790344,95.099676,99.650072,94.64884,95.273242,94.856163,95.465807,95.181991,95.739949,96.075643,99.244587,94.691032,94.9979,101.9319,95.474151,95.98493,88.909344,96.616493,96.017378,77.514145,74.508903
50.208053,50.430573,62.916912,57.219285,50.627851,50.347393,50.40111,63.861704,50.066375,49.974399,49.728657,58.135664,61.817143,50.228653,51.540182,51.024846,50.275998,50.168768,49.94277,50.276122,50.333548,50.36192,50.140395,50.825573,50.115862,50.099858,50.098222,50.272678,60.240621,51.854969,52.335482,57.84836,49.560852,50.227661,49.46427,50.187572,51.029664,50.11821,52.479584,59.50778,50.188074,50.044215,50.207129,50.289328,46.385876,48.028759,50.24336,50.7717,47.02735,42.787401
103.9525,85.395592,87.043367,88.161597,84.811593,99.56002,84.927102,85.163225,84.503869,84.267146,84.654005,84.362344,93.467911,84.352996,84.555413,85.017747,84.55264,84.858863,84.62121,84.076253,84.470628,100.00651,98.815994,97.869681,84.476409,84.600461,84.595588,84.903202,84.337633,86.14799,88.214131,84.452915,84.250917,84.699228,84.375774,84.434907,84.02655,85.563411,87.778249,84.73907,84.441719,84.056027,84.567277,84.684287,83.979667,85.294623,86.103063,84.339654,67.519982,73.21404
41.63855,37.247114,47.942377,33.403019,33.751271,33.134103,34.03727,37.438575,32.945043,32.780732,32.879871,33.404963,33.377644,33.581352,36.993127,34.222172,33.46066,33.143572,33.222341,33.432927,33.328649,40.022579,47.282247,32.737055,32.884572,33.404383,33.324817,33.100832,32.499642,39.715126,33.392672,33.835311,32.879784,33.29804,33.338944,33.516137,33.365519,33.507431,33.133701,33.614425,32.954425,33.261941,33.11962,32.847035,33.304462,33.116941,28.853745,33.533815,31.730975,27.722364
68.994773,87.360272,67.336948,69.950155,70.426792,71.376131,85.489213,69.286552,68.462096,76.923502,69.039821,68.800418,68.613879,67.996199,69.561004,69.612267,68.480149,69.392464,69.185575,68.885306,68.522353,79.104156,72.476387,81.133054,66.969984,70.676397,70.686643,69.337185,70.350372,71.330968,69.250395,80.223708,68.672663,68.87264,72.764286,68.911226,68.639253,69.221642,69.826501,68.57262,68.698474,69.155431,68.443757,68.690573,69.466407,68.846948,68.61514,62.794273,52.652328,54.792131
75.892774,53.79018,54.928806,63.624491,54.278995,54.876667,55.513435,61.37442,62.980504,54.801095,54.896408,55.132649,55.100603,54.83976,55.802075,54.833764,54.827372,54.932,55.154772,55.09223,54.892479,55.209245,55.591054,54.840178,54.598731,54.884158,55.200316,55.145241,57.185188,68.005972,75.798395,58.866595,53.851102,54.932092,55.174173,55.048369,54.939704,55.201616,54.926859,55.689086,54.693745,54.844568,55.117774,55.10765,52.549983,55.138709,53.749539,58.324388,49.3062,39.144076
12.094116,12.981575,12.895332,13.43748,12.957348,13.073372,12.969086,12.476592,12.996661,12.344088,12.443686,12.412039,23.029764,12.500694,12.840257,12.5745,11.81697,12.425521,12.4836,12.442504,24.016401,12.413719,12.651224,11.856421,13.315994,12.415667,12.456097,12.399174,12.641872,13.49029,12.342347,12.431568,12.932169,12.441038,12.374544,13.254331,12.558468,12.381638,12.452968,12.473408,12.409118,12.445451,12.492932,12.51074,12.450809,8.368546,8.331472,12.373098,12.347785,8.021804
42.509617,31.862383,32.668695,32.113161,40.190523,38.307549,32.023588,31.302996,32.267794,31.917932,31.724811,32.822511,32.12304,31.745574,33.006158,31.60141,31.659465,31.852139,31.849815,31.8985,31.978973,31.664274,31.748107,31.607409,31.768174,31.857151,31.362448,31.902023,46.238924,45.05868,32.097296,31.223491,31.755257,31.706997,31.867157,31.918153,31.751624,31.563246,31.722011,32.032333,31.816422,31.735081,31.837801,31.998009,28.635822,31.62492,31.660024,29.157039,21.97627,28.386606
10.21185,11.664125,11.871293,11.998852,15.440988,11.882985,11.86622,13.874142,21.332558,11.886507,11.916529,11.885092,12.13787,12.441225,11.76724,11.890827,11.893204,11.851475,14.336727,11.92066,11.154974,23.693723,12.076469,11.833958,11.907253,11.907735,11.926197,12.306772,11.296978,13.214129,11.793839,11.862241,11.926619,12.73338,11.796398,11.903493,12.103275,11.950367,11.854091,11.935461,11.883607,11.92579,11.851465,12.020415,11.302542,9.020748,11.88628,11.867345,11.85832,11.272693
