Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
51999.375,55870.714,42840.46,51978.231,43685.889,53720.779,40444.613,46180.051,31252.648,46728.042,41269.623,42019.578,42810.138,45255.671,44274.166,51839.577,43921.746,37155.659,36144.528,50529.932,46500.919,45084.531,46587.048,51016.476,47840.917,37185.293,49585.223,44063.6,48316.172,41479.326,40551.809,53964.165,47109.049,44631.44,40558.397,44949.817,50271.987,44868.867,45241.198,43517.324,45589.248,41218.557,39647.89,49298.818,49971.368,40663.375,43977.096,44416.317,50618.674,37453.299
25546.689,30984.832,36070.069,42747.92,32832.449,34573.949,40092.361,28802.488,31252.648,31476.973,35657.866,33805.858,29141.794,30582.958,29513.834,42650.058,27542.007,35391.798,35476.738,31554.344,41639.324,41848.971,38588.196,39135.111,33668.782,32173.375,27212.561,35404.71,37547.635,36418.789,32693.695,33074.033,35019.076,33805.139,39850.961,41935.584,36467.451,39318.037,28100.705,35009.498,35692.838,35764.765,35340.032,36555.197,41187.396,30285.629,28557.058,38525.334,29733.358,33342.563
25546.689,29298.871,25763.513,35044.079,32832.449,25814.957,31367.219,28802.488,27887.121,25666.53,29655.699,24747.507,29141.794,18998.532,28592.778,34528.938,23542.56,31353.363,20029.699,31136.067,32518.493,31119.122,32750.55,33181.702,24727.324,21818.641,27212.561,24014.776,29267.869,25600.339,21945.912,24127.822,27101.906,33580.839,26509.999,34191.172,30825.412,31009.768,25614.793,30584.357,35023.543,23729.233,27923.525,33537.305,26016.289,23579.086,28557.058,20344.063,29733.358,28870.751
25546.689,23980.917,18048.561,30095.692,23072.033,25025.005,29128.29,21866.742,21832.218,22503.789,20655.767,22809.347,23376.667,18998.532,22465.049,18657.792,22726.281,27064.921,17844.274,26322.928,29460.29,22913.478,24411.296,25875.101,24296.938,18952.585,19420.269,19795.899,24230.323,25600.339,21945.912,17855.769,23353.813,22382.946,23314.099,19771.888,29524.676,25133.007,20411.394,20842.768,27877.634,23205.674,23841.967,22245.855,26016.289,20154.124,13297.981,20344.063,20433.862,24104.548
21208.611,15812.959,16597.46,22055.638,23072.033,22000.198,17681.375,15344.772,17758.556,22503.789,16160.809,18968.321,17513.946,18998.532,14081.038,18143.839,18811.386,15236.279,17405.965,21293.084,23113.162,14658.836,19600.448,23616.579,16002.546,14467.895,16225.162,19795.899,19734.994,20176.182,20013.116,14907.55,20398.025,19804.49,16693.083,18906.318,21659.418,18428.616,13394.101,16237.683,27877.634,16389.586,19043.015,17034.732,22640.651,18852.281,13297.981,15603.678,20433.862,18402.879
16588.214,15812.959,16252.981,18989.272,23072.033,18103.283,17681.375,15344.772,13130.8,15941.208,15689.29,13854.057,14299.18,11658.627,14081.038,16231.932,14803.266,13484.209,13670.463,15496.89,20326.516,14658.836,16003.122,21735.127,16002.546,13730.85,15069.012,18319.626,13391.99,19999.786,13144.314,14865.956,13541.845,10507.89,15830.806,16644.521,18093.252,15711.962,13394.101,13779.55,25243.08,11743.934,13376.505,15846.014,19396.525,17967.901,13297.981,12352.971,19955.637,13089.615
11148.163,11334.922,10445.921,17171.397,14468.108,12991.105,11452.839,14969.368,12890.71,14960.729,13199.631,11975.373,12369.629,11165.451,14081.038,14225.046,13379.302,12675.721,11048.378,9583.6646,16456.812,13239.156,12000.11,15528.195,16002.546,10818.494,13760.164,14796.904,11652.804,12892.643,12059.584,11602.659,13541.845,10507.89,11941.851,15105.344,13148.591,12075.298,13394.101,13535.495,19414.048,10180.763,11790.943,13915.657,13049.902,12871.754,13297.981,9284.6017,16375.659,10821.224
10765.075,11334.922,10445.921,13458.329,14468.108,11376.643,11452.839,12124.856,5596.3427,11405.334,10951.946,11168.917,9322.4468,7161.6152,11624.048,11208.774,10892.186,11773.841,11048.378,9583.6646,12849.038,11963.204,11323.09,13544.215,14585.191,9057.7258,10252.495,10449.771,10111.838,10664.491,9122.5672,8955.0373,10984.384,10507.89,10331.342,11865.607,9476.8127,10171.991,11111.481,10732.039,19414.048,9739.4426,9892.807,10296.391,12056.346,9075.0236,12529.716,9284.6017,13080.647,8221.2023
9376.665,8060.6172,9386.5317,9779.7873,14468.108,10771.755,11452.839,10460.824,5596.3427,9632.6104,8377.2386,9354.4481,8106.594,7161.6152,9434.7494,9301.9383,7251.5564,8564.9627,8079.0961,8526.913,9166.2559,10838.501,8932.9544,10205.775,13095.461,7353.0543,10252.495,10449.771,7637.5939,8639.9864,5370.4341,8138.4812,7221.3335,10507.89,8850.0035,9225.2033,8052.977,7957.4413,10405.04,10518.867,16931.264,6316.8921,6423.069,9553.5679,8717.194,8242.7693,9179.7353,7214.3735,12362.273,7954.9407
9376.665,8060.6172,8128.8965,8777.8622,12234.032,7096.7826,11261.854,7202.395,4782.085,8737.8448,7239.9377,8606.6355,6499.0222,6644.766,7443.0469,7979.536,7251.5564,7563.6156,6822.8113,6662.2924,8446.7097,8616.3392,8932.9544,9108.3267,11298.688,7353.0543,9159.1092,9499.0727,5630.0459,7555.3341,5370.4341,7166.2671,7221.3335,10245.444,5607.0458,8743.3486,7044.0162,5723.249,6546.8283,8325.8588,13620.751,6157.6748,5910.9599,8038.2405,8589.0102,7778.0483,8270.4837,6560.8607,9433.8732,5832.9566
