,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.936006,31.494898,30.194852,30.417465,33.849985,56.150731,30.15321,31.68171,32.476674,33.758043,35.247446,31.400338,33.156198,39.783288,32.701972,30.7885,31.006784,31.264556,29.902471,30.492065,29.873727,32.468733,32.143613,30.421437,30.817235,30.380877,30.043041,30.130675,32.756268,32.442277,29.923209,28.69563,30.146469,30.776678,33.272264,29.906685,29.939245,29.735453,30.034027,30.198014,29.901336,30.18474,29.926068,30.153677,29.006797,29.817126,29.964346,25.067915,24.571263,23.319431
12.435882,11.063201,19.937381,11.61583,11.855012,11.943428,11.956163,19.897576,10.625493,12.573656,13.614214,12.531321,12.002877,14.164697,19.952181,9.664394,11.794294,17.160733,12.52722,13.683,11.720612,11.934484,14.411085,11.639164,13.853146,11.868326,12.182259,12.185716,11.87656,12.617853,17.547519,11.887751,11.892953,12.015036,11.939689,11.965908,11.904913,12.297107,11.843797,11.909691,11.957646,12.036004,11.921706,11.851764,11.931069,10.674767,11.860868,8.067513,10.476149,7.625012
12.600706,10.921411,12.658733,28.62335,13.686198,12.673157,13.402775,11.519868,12.597975,13.888242,12.639084,14.747004,12.685003,21.906969,9.755642,16.568758,12.677467,12.660364,13.512988,12.754979,12.617104,12.739515,13.452849,12.720281,12.844237,12.720701,12.648334,12.566792,15.834913,16.535377,12.615637,12.708268,12.689667,12.826018,12.701262,12.612993,12.716526,12.743226,12.647812,12.719703,12.656184,12.711699,12.85327,12.636609,12.75341,11.003982,9.348786,12.647781,8.523033,11.785884
49.176533,30.242877,27.865252,33.96953,30.293843,33.014786,31.185487,30.318323,35.762056,30.16381,30.267339,30.43044,31.616604,34.180256,30.168404,31.831655,30.119438,30.308242,30.208999,32.740408,30.456017,30.278203,30.206446,31.936329,30.141734,30.279523,30.27737,32.669552,32.897115,31.715768,30.189057,31.027963,30.173578,30.298406,30.252822,30.416811,30.232044,30.306647,30.160146,31.457059,30.267538,32.158802,32.446357,30.585411,34.564318,29.60734,30.227692,26.625587,21.142298,24.119304
65.153879,35.638288,34.942761,34.751253,38.795159,34.949585,34.839692,53.097632,34.834657,34.996658,37.146008,34.88953,34.934098,35.609377,35.737569,35.192501,34.747929,34.775376,34.866557,34.766834,34.692294,34.82594,35.081575,35.225481,34.806744,34.813764,34.867147,34.727487,35.280997,34.826773,35.022748,35.202241,35.408219,34.742248,35.001139,34.757469,36.386104,34.808097,34.794301,35.272329,34.8223,34.908391,34.849301,34.713194,34.778914,34.893223,30.823774,27.671134,33.746465,33.595102
34.525883,41.390478,57.204779,32.334948,31.459493,31.678701,31.835479,39.369018,43.337896,30.370489,30.521553,30.388987,31.108316,32.884518,31.398626,30.464691,30.376723,30.369147,30.546853,34.277329,30.153111,32.081088,36.47687,30.816583,30.334794,30.344269,30.445807,30.425038,30.453803,30.377771,30.669675,31.08212,30.325137,30.310789,30.330651,30.392501,32.451779,31.892086,34.305053,30.305098,30.354386,30.264554,30.681351,28.316382,30.78871,30.394456,26.961354,25.97292,28.306748,28.171217
74.667055,82.590457,73.456454,86.807505,81.80926,75.47906,93.229167,83.854904,74.455952,74.477946,74.254016,75.188227,74.449114,76.243971,74.196962,74.441033,74.315897,74.456136,74.162993,75.443063,76.67779,78.342346,74.291878,79.608501,74.494753,77.475019,74.46602,75.508239,75.333192,74.240725,77.653996,74.436722,74.546892,74.186599,74.462085,75.170843,74.445099,74.233427,74.408803,74.335276,74.310474,74.278578,74.449532,75.848539,75.50721,74.111346,76.253005,76.385639,61.988249,56.042636
50.218738,44.180604,52.548846,61.276121,47.59328,44.267008,46.183652,44.160643,43.991268,44.594723,44.044963,47.921336,44.854137,46.464873,44.133448,47.533877,44.564047,49.175563,44.002108,44.273111,48.218339,44.312585,44.16596,44.304218,44.006962,44.017877,44.199024,43.990728,44.179888,44.617699,44.173816,44.031057,44.894467,43.971859,44.152825,44.081612,44.196071,44.552716,44.253937,50.212884,44.09474,44.032593,44.226153,44.063561,42.576354,44.466553,44.069206,39.198622,30.343293,32.659047
96.095883,103.59318,104.48316,110.86135,95.485016,103.32282,97.986708,98.703862,95.352813,99.347454,94.937492,104.8174,97.703024,98.001742,94.969465,97.365257,95.239869,95.225439,96.954252,95.544932,95.368245,94.787424,95.755309,102.95783,95.130304,94.960042,95.443495,95.023323,95.391598,94.790365,96.57299,94.945128,95.165378,94.902163,95.54578,94.939684,95.599211,94.786734,96.112553,96.734529,95.397886,94.954609,98.508537,96.905477,95.201075,94.868786,99.789783,94.373957,69.994748,68.72304
61.671917,53.166574,58.641666,72.177944,48.901605,50.110088,51.726949,53.915831,49.728877,49.895869,49.660151,49.767377,49.347473,49.78036,50.556003,50.207882,49.735412,49.816593,49.696316,49.815798,49.693868,49.8745,50.834593,49.640672,49.805924,49.803338,49.636397,49.712544,49.642609,49.859392,50.123251,49.723858,50.23412,52.68769,49.661601,50.557537,51.756948,51.169919,56.43544,55.472542,49.855449,49.702876,50.095909,50.013756,49.407454,48.232686,46.786057,49.652237,44.461968,37.920464
100.97599,85.219351,94.922059,106.90131,86.334978,85.048117,88.811556,88.382138,84.657272,84.754961,84.138348,84.668571,85.895582,84.637533,87.23231,90.119429,84.654845,84.977396,84.697781,85.531976,91.032649,84.593391,89.002905,91.234874,84.260741,84.760337,84.561115,86.126375,84.665336,85.77738,85.186153,85.890516,84.751086,84.724051,84.58531,91.069381,84.615831,84.961656,84.774895,85.83394,84.458497,84.628772,84.745113,81.503382,84.835697,85.278713,82.951839,81.626976,76.221379,76.203672
33.999067,58.132059,37.940873,33.769379,34.464068,34.368927,62.066008,34.119026,34.245906,32.878577,32.989707,32.896078,34.769294,35.019833,33.747978,32.890127,33.991189,32.626749,32.993342,32.83993,34.063266,32.921804,33.315617,32.815429,33.049363,34.141776,32.710996,32.847236,33.406585,32.824788,32.814442,32.772231,33.081379,32.704503,33.69284,32.73922,32.979513,32.624765,33.587796,32.999321,32.600845,32.810508,32.774385,33.401609,31.556885,33.492216,27.51913,23.639905,32.952571,32.774576
69.177777,70.765046,81.548784,78.903791,76.757674,70.327467,69.470926,91.825102,69.034817,68.958376,69.307045,68.729791,70.777763,69.06223,68.769281,69.334669,68.852482,69.436152,68.803795,69.217474,83.653403,69.48239,68.946137,82.077488,69.048807,69.254273,70.114055,141.66239,70.561623,70.136768,70.12243,115.85894,69.16957,70.758317,73.518806,75.06953,71.205813,74.076684,68.956822,69.364102,81.297018,71.03701,81.463933,69.898485,70.990369,69.768847,68.537421,68.340271,52.646283,54.025243
62.80636,56.131786,65.221938,54.950278,70.673553,54.81446,54.838608,63.449798,55.074614,54.859433,54.582131,54.689427,55.43243,59.418361,54.630612,55.241681,54.839508,55.024951,55.236534,54.919717,54.690673,55.411388,54.630592,55.071888,54.842806,54.873292,54.604033,54.614192,54.376211,54.627429,55.340912,60.417093,55.057558,55.960434,56.446619,54.726454,54.63978,54.653487,55.480885,54.922955,54.902646,54.63506,54.855599,54.647698,58.512373,54.566453,53.621279,49.914112,42.743954,39.048408
11.518012,31.585457,12.453091,12.511606,12.533135,12.439471,12.694794,13.787846,11.673081,16.188774,12.43541,12.489672,12.434246,12.426092,12.223166,16.013755,12.422235,12.435181,12.487277,12.406912,12.215724,12.663779,12.749043,12.452849,12.433222,12.456537,12.402696,12.64622,12.649701,15.353155,14.153851,12.431955,12.430319,12.404604,12.999447,12.450064,19.149354,12.659071,12.189276,12.419127,12.507614,13.297623,12.517313,12.458982,10.284874,13.107916,12.692813,12.398716,12.373435,7.676678
39.49264,70.623004,62.57588,31.762232,32.155833,66.77548,50.215787,39.667572,31.369496,34.946473,31.448075,34.589965,37.18776,32.012371,31.33916,31.741918,31.854328,32.627171,31.326619,31.740614,31.816902,31.265473,31.678351,36.149868,31.694962,31.372857,32.105668,31.460184,32.848251,31.343257,37.416382,31.358824,31.411928,38.922262,35.023878,31.75141,31.619495,31.310622,31.435402,31.546221,31.382233,31.482127,31.346249,31.507678,34.686433,31.293806,29.507294,25.066993,28.885804,23.099281
11.967713,9.070423,11.907014,11.969501,10.74241,11.980637,8.93328,23.583121,11.926548,11.93047,11.983785,11.961436,12.092078,10.522458,13.529269,11.885866,11.960648,11.988764,11.929608,12.085188,11.208824,11.906941,12.533827,11.878509,11.932714,11.943173,12.00139,12.290723,15.344777,11.803557,14.364426,11.923155,11.949357,11.943197,11.980018,12.220282,11.965036,11.959198,11.906573,11.939043,11.96137,11.941456,12.141325,11.737327,11.977722,11.218222,11.910799,11.875567,11.791471,11.825498
29.522685,31.875646,31.214182,29.923617,37.223781,48.128769,35.940123,29.75,30.312196,29.677859,29.971446,29.704945,30.181899,30.562779,29.778323,30.98719,29.690728,29.785242,29.635222,29.837812,29.828564,29.660057,29.744886,29.991504,29.674329,29.95908,29.597974,29.714844,30.146385,29.692731,29.752962,30.036055,29.680729,29.619756,29.776255,30.008885,29.736102,29.731782,29.739131,30.046057,29.596223,29.822312,29.603295,29.375102,29.645906,29.716753,29.703481,30.043556,24.145214,26.679313
