Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
623.30583,671.78634,565.56373,655.556,549.85958,528.52468,614.50278,616.5616,607.60654,607.97849,611.22913,615.21727,488.612,580.36135,607.82978,557.73379,605.0767,628.8227,519.61421,567.72554,623.25207,587.98696,576.80338,606.00695,587.46508,554.01338,570.50846,620.90457,608.34503,579.68824,601.40415,527.80013,547.71471,670.60715,620.72132,697.20502,493.02842,606.5917,532.7205,687.90522,586.32703,595.77617,619.37847,496.04642,592.71374,627.85528,629.21608,570.577,595.63568,560.32496
602.66902,664.08804,565.56373,634.49043,545.4353,528.52468,559.73624,595.04576,607.60654,607.97849,596.80572,615.21727,488.612,569.20391,517.6017,557.73379,562.93533,623.17304,519.61421,567.72554,623.25207,587.98696,576.80338,606.00695,587.46508,554.01338,526.3251,616.85955,608.34503,579.68824,581.71342,492.31755,506.02285,624.65867,582.9936,646.81536,493.02842,606.5917,532.7205,675.31452,586.32703,582.25468,615.90147,496.04642,589.35989,584.58376,616.12976,570.577,595.63568,476.84173
593.65134,642.92862,551.51631,617.3981,545.4353,528.52468,559.73624,553.69179,607.60654,590.12621,596.80572,582.69465,488.612,565.26699,517.6017,519.94895,562.93533,623.17304,519.04584,558.05342,623.25207,586.66962,576.80338,547.37256,573.09281,554.01338,526.3251,616.85955,608.34503,579.68824,581.71342,492.31755,506.02285,588.299,582.9936,646.81536,493.02842,577.59121,532.7205,645.86637,586.32703,582.25468,615.90147,496.04642,589.35989,558.38753,616.12976,570.577,595.63568,476.84173
572.32008,512.63586,486.74601,617.3981,545.4353,528.52468,559.73624,553.69179,589.14409,587.76365,574.42876,582.69465,488.612,565.26699,517.6017,519.94895,562.93533,579.86732,519.04584,558.05342,591.10655,586.66962,574.15387,541.48087,555.5536,554.01338,526.3251,580.23664,605.82847,579.68824,572.97712,492.31755,506.02285,539.26768,562.73717,608.86068,493.02842,569.09985,532.7205,645.86637,545.68052,582.25468,615.90147,496.04642,527.7577,558.38753,612.80037,570.577,585.46676,476.84173
555.99151,512.63586,486.74601,607.52879,525.93614,505.14055,553.28489,553.69179,589.14409,587.76365,489.90333,572.51976,488.612,519.94303,517.6017,519.94895,533.6179,550.83187,519.04584,558.05342,590.04947,586.66962,529.95316,541.48087,517.365,537.72834,526.3251,580.23664,588.07122,579.68824,550.76293,492.31755,506.02285,513.59196,562.73717,603.6655,493.02842,567.45557,532.7205,645.86637,524.67567,582.25468,578.57803,496.04642,516.17832,558.38753,612.80037,570.577,585.46676,471.20124
476.37674,512.63586,471.31792,596.88537,508.75243,505.14055,553.28489,519.82701,572.68599,579.89915,489.90333,572.51976,488.612,519.94303,517.6017,519.94895,533.6179,550.83187,519.04584,558.05342,590.04947,535.03301,482.94242,511.73542,517.365,537.72834,526.3251,564.65465,588.07122,556.91706,466.68277,492.31755,506.02285,513.59196,528.47172,603.6655,493.02842,548.26215,532.7205,631.8666,524.67567,572.51981,548.52284,496.04642,516.17832,558.38753,549.79239,570.577,585.46676,471.20124
476.37674,512.63586,471.31792,575.96281,508.75243,505.14055,508.35226,519.82701,568.03464,579.89915,489.90333,552.90572,488.612,519.94303,517.6017,519.94895,533.6179,550.54151,519.04584,558.05342,590.04947,535.03301,482.94242,511.73542,517.365,516.85282,517.12597,564.65465,509.7897,518.38729,466.68277,445.22986,506.02285,513.59196,528.13526,533.52116,463.66842,532.5033,532.7205,557.89062,524.67567,572.51981,548.52284,489.87018,516.17832,529.89124,549.79239,570.577,559.72404,470.32319
476.37674,512.63586,471.31792,575.96281,508.75243,501.11589,508.35226,481.35309,568.03464,569.31353,489.90333,539.92693,488.612,517.14893,503.71151,473.33353,533.6179,550.54151,519.04584,542.78636,552.98657,513.27507,482.94242,511.73542,497.95377,516.85282,502.57174,564.65465,493.52288,518.38729,466.68277,433.85797,491.25261,513.59196,527.13679,533.52116,462.80242,532.5033,532.7205,557.89062,491.76372,552.00699,548.52284,449.6996,477.03868,509.89372,492.65499,542.1682,558.62036,470.32319
476.37674,512.63586,471.31792,537.20429,508.75243,501.11589,508.35226,481.35309,519.97199,564.55511,489.90333,506.18243,488.612,517.14893,493.72643,454.57291,532.5988,527.87045,448.66373,542.78636,547.97404,513.27507,482.94242,511.73542,497.95377,516.85282,502.57174,519.36949,493.52288,518.38729,466.68277,416.59463,484.19622,513.59196,512.48018,533.52116,462.80242,532.5033,528.78565,533.84181,455.75118,498.39588,535.85242,416.23132,468.02161,471.85,488.96467,542.1682,541.75596,425.60814
470.03397,512.63586,471.31792,510.22135,470.19815,501.11589,508.35226,481.35309,519.97199,557.10381,489.90333,493.84491,468.14953,517.14893,493.72643,454.57291,532.5988,521.20904,448.66373,462.3097,547.97404,513.27507,469.59092,511.73542,484.80959,516.85282,469.00739,488.1246,493.52288,492.4385,466.68277,416.59463,473.03573,463.04702,512.48018,509.61049,450.47004,496.57364,528.78565,533.84181,455.75118,498.39588,535.85242,416.23132,468.02161,471.85,488.96467,542.1682,541.75596,425.60814
