Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
75.471291,63.557318,67.088005,64.287163,66.589257,68.911088,67.183471,72.184984,72.03885,69.76441,73.123348,68.447872,73.158749,62.100316,69.868306,66.921729,67.433893,66.616907,72.256346,66.816778,71.467611,72.136968,65.766402,69.039141,66.909004,71.239886,67.416852,71.234265,73.537532,62.37842,71.692121,61.998683,68.063231,72.066309,69.041557,69.656639,68.801592,64.916198,71.180906,70.684722,75.931847,68.484402,68.415468,74.255119,69.550486,69.787299,73.718964,75.33947,69.608231,72.066249
70.807023,63.557318,67.088005,64.287163,66.589257,64.364016,67.183471,72.184984,68.852193,69.76441,72.882804,65.696977,71.802956,62.100316,69.868306,66.921729,67.433893,66.616907,70.864896,66.816778,68.829517,72.136968,65.766402,69.039141,66.909004,68.68428,67.416852,69.929657,69.500309,62.37842,69.347053,61.998683,68.063231,68.402811,68.757822,69.656639,67.367346,64.916198,71.146577,66.205093,71.721674,68.484402,68.415468,64.13243,69.550486,69.787299,72.537252,73.724076,68.422362,72.066249
70.807023,63.557318,67.088005,62.344995,66.589257,64.364016,67.183471,72.184984,68.852193,69.149624,69.091433,65.696977,68.422728,62.100316,69.868306,66.921729,67.031513,66.616907,69.679329,65.964606,67.618885,70.151272,65.766402,65.993566,66.909004,68.68428,67.416852,68.709764,62.131216,62.37842,66.859808,60.457271,68.063231,60.932607,68.757822,69.656639,67.367346,64.916198,71.146577,66.205093,71.511706,68.484402,68.415468,64.13243,68.682401,69.787299,71.714478,71.385918,68.422362,66.70954
68.340357,63.557318,67.088005,62.148526,64.094165,64.364016,64.136073,68.178435,67.32785,69.149624,69.091433,63.475801,67.865499,61.906142,65.53552,66.921729,63.802498,66.233095,69.679329,65.964606,66.917855,66.216715,65.766402,65.993566,65.387258,63.791771,67.164887,68.362784,58.302139,60.774108,66.859808,60.457271,66.975591,60.770557,66.249347,67.850433,66.575675,64.916198,69.553059,66.205093,69.974428,68.478552,68.415468,64.13243,64.022979,69.787299,70.007826,67.199804,66.84312,66.70954
63.73488,63.557318,62.639769,61.52218,63.224009,64.364016,64.136073,67.845049,67.32785,69.149624,64.579659,63.475801,66.896252,61.906142,62.245005,66.626699,63.802498,66.233095,66.858718,65.964606,66.283007,61.045619,64.818209,65.993566,65.387258,63.791771,67.164887,66.5121,58.302139,59.510958,64.893564,60.457271,66.975591,60.770557,66.249347,67.850433,66.575675,64.916198,65.423102,65.121072,69.974428,65.912412,68.21668,64.13243,64.022979,69.787299,69.083836,65.779508,66.84312,66.70954
61.143613,58.177693,57.660428,61.52218,63.224009,64.364016,63.402382,63.098901,67.32785,60.540484,63.952562,63.475801,66.896252,61.906142,62.245005,66.387983,60.885828,66.233095,64.824884,65.964606,61.657393,61.045619,64.818209,59.537916,62.302811,63.791771,64.128842,66.5121,58.302139,59.510958,64.893564,60.457271,66.975591,60.770557,66.249347,67.850433,65.427783,64.916198,65.423102,63.078788,69.060314,65.912412,68.21668,64.13243,64.022979,65.09014,68.821851,65.779508,66.84312,65.891755
61.143613,58.177693,57.660428,58.68226,63.224009,64.364016,63.402382,59.382882,67.32785,60.540484,60.536802,62.845602,63.35611,61.906142,62.245005,63.730685,60.885828,65.418331,64.824884,65.964606,61.657393,60.488759,64.654423,59.537916,62.302811,63.791771,64.128842,66.5121,58.302139,59.510958,56.127578,60.457271,65.839283,60.770557,66.249347,64.340366,65.427783,64.45188,65.423102,63.078788,68.296365,64.318098,67.164944,61.963088,63.815247,65.09014,68.544674,64.547494,66.438201,65.891755
59.493543,53.066955,57.660428,58.68226,62.292181,64.364016,61.93067,59.382882,65.484047,60.540484,59.769562,62.845602,63.35611,59.890041,62.245005,63.730685,60.885828,64.17678,64.824884,65.964606,61.657393,60.488759,63.907807,59.537916,62.302811,62.760891,64.128842,66.229616,58.302139,59.510958,56.127578,60.457271,65.839283,60.770557,66.249347,63.622537,65.427783,64.45188,64.056502,63.078788,67.381907,63.142409,64.455366,61.963088,63.788011,65.09014,62.894812,64.547494,66.017155,62.987379
59.493543,53.066955,57.660428,58.68226,62.292181,64.364016,61.93067,59.382882,63.897195,60.540484,54.499959,60.513645,57.772336,59.890041,60.872097,63.572629,60.885828,62.7506,64.824884,63.771687,61.657393,60.488759,63.59197,57.484958,62.302811,62.760891,64.128842,66.229616,58.302139,59.510958,56.127578,60.457271,64.80948,60.770557,62.081633,61.956212,63.59563,60.885245,64.056502,63.078788,65.891286,60.789419,64.441944,61.963088,63.788011,65.09014,62.894812,61.776663,62.46397,62.987379
59.493543,53.066955,57.660428,58.68226,59.423047,64.364016,61.93067,59.382882,61.597865,60.540484,54.499959,54.071071,57.772336,59.890041,60.208449,62.516917,60.885828,62.7506,64.824884,60.28242,61.657393,60.488759,63.59197,57.484958,62.302811,62.760891,64.128842,63.299644,58.302139,59.510958,56.127578,60.457271,64.80948,60.770557,62.002506,61.956212,63.59563,60.885245,64.056502,63.078788,58.313697,60.789419,64.441944,58.344445,63.788011,55.042419,62.894812,61.776663,61.797961,62.987379
57.891942,53.066955,57.660428,58.68226,59.423047,63.026809,61.93067,59.382882,61.597865,60.540484,54.499959,54.071071,57.772336,58.309715,59.898262,57.129019,60.885828,61.997242,64.67747,60.28242,61.110671,60.488759,63.59197,57.484958,62.302811,62.760891,63.332296,63.183103,56.961143,59.510958,56.127578,60.457271,62.008436,60.770557,62.002506,61.956212,61.480182,55.595252,62.394068,61.159108,56.003572,60.789419,64.441944,58.344445,62.900409,55.042419,62.060244,61.776663,61.797961,62.987379
