Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
31.550431,44.164076,32.487738,46.949413,32.0181,31.185978,31.176022,36.512094,28.983352,33.379876,33.631068,29.27937,29.579559,29.324963,30.245958,30.785253,29.322326,29.903898,29.529337,29.646768,29.711434,29.268609,29.635077,29.452831,29.221538,29.647226,29.569282,29.924723,29.315449,29.139575,29.473557,29.509295,29.548805,29.595765,29.017965,29.655992,29.474318,29.5301,29.589824,29.525704,29.335975,29.10372,29.465004,28.344121,29.702869,29.111161,29.374003,29.066018,26.040106,24.931252
24.469134,11.011719,10.104226,11.016797,11.114323,11.025754,11.011262,11.237193,10.58634,14.287886,11.005871,10.533816,11.375186,11.015041,10.917407,10.868556,10.975567,10.96665,11.010212,10.478033,14.176042,11.594319,10.990884,11.005855,10.963643,11.033007,11.013994,11.051844,11.413116,10.977105,11.140279,10.819221,11.031922,11.271819,11.604408,11.157581,11.025509,13.00186,11.140108,11.021082,11.023218,10.974074,10.991119,10.921928,10.972455,11.053025,11.007386,9.474616,8.128064,8.172407
11.295914,12.353839,12.160922,12.261988,12.304395,12.275207,35.34099,12.401281,13.152786,11.787743,11.880199,11.281089,11.844018,16.805196,15.8957,11.847726,11.244685,12.099507,13.11777,11.301673,12.309049,16.796294,11.725531,11.856461,12.31946,11.798992,11.930974,12.115727,12.250532,18.798135,11.171057,11.863531,12.660965,13.832965,11.830178,11.852768,12.106552,11.730237,11.900872,11.867287,11.837921,11.874736,11.911959,11.882687,11.975701,9.896216,9.882304,11.806339,7.845184,11.320566
34.875234,29.456782,30.019408,45.38717,28.866462,31.622872,33.382835,29.842752,29.373502,29.350885,30.340782,29.625499,30.207024,39.739855,43.679288,33.776136,29.421878,28.968385,29.522645,29.644614,29.602166,31.255212,33.75784,30.331535,29.600371,29.603445,29.545094,29.618919,29.61898,29.669091,29.580758,30.048679,29.536927,29.646707,29.555615,29.644668,29.527449,29.701588,29.590182,33.934758,29.398828,29.626745,29.572364,29.609945,29.250148,24.535233,29.540521,29.321069,29.623563,26.974027
34.110754,32.627602,37.911846,33.936615,32.90287,41.269125,37.125507,39.170498,33.782299,33.682427,35.510202,33.860518,34.119626,34.419583,37.763066,34.059437,33.917306,33.602262,33.993537,33.917112,34.401588,45.309397,43.808998,34.057253,33.992227,33.395818,33.956914,35.210114,32.809473,33.860535,34.576847,39.505607,33.861547,33.913191,33.94954,33.929328,33.711122,34.123269,34.300283,33.979476,33.854567,33.896752,34.014597,33.215451,33.853122,33.901721,34.279977,27.04204,30.680504,29.930968
36.396142,42.021005,31.224331,30.019515,30.369989,46.143008,30.091935,30.560356,30.035293,29.904101,30.009789,30.425501,30.110695,30.699071,31.838662,33.544192,30.052585,30.231756,30.232927,30.114985,30.195588,30.393471,30.2915,37.964746,30.049825,30.098019,29.940473,30.10502,30.11406,31.184433,33.77055,31.648604,30.033778,30.088448,30.188408,30.130984,30.173009,30.374636,30.132179,30.079164,30.090161,30.153566,30.266252,30.138598,29.986154,30.391451,24.237597,30.041607,22.956636,29.743979
78.004881,91.130748,75.834574,77.785345,73.952125,73.584375,83.332896,87.825114,73.961094,73.903565,84.691042,73.397461,73.776476,76.704194,87.764927,74.013263,73.757072,73.947329,73.675268,73.893662,74.585212,73.974875,77.703,76.888542,73.966347,73.910473,73.642028,73.710723,74.097686,74.479211,73.713888,76.779756,73.897299,73.909787,73.806117,73.778381,73.95196,74.585785,73.768293,73.598383,73.849288,73.92476,73.620176,73.749009,71.300248,74.705732,75.388687,68.652246,60.558817,55.465011
44.425243,56.758383,50.498688,44.078204,44.56584,44.339842,46.357296,43.507022,43.434324,44.665452,43.438484,43.542915,43.103214,43.812247,43.749347,43.106275,43.412407,51.240918,43.532072,43.28648,43.179852,43.327347,44.234445,43.352892,43.396774,43.462449,43.146057,43.352171,43.320501,43.278582,43.353712,43.912265,43.451779,43.485028,43.260827,48.67914,44.022016,53.328594,43.097012,47.07853,43.412204,43.331635,43.25502,50.500594,43.295409,43.316953,41.569184,42.296547,30.244168,27.700343
94.170957,93.285555,114.23575,106.60852,97.267975,95.357537,93.836235,98.452009,93.543092,93.404517,93.450363,93.373926,95.20055,95.282171,96.6949,102.45297,93.620353,93.402222,93.750973,93.336411,96.910258,96.903375,106.37382,94.68782,93.833571,93.841371,93.804086,93.462981,94.520686,94.269984,96.709061,93.516689,93.736007,93.622886,93.72173,93.390892,94.663523,93.667469,93.26302,96.546197,93.543255,93.814622,93.654297,93.5155,94.618534,94.417323,92.13929,86.030568,69.416678,72.491316
49.737412,56.59332,56.050468,50.082579,66.569303,49.403327,50.409609,68.52346,49.355156,59.50374,49.29035,49.53722,49.664355,49.519144,49.12529,52.511608,49.421038,49.253141,49.303212,49.97588,49.319786,49.15325,49.440235,49.302401,49.44686,49.0944,49.450202,49.333803,50.75863,52.404251,51.692966,59.283144,49.466235,49.173684,49.348549,49.516772,49.807483,49.262588,49.414239,49.408692,49.349789,49.222758,49.512661,49.553481,49.828574,47.865302,49.315688,43.567933,37.543634,41.789384
108.56943,97.955264,82.393362,84.251254,81.805387,81.481262,88.217299,86.97188,83.930333,83.62045,82.933249,83.552885,84.112325,83.993385,83.74309,85.788895,82.211282,84.212212,82.89743,83.384366,83.313271,84.004762,99.62713,96.980264,82.044224,83.649459,91.424236,84.587293,82.815498,83.638974,88.956908,82.712941,82.97138,83.327338,83.470272,82.946098,83.845456,86.556017,91.627636,99.900559,81.272065,83.110893,94.017936,83.125116,85.63572,84.034673,74.505591,73.989499,67.542738,69.150821
