Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
42.497907,38.064024,42.829267,42.430542,59.591007,74.587639,50.202439,50.291669,43.753915,42.403013,42.505126,45.448029,51.507405,42.484204,42.603087,52.958672,42.037144,42.224447,42.562976,44.745272,42.479474,42.575627,43.114876,62.248826,42.118305,42.504185,41.466406,44.2346,43.041632,43.584764,43.129565,42.366394,40.913941,42.399779,47.015987,42.298884,88.044008,42.314816,59.670169,41.018418,42.21031,42.28224,46.358383,44.110501,42.011824,36.926817,35.66194,42.300037,42.09701,37.348073
23.204477,23.35746,23.552615,26.769877,46.436483,23.353195,23.685166,29.026074,22.782158,22.865697,22.955583,23.951804,24.400789,22.547966,25.57971,22.769936,22.742297,22.992016,24.10489,25.254193,30.261632,22.929662,24.268341,22.75132,22.947261,22.881426,22.888092,22.812766,23.398076,37.490277,21.908905,22.816334,22.76116,22.843743,23.128369,22.736436,30.612007,22.743109,22.791631,22.919146,22.894746,23.801629,22.890739,22.810222,23.009832,19.446698,22.724601,19.180646,22.451125,15.328198
23.686032,24.002495,35.711546,24.509519,33.350695,23.688878,24.449953,36.418066,23.615456,23.652563,23.733452,24.928557,38.455293,24.959841,22.994578,32.485558,26.684544,23.744136,23.735613,26.925452,23.555231,23.55938,28.427393,23.650106,23.746978,23.621891,24.205767,25.895357,24.020724,23.930235,24.079582,23.688211,23.714839,23.67112,24.058952,23.675293,23.977445,23.858376,23.938124,23.647406,23.73249,23.667788,23.960816,23.706159,22.464854,23.809189,20.635339,23.68768,23.488309,16.790189
55.25855,54.82783,41.843601,50.350158,41.889991,41.519214,45.892911,55.343516,41.536467,41.469134,41.797019,45.199887,42.609665,41.28668,46.395188,43.832854,41.388798,41.762568,41.663525,41.843659,41.844237,41.727157,41.676808,44.81067,41.484173,41.655793,41.79284,41.931411,41.666815,41.50055,41.452105,41.46297,41.382184,41.278949,41.799019,43.260311,41.527489,43.29304,50.873838,48.818699,41.466986,41.611037,41.828501,41.462473,42.203054,40.205473,41.555752,33.80857,28.262248,36.835792
48.088548,58.303582,46.505202,42.688027,42.279316,42.951354,41.241975,41.765778,42.598189,43.126834,42.482779,42.719102,42.907857,44.265628,42.299221,42.141863,42.638887,42.173623,50.318313,43.388199,43.176102,42.397004,42.19139,41.542751,42.801597,43.10687,43.205226,42.816891,42.753853,42.736444,42.131,42.013186,43.719336,42.567227,42.820703,50.723453,42.665385,59.528034,42.043523,42.106597,43.30629,41.432252,42.740021,45.073744,42.135504,41.166711,60.582682,37.195802,39.06976,31.107172
61.554832,42.866108,42.235299,48.977357,42.663843,43.473453,42.86157,50.175117,42.038438,42.938579,42.447223,42.564172,42.471546,43.615918,42.260229,45.774397,42.111469,42.444208,42.352962,42.464484,42.428181,49.889362,42.47004,46.302231,42.242741,42.459601,42.392469,42.457733,42.415209,42.299882,42.434903,42.786512,42.170036,42.457973,42.384934,42.435422,42.581842,43.813403,52.382081,53.046069,42.021245,42.479928,42.3661,42.463765,42.236616,42.498953,39.159778,38.574865,37.166364,28.109045
93.959458,86.132668,88.253001,86.821372,93.634552,86.10998,85.787164,97.760088,97.814013,86.16061,86.157406,85.914151,85.641137,131.13413,86.121435,88.817596,86.129111,86.168842,85.884437,85.699171,85.91808,99.333126,89.46475,86.833358,86.146682,86.111564,85.903013,85.825671,85.875258,89.058563,86.081136,87.019257,85.950668,86.059304,86.114911,85.757801,85.885436,86.141455,88.909717,86.915378,85.826498,86.064431,86.050481,85.812422,84.035846,78.827421,85.779178,79.882394,71.487082,71.515647
63.299042,56.113441,54.843522,69.036816,54.141614,55.17024,54.647926,69.653839,53.955985,61.692641,54.479331,54.070923,53.311516,54.880938,54.009198,55.433025,54.897816,54.14078,55.644485,52.842715,54.604051,53.080533,54.491467,56.15806,53.729682,54.051006,54.864225,53.763304,71.921403,55.013689,56.055795,81.144911,55.025297,53.643253,53.680902,54.669071,53.588483,55.612464,54.317931,54.362125,53.830815,54.159213,53.699122,53.782178,54.669275,50.812499,44.881689,54.280174,51.212963,35.076861
109.17906,119.477,105.37748,113.76622,98.629482,100.54349,99.041551,101.52496,99.041524,98.686758,98.695874,99.460486,98.599301,111.43916,103.16055,120.30209,100.07722,98.721732,99.58744,98.903653,98.631918,99.692804,102.54897,107.78586,97.958355,98.857428,110.7158,99.318726,97.724593,98.714332,99.783862,103.54997,99.351089,98.600552,99.241925,96.925951,101.1984,99.529955,99.490815,98.521505,100.64208,99.908024,99.538413,99.08676,98.779277,94.304355,94.864993,82.633949,83.903458,83.422313
62.316521,71.131574,76.417347,61.987345,61.220597,60.170167,62.106961,84.776886,61.040954,69.688597,61.868917,63.016108,62.058995,62.098262,62.351368,62.928819,61.712074,61.888761,62.122152,61.999044,62.039109,61.966077,61.956017,68.760545,61.24885,61.82038,62.044255,61.906507,78.869618,68.01231,63.677619,70.822151,61.610349,61.872011,62.122659,62.058898,61.854395,61.941033,61.882271,66.433731,61.679322,61.879895,62.095086,62.17569,58.446585,61.937614,60.070645,58.369177,57.461088,46.401548
