Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
12.881551,12.911586,13.018252,13.077225,12.810777,12.306339,12.787736,12.555055,13.07074,12.356052,13.073652,12.634238,12.954743,12.802467,13.147146,12.313892,12.991657,12.7463,11.872998,12.842411,12.875258,12.44304,12.811957,12.900696,13.026061,12.749363,11.773723,12.651842,12.836165,12.928724,12.689227,12.717796,12.618967,12.404306,12.600437,12.849153,13.014329,12.323296,13.147582,12.740865,12.840927,13.080844,12.833198,12.810997,12.720795,12.994251,12.587921,12.62083,12.89348,12.658123
11.716687,11.623611,12.148974,12.016381,12.506322,12.186284,12.200695,12.248527,12.218026,11.752091,12.069892,12.100784,11.951661,12.118861,12.81465,12.313892,12.192519,11.702181,11.872998,12.509141,11.911469,12.071393,12.569954,12.366225,12.455898,11.978645,11.773723,12.138751,12.446778,11.715729,12.689227,12.478152,12.418296,12.32187,12.103744,11.724883,11.481597,12.041779,11.867238,12.509519,12.385389,12.513611,12.438676,12.337645,11.665544,12.657693,12.010837,12.33596,12.156594,12.521197
11.716687,11.209913,12.148974,11.718626,12.177715,11.699879,12.027044,12.248527,12.08621,11.752091,11.413991,11.332188,11.951661,12.118861,12.750868,12.313892,10.786515,11.699892,11.872998,11.699382,11.911469,11.725801,12.066847,12.366225,11.726629,11.56096,11.773723,11.72361,11.432941,11.715729,12.379202,12.09774,11.386502,12.32187,12.092799,11.724883,11.423428,11.330668,11.42606,11.646616,11.31087,12.436524,11.467238,12.337645,11.530481,12.308222,11.810481,11.823949,12.156594,12.230428
11.716687,11.209913,11.305744,11.718626,11.666104,11.251855,11.692838,12.12537,11.569238,11.752091,10.888378,10.947435,11.951661,11.700345,12.13075,11.449932,10.786515,11.308976,10.965908,11.48995,11.911469,11.302504,12.066847,11.353431,11.726629,11.307354,11.700834,11.029976,10.73043,11.259169,11.710951,11.971194,10.904085,12.085277,11.700971,11.614486,11.244449,11.29109,11.42606,11.26653,11.31087,11.66064,11.467238,11.504683,11.016188,12.13912,11.300711,11.823949,11.502257,12.101479
10.817706,11.209913,11.305744,11.718626,11.666104,10.445922,10.753275,11.698398,10.927485,11.354675,10.888378,10.947435,11.274509,10.782381,11.732453,11.300482,10.739183,10.902794,9.7526149,10.760769,9.7042631,11.049538,11.736751,11.353431,10.204573,10.946839,11.269269,10.569151,10.73043,11.259169,11.404122,11.220031,10.904085,11.907208,11.192198,11.614486,10.837181,10.901679,10.410449,10.707209,11.299986,11.658675,11.273072,10.901177,10.507754,10.225901,10.884675,10.892461,10.187916,11.276375
10.817706,9.0832182,11.301789,11.718626,11.659299,10.445922,10.753275,11.250746,10.927485,11.217808,10.505281,10.735145,11.274509,10.104025,11.629111,10.906839,10.190453,10.69776,9.7526149,10.760769,9.7042631,10.806968,11.629298,10.932218,10.204573,10.946839,11.269269,10.156991,10.73043,10.905304,11.282238,11.220031,10.080734,10.8774,10.90231,11.548279,10.491865,10.901679,10.410449,10.392093,11.067121,10.902872,10.897915,10.901177,10.352383,10.225901,10.884675,10.883182,8.9023921,10.50139
10.817706,9.0832182,10.930129,11.718626,10.312827,10.445922,10.501581,10.040456,10.714048,11.217808,10.415093,10.735145,11.274509,10.104025,11.450061,10.906839,10.190453,10.69776,9.6907047,10.760769,9.7042631,8.9028512,10.898181,10.932218,10.204573,10.703541,10.518489,10.156991,10.73043,10.507714,10.903569,11.220031,9.7040505,10.816744,10.90231,11.548279,9.7035007,10.901679,9.7343682,10.392093,10.901438,10.902872,10.228827,10.901177,8.4202982,10.225901,10.884675,10.883182,8.9023921,10.50139
10.817706,8.5029439,10.930129,11.702377,10.312827,10.445922,10.501581,10.040456,10.50135,9.4164149,10.101394,10.735145,10.697721,9.6799887,11.450061,10.550421,10.190453,8.8186045,8.0459557,10.357345,9.7042631,8.9028512,10.617317,10.102267,10.204573,10.703541,10.44317,10.156991,10.501841,10.507714,10.903569,10.802779,9.7040505,10.494411,10.609142,10.891681,9.7035007,10.772022,9.7343682,8.4801447,10.104419,10.102768,10.228827,10.901177,8.4202982,10.225901,10.428637,10.83998,8.9023921,10.500167
10.385636,8.5029439,10.930129,11.333223,10.312827,10.229195,10.501581,9.4202548,10.10026,9.4164149,9.0629,9.7235016,10.495941,9.6799887,10.878733,9.7401306,9.9896758,8.8186045,8.0459557,10.357345,9.7042631,8.9028512,10.617317,9.7022958,10.204573,9.7359032,10.116202,10.156991,10.065709,10.507714,10.389899,10.802779,9.4971247,10.494411,10.609142,10.891681,9.7035007,10.515929,9.7343682,8.4801447,9.8810794,9.3604267,10.228827,9.7029738,8.4202982,10.225901,10.428637,10.218971,8.9023921,9.8244715
10.078043,8.5029439,9.5265817,10.85662,9.9933425,9.3027636,10.501581,9.4202548,10.10026,9.4164149,9.0629,9.7235016,10.102475,9.6799887,9.7020067,9.302271,9.7018605,8.502814,8.0459557,8.3728987,9.634329,8.9028512,10.102315,9.7022958,10.204573,9.7359032,10.116202,10.156991,10.065709,9.7365702,10.389899,10.802779,8.4623034,10.103291,8.9028515,10.503563,9.3020679,10.498006,9.7343682,8.4801447,9.8810794,9.3604267,10.228827,9.7029738,8.4202982,10.225901,9.8352353,10.218971,8.9023921,9.3728183
