Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
-7.4960937,-6.8712635,-6.5384696,-6.9137056,-8.6722136,-6.938166,-8.7542898,-7.2521002,-8.0896051,-7.6106499,-7.0101172,-7.8519211,-6.9083523,-8.8833611,-7.4574713,-7.4848995,-6.9394229,-7.8356053,-6.9069306,-7.4881284,-8.547207,-7.0129405,-7.3122088,-7.3203669,-7.337402,-6.8316133,-8.1550094,-7.2579337,-8.1343681,-8.2327321,-7.4610218,-8.4036602,-6.740845,-7.2634229,-7.486939,-7.6850844,-6.8176011,-7.3244874,-7.3236912,-8.486146,-7.0759799,-6.4924558,-7.3102228,-6.8241466,-7.6906478,-7.1498684,-7.762414,-7.6375985,-6.4631609,-6.2714322
-7.4960937,-6.9770338,-6.5384696,-7.4155089,-8.6722136,-7.5898881,-8.7542898,-7.2521002,-8.0896051,-7.8168589,-8.3945751,-7.8519211,-7.2891444,-8.8833611,-7.4574713,-7.4848995,-6.9394229,-8.1033331,-6.9069306,-7.4881284,-8.547207,-7.0129405,-7.3122088,-7.3203669,-7.337402,-6.8316133,-8.1550094,-7.2579337,-8.1343681,-8.2327321,-7.9576478,-8.4036602,-6.9304168,-7.2634229,-7.486939,-7.6850844,-6.8176011,-7.3244874,-7.5906834,-8.486146,-7.0759799,-7.7939566,-7.3102228,-7.1856635,-7.6906478,-7.577921,-7.762414,-8.2761235,-7.2871539,-7.4839215
-7.4960937,-7.1056097,-6.7880789,-8.7868863,-8.6722136,-7.5898881,-8.7542898,-7.2521002,-8.0896051,-7.8168589,-8.3945751,-7.8519211,-7.8871645,-8.8833611,-8.4097707,-8.2386906,-7.0630733,-8.1033331,-7.7428912,-7.4881284,-8.547207,-7.8572038,-7.3122088,-7.3203669,-7.8091424,-7.1254097,-8.1550094,-7.5767786,-9.4823867,-8.2327321,-7.9576478,-8.4036602,-7.1526164,-7.6167694,-7.486939,-7.6850844,-7.8502805,-7.3244874,-8.1355857,-8.486146,-7.0759799,-7.7939566,-7.3102228,-7.3127803,-7.6906478,-7.8079195,-7.762414,-8.2761235,-7.2871539,-7.4839215
-7.4960937,-7.1056097,-7.9480571,-8.7868863,-8.6722136,-7.5898881,-8.7542898,-7.2521002,-8.0896051,-7.8168589,-8.3945751,-7.8519211,-7.8871645,-8.8833611,-8.4097707,-8.633152,-7.0793015,-9.4822938,-7.7428912,-7.4881284,-8.547207,-7.8572038,-9.3918479,-7.3510398,-7.8325215,-8.2648098,-10.029891,-7.5767786,-9.4823867,-8.2327321,-7.9576478,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.6850844,-7.9257298,-7.5455765,-8.1355857,-8.486146,-7.0759799,-7.7939566,-7.6288558,-7.3127803,-7.6906478,-7.8079195,-7.762414,-8.2761235,-7.2871539,-7.4839215
-7.4960937,-7.1056097,-7.9480571,-8.7868863,-8.6722136,-7.5898881,-8.7542898,-7.3728161,-8.0896051,-7.8168589,-8.6580748,-7.8519211,-7.8871645,-8.8833611,-8.4097707,-8.633152,-9.5097075,-9.4822938,-7.7428912,-7.9556681,-8.547207,-7.8572038,-9.3918479,-7.3510398,-7.8325215,-8.2648098,-10.029891,-7.5767786,-9.4823867,-8.2327321,-7.9576478,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.6850844,-7.9257298,-7.7058024,-8.1355857,-8.486146,-7.1005978,-8.1433103,-7.6288558,-7.6982865,-8.2231629,-7.8079195,-7.762414,-8.2761235,-7.6582475,-7.4839215
-7.4960937,-7.8742257,-7.9480571,-8.7868863,-8.6722136,-7.5898881,-8.7542898,-7.5918549,-8.0896051,-7.8168589,-8.6580748,-7.8519211,-7.8871645,-8.8833611,-9.1571549,-8.633152,-9.5097075,-9.4822938,-7.7428912,-7.9556681,-8.547207,-7.8572038,-9.3918479,-7.3510398,-8.0364427,-8.2648098,-10.029891,-7.9760717,-9.4823867,-8.2327321,-7.9576478,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.9188514,-7.9257298,-7.8529641,-8.1355857,-8.486146,-7.1005978,-8.1433103,-8.3989544,-8.508261,-8.2231629,-8.3019914,-7.762414,-8.2761235,-7.6582475,-7.4839215
-7.4960937,-7.8742257,-8.1487017,-8.7868863,-8.6722136,-7.5898881,-8.7542898,-7.5918549,-8.0896051,-8.1805584,-8.6580748,-8.1206673,-8.7230239,-9.369612,-9.1571549,-8.633152,-9.5097075,-9.4822938,-7.7428912,-9.1435511,-8.547207,-8.4727209,-9.3918479,-7.7383931,-8.0364427,-8.4617322,-10.029891,-8.6350628,-9.4823867,-8.3254554,-7.9576478,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.9188514,-7.9257298,-7.8529641,-8.1355857,-8.486146,-9.0193143,-8.1433103,-8.3989544,-8.508261,-8.2231629,-8.3019914,-7.9858031,-8.2761235,-8.1176706,-7.5492904
-7.4960937,-7.8742257,-8.1487017,-8.7868863,-8.6722136,-7.70464,-8.7542898,-8.4926694,-8.0896051,-8.1805584,-8.6580748,-8.1206673,-8.7230239,-9.369612,-9.1571549,-8.633152,-9.5097075,-9.4822938,-8.3152403,-9.1435511,-8.547207,-8.4727209,-9.3918479,-8.0238971,-8.0364427,-8.4617322,-10.029891,-8.6350628,-9.4823867,-8.3254554,-7.9576478,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.9188514,-7.9257298,-7.8529641,-8.1355857,-8.486146,-9.0193143,-8.1433103,-8.3989544,-8.508261,-8.2231629,-8.3019914,-8.2687083,-8.2761235,-8.1176706,-8.0517563
-7.5270708,-7.8742257,-8.1487017,-8.7868863,-8.6722136,-8.3133566,-8.7542898,-8.4926694,-8.0896051,-8.1805584,-8.6580748,-8.1972765,-8.7230239,-9.369612,-9.1571549,-8.633152,-9.5097075,-9.4822938,-8.3152403,-9.1435511,-8.547207,-8.4727209,-9.3918479,-8.0238971,-8.0364427,-8.4617322,-10.029891,-8.6350628,-9.4823867,-8.3254554,-8.5717655,-8.4110702,-8.6903695,-7.6167694,-9.7723045,-7.9188514,-7.9257298,-7.8529641,-8.1355857,-8.486146,-9.0193143,-8.1433103,-8.3989544,-8.508261,-8.2231629,-8.3019914,-8.2687083,-8.2761235,-8.1176706,-8.0517563
-7.8803935,-7.8742257,-8.9334043,-8.7868863,-8.6722136,-8.3133566,-8.7542898,-8.4926694,-8.0896051,-8.1805584,-8.6580748,-8.1972765,-8.7230239,-9.369612,-9.1571549,-8.633152,-9.5097075,-9.4822938,-9.2310953,-9.1435511,-8.547207,-8.4727209,-9.3918479,-8.0238971,-9.0314757,-8.4617322,-10.029891,-8.6350628,-9.4823867,-8.3254554,-8.5717655,-8.4110702,-8.6903695,-8.0303836,-9.7723045,-7.9188514,-7.9257298,-7.8529641,-8.7732529,-8.486146,-9.0193143,-8.1433103,-8.3989544,-8.508261,-8.2231629,-8.3019914,-8.2687083,-8.2761235,-8.1176706,-8.4688878
