Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
45766.823,50026.09,42776.124,46998.809,38836.585,41614.664,47110.218,54434.132,40084.167,39475.295,47551.723,48775.194,51425.173,37081.235,42386.519,49721.339,54903.503,37525.221,40078.921,49837.52,40912.729,44854.041,43700.038,51541.893,38387.928,46811.8,48075.993,39531.403,50361.784,45840.647,36298.772,50951.081,40210.54,48978.109,35291.378,42391.984,37127.155,39687.407,40911.833,46884.911,37806.046,47499.141,45952.367,45045.474,41942.019,46700.571,44957.899,46609.071,45549.713,51828.584
38468.821,32324.521,37698.539,40879.483,28439.89,41614.664,33722.046,42368.395,37353.958,36368.278,40382.671,29190.352,43274.838,28321.079,29322.565,34948.008,22621.775,25897.894,35538.337,36535.722,28524.949,34267.342,41850.183,37532.538,30238.426,33531.228,39438.742,39531.403,27455.315,40949.628,25714.226,32951.084,33262.695,36157.955,35291.378,37029.215,37127.155,30782.287,30857.957,36575.338,32358.593,36681.76,38129.55,38809.573,32222.237,36466.422,32600.51,40294.193,34821.722,39859.349
31275.314,28512.299,27324.029,31684.731,26378.858,34336.503,25017.207,33095.163,19456.259,10404.267,28641.432,21007.115,27292.817,18798.563,29322.565,26683.514,17615.005,21050.195,29292.651,34098.588,24819.159,24533.837,30484.238,31385.026,27316.837,26205.507,30964.031,23544.764,27455.315,31987.565,25714.226,26234.439,26587.845,29961.787,27445.426,19322.464,25265.341,19489.976,24818.435,27036.184,24439.503,24864.759,29004.297,28494.992,25556.889,21594.638,18438.036,28572.883,31255.676,22100.211
18343.726,20698.247,18947.701,13317.447,21606.821,26086.627,19978.187,16305.565,19456.259,10404.267,21650.362,18163.164,22621.145,18798.563,22202.952,18047.774,17615.005,14025.577,24133.065,22753.307,10541.278,23516.686,18226.357,25134.941,27316.837,20513.375,21139.314,23544.764,20506.426,24157.348,25340.716,23494.177,24319.733,19482.514,26778.412,19028.776,25265.341,13832.194,21949.785,24155.347,22720.538,23196.686,20338.202,21343.906,23009.277,21594.638,18438.036,22122.433,22611.336,19315.284
16789.952,18472.222,18947.701,13317.447,13077.694,15363.727,14533.876,16305.565,17778.892,10404.267,18695.233,12901.808,14539.121,11665.467,16367.722,18047.774,17615.005,14025.577,18147.826,21405.537,10541.278,18853.303,15506.599,16767.957,21053.373,18397.979,14061.8,15049.441,17869.671,19303.118,23736.138,17018.288,14734.723,19379.153,21339.4,17473.145,16489.235,13832.194,14844.573,20280.341,14590.168,19462.64,20338.202,21343.906,20082.57,18852.09,17588.181,21719.276,17152.016,16302.484
16333.512,12384.875,17219.617,13317.447,13077.694,15335.737,14101.521,16287.724,15800.888,10404.267,18049.317,12074.375,14539.121,11665.467,12940.308,15013.561,17615.005,14025.577,17738.022,19084.279,10541.278,11702.824,15290.461,15415.4,17221.25,14723.822,14061.8,15049.441,17869.671,17644.323,20496.561,11648.492,11669.234,13812.275,15341.707,11379.743,14785.039,13832.194,14232.318,18091.845,14590.168,16480.931,19813.333,21343.906,17887.622,13984.915,13536.257,14799.707,13826.033,13229.545
10946.458,12384.875,13838.435,13317.447,10309.335,15043.235,7772.9046,8038.5163,13983.012,10404.267,16103.028,11069.156,12833.601,10219.741,9783.1353,13933.626,15545.902,10392.042,10751.545,13921.611,10541.278,9594.6401,12059.25,14003.229,17221.25,14118.312,13488.945,12383.224,17166.979,13631.168,11337.267,8483.4911,11669.234,11750.473,15341.707,10079.389,12822.848,11773.982,13215.724,11488.843,13922.816,15427.934,14589.782,15890.026,13034.938,10849.768,9885.5165,12376.664,10069.608,11070.952
10916.061,10020.476,11392.224,11040.069,6829.4503,9091.9174,7772.9046,8038.5163,7742.1727,10404.267,9973.8703,10064.632,10619.647,7010.9078,8694.404,12073.548,12352.472,10392.042,10360.078,12103.191,10541.278,7092.1934,7971.6843,12189.404,14077.518,9795.9367,11448.399,9180.1053,9995.003,10986.551,9307.1756,8007.8768,11358.825,9314.1927,15341.707,10079.389,10732.814,9641.2322,8999.2096,11011.876,10772.8,10757.171,14589.782,12812.964,11581.858,6268.212,9885.5165,10678.683,6717.1541,7583.8915
10125.947,9165.7717,10101.92,9398.9536,6300.3241,7750.8246,7772.9046,8038.5163,5289.9844,10404.267,9484.1149,6441.2503,9504.7132,7010.9078,6976.2091,7664.8813,9008.9744,8504.1998,8661.7485,9884.2435,9035.7042,7092.1934,6962.028,7863.3376,10244.186,7743.2214,9071.9804,6923.5604,9995.003,7669.7426,9307.1756,5102.796,9450.988,7847.001,14733.258,7618.8393,7915.4965,6500.5387,8999.2096,8467.5072,10490.075,9239.7586,12376.1,12300.25,9603.9285,6181.1787,5617.0037,8947.0236,6717.1541,7257.4785
7405.5828,8482.7008,9752.5565,9323.8427,5465.2284,6459.0622,6990.9706,6782.2642,5289.9844,8505.0772,7765.4305,6163.0976,7448.0124,5784.7493,5616.0907,7573.6898,8666.2124,8457.3521,7041.9774,8852.1712,7585.4114,5470.0829,6962.028,6703.0115,9587.2358,6986.3763,7074.7944,6226.1353,9169.6143,7389.8322,5802.3979,4329.7276,7384.5632,4887.6235,11884.237,7618.8393,7792.6044,6500.5387,8822.0784,8467.5072,7278.0519,6516.4338,8691.1701,8212.1354,9603.9285,5986.1589,5450.6492,7438.1453,6669.7928,4586.7597
6587.2105,7770.0537,8618.6245,7770.7009,4466.1275,5547.4363,6283.5142,6782.2642,5289.9844,8462.6681,7401.0313,5845.0475,6179.9609,5780.5312,4506.6759,5632.6148,8110.207,8455.2074,4747.1985,8366.7125,6162.729,5459.9507,6962.028,6703.0115,6615.5312,4967.0503,7074.7944,5036.137,7556.9754,7135.6433,5802.3979,2861.8658,6600.61,4887.6235,9623.8749,4072.2142,5532.1741,5228.3543,7574.2121,7597.0233,6913.4618,5804.8932,7516.1606,6925.291,6536.0511,3712.2562,3997.6901,4433.4376,6275.8991,4449.2101
5278.0128,6584.2698,4056.0884,6889.5035,3403.4549,5547.4363,5022.7164,5686.1445,5289.9844,7971.1452,6880.6806,5532.6019,5209.324,3437.4203,4145.57,5284.9404,6455.2579,7158.3622,4747.1985,6264.8283,4612.3484,3725.4343,5581.4607,5211.8873,6615.5312,4967.0503,6540.106,4102.938,6292.2777,6088.9263,5306.731,2629.6537,4386.2872,4887.6235,7813.3721,4072.2142,5221.9056,3982.2352,5988.598,4731.6024,5676.4799,5091.4735,7516.1606,6229.5687,6536.0511,2734.7929,3456.7337,4433.4376,3727.4511,2754.4177
5128.7058,6163.1239,4056.0884,5497.5076,3106.9079,4296.5796,3770.0902,4647.3013,4701.3741,6727.733,5867.1698,4388.1846,3573.1827,3370.1478,3491.6166,3517.7652,5573.916,6593.3104,3620.8052,5873.9174,3783.967,3643.6932,4266.6056,4583.1497,5088.4122,4186.417,5757.1756,2791.0603,4487.0138,5995.1594,4258.3052,1835.0311,4386.2872,4238.3635,6704.8652,4072.2142,3532.9336,3583.5328,4335.8011,4731.6024,4475.9546,3896.0282,6680.4761,6226.6403,5022.8357,2734.7929,3456.7337,3031.8224,3727.4511,2754.4177
2648.0982,4981.0361,3487.9527,4505.9148,3005.7194,3913.8086,3218.2376,4086.37,4002.9294,5348.573,4509.7923,4191.7686,3573.1827,3181.6382,2557.0276,3517.7652,5029.871,5835.1001,3243.8607,5420.6326,3721.0142,3280.1823,4174.638,4583.1497,4478.1042,3999.8612,4109.6399,2791.0603,4453.8897,3734.2674,4031.4157,1835.0311,4207.6826,4045.7872,6057.8883,3397.4271,2902.6355,3532.9135,4287.5081,4606.4388,3391.7093,3058.6568,5416.886,4583.0629,5022.8357,2283.8831,3144.4326,2770.3166,3666.701,2754.4177
2648.0982,4184.5664,3412.0473,3848.9811,3005.7194,3552.7166,1921.4333,3361.5001,2953.6424,4976.2895,3984.7426,3281.463,2910.5013,2580.7721,2350.0132,3162.1601,4155.6968,4807.0448,3092.9178,3565.952,3141.1399,3064.3485,3772.7209,3980.1332,3680.8547,3440.1504,4109.6399,2119.4562,3916.2455,3734.2674,3110.7765,1721.0771,2998.9047,3566.0635,4823.0241,2260.8969,2876.3185,2736.6236,3387.3291,3202.8012,3391.7093,2400.0527,5416.886,4583.0629,4395.7173,2057.6716,2208.0304,2505.4006,2794.1454,2671.9261
2648.0982,3601.0914,2678.8598,3466.6742,2885.7545,3232.2153,1713.2932,3198.3062,2728.2809,4188.7873,2924.7466,2980.8245,2225.7443,2105.3823,2069.5452,2697.6077,4098.2084,4680.3449,2956.3916,3527.3596,2854.5642,2620.2985,2895.6462,3351.2862,3346.2465,2623.0534,4109.6399,2103.6294,3752.359,3734.2674,2528.1752,1333.4444,2845.5197,3255.3796,4597.366,1859.7014,2169.1329,2602.2228,2961.512,3202.8012,2404.8163,2395.1474,4873.9975,3874.6603,3647.7368,1695.4597,2105.4537,1884.3894,2599.7149,2005.999
2364.2294,2230.3589,2402.3714,3076.0489,2418.9988,2846.6859,1636.4618,2651.7498,1833.2009,3927.5262,2854.0052,2450.0609,2022.7867,1548.4755,1838.9637,2120.8642,3995.3046,4361.6089,2203.26,3114.1321,2805.121,2213.9239,2404.2812,2757.3138,2702.8889,2379.6094,3534.2112,2103.6294,3447.5169,3434.9335,1843.1973,1303.3175,2594.4471,2308.2651,4180.6796,1859.7014,1806.6091,2083.2965,2497.2953,2396.6904,2404.8163,2244.5397,4185.0243,3682.5942,3363.9136,1455.1912,1687.2721,1802.2949,2293.4436,1268.9558
1966.9605,2230.3589,2378.5409,2628.207,1995.0307,2614.7334,1085.6197,2283.842,1467.4938,3488.8727,2506.3706,2058.4248,1807.914,1548.4755,1401.6241,2107.9385,3580.0614,3434.5934,1964.2572,3114.1321,2271.3098,1649.5641,2290.845,2552.8274,2443.1007,2215.2655,2963.3818,1797.4969,3150.2047,2748.9785,1479.0146,1025.2845,2267.7181,2128.825,3495.5287,1366.2175,1462.4512,1634.0899,2126.8474,2071.7213,2282.2485,1739.45,3743.3924,3306.6203,3063.7441,1354.1932,1469.2157,1405.9266,1884.9057,1123.5321
1628.56,2152.4553,1965.0294,2449.8231,1967.3001,2440.5783,1085.6197,2019.9381,1467.4938,2918.5667,1581.7184,1678.1505,1388.5952,1548.4755,1231.924,1440.8345,3191.0273,2791.3479,1897.23,3050.2175,2148.4675,1367.1594,2221.9604,2170.7268,2282.7133,1867.7846,2804.4538,1550.9752,2524.9088,2260.9504,1326.2446,718.50361,1799.1064,1976.4823,2978.6108,954.33166,1455.3936,1527.752,1889.9167,2071.7213,1968.456,1116.3126,3289.2959,3195.4864,2007.0687,1083.5943,1244.8398,1204.8254,1479.5884,806.91312
1628.56,2015.3401,1801.319,2182.9536,1606.0233,1997.3536,967.71642,1844.6266,1334.8331,2582.7928,1413.0692,1678.1505,957.27637,1270.577,942.5998,1339.2627,2586.4335,2541.7188,1606.5908,2374.34,1757.767,1249.3037,1885.7525,1888.3354,1931.644,1680.8048,2654.1308,1445.4576,1893.4183,2056.1654,1173.4092,718.50361,1662.7644,1802.2716,2267.7958,799.03552,1321.1826,1361.1176,1498.6212,1494.1513,1730.8221,1116.3126,2997.8148,2844.6441,1859.9631,1001.9988,864.713,926.25875,1268.168,806.91312
1519.8178,1613.791,1477.1955,1800.9367,1249.061,1710.4874,717.34052,1695.951,1070.6992,2497.3295,1406.8692,1426.6048,957.27637,1048.2904,942.5998,1249.2427,2508.3657,2420.8601,1338.7994,2374.34,1662.1835,1159.6892,1517.0849,1743.2975,1818.4658,1414.5231,2141.5847,1341.6019,1571.292,1515.3613,780.4798,585.89256,1523.6448,1607.8187,2157.0865,779.72242,844.27018,1156.9961,1320.6646,1494.1513,1652.6353,1015.2374,2578.287,2522.5004,1813.5157,870.65629,833.83886,798.71468,1036.6047,588.85348
1362.1816,1564.7339,1435.3124,1526.7237,1202.0485,1591.0435,591.55549,1506.833,859.37936,2311.7646,1173.9782,1298.3935,805.70554,895.42218,917.0678,921.49678,1740.7098,2244.0704,1106.6613,2120.3688,1466.9209,864.928,1375.6228,1680.4183,1609.9569,1257.0501,1816.8388,1261.8434,1571.292,1393.7245,780.4798,554.21348,1378.5713,1607.8187,1799.4699,626.29112,844.27018,1097.4743,893.44293,1331.7374,1505.2302,957.26744,2452.4279,2143.6825,1551.4459,693.0165,764.82833,651.47263,806.90928,506.26741
1254.1652,1363.5856,1247.9801,1383.3033,1019.7242,1105.3793,534.62315,1296.1256,743.91975,1974.2851,1013.7188,1182.8195,686.7026,864.84516,842.87017,773.36402,1701.3695,1917.5973,1015.9301,2026.6551,1375.9304,714.2589,1288.5263,1412.3665,1593.1655,1075.3574,1697.3845,1035.5376,1328.1111,972.14736,780.4798,441.60356,1195.475,1427.0249,1642.1324,543.48107,844.27018,914.23698,826.83074,1264.3371,1191.2246,725.53642,2193.5371,1996.8466,1408.5585,576.87914,668.20411,550.08867,765.14234,487.85043
1087.6243,1222.001,1092.7503,1094.6507,753.64609,1105.3793,491.9154,1091.8141,656.13609,1783.2728,816.39598,970.57105,573.98225,608.91279,784.29272,733.23716,1685.1714,1653.1669,923.29395,1769.6162,1286.1207,685.07703,1156.3072,1329.7755,1449.1258,961.36505,1576.5295,1035.5376,1173.4764,972.14736,711.5148,388.68541,1111.1882,1309.9312,1419.999,448.42532,844.27018,848.5248,625.33368,1221.059,1119.4309,608.93979,2021.3391,1989.7321,1323.7588,482.89652,603.49771,458.36918,658.06568,377.41782
954.93607,1072.1257,1005.4425,914.03697,753.64609,1055.2367,491.41196,955.13191,546.05252,1762.2096,816.39598,893.35507,573.98225,594.06318,600.53842,632.36187,1544.8243,1601.6961,810.28796,1572.2636,1101.0896,519.2987,889.29173,1158.4543,1286.9603,854.93466,1441.6043,967.12017,1007.5361,800.82377,536.81358,238.86863,962.44539,1211.2352,1240.3818,401.71207,711.14699,623.70478,559.91169,1124.4396,1005.2901,566.359,1908.9848,1887.3655,1119.4341,454.5166,426.68599,391.3286,506.08916,351.20416
