Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
422.49988,402.38037,430.12822,437.6734,418.33685,415.58561,402.56974,444.4652,328.89726,400.06765,456.74232,427.65053,410.14347,414.56595,422.73679,436.72542,376.28116,431.65072,420.49405,417.20793,389.85259,464.87825,419.19036,429.76905,420.63732,411.62541,360.30502,403.69843,435.57627,460.43274,395.24546,444.97955,397.26904,440.24624,447.96395,418.89196,382.64759,436.97124,419.48942,395.05251,400.06093,428.5954,376.39322,433.93059,346.11789,423.22186,404.845,415.96658,441.03479,388.61092
406.22078,409.84977,405.1224,434.39653,402.12595,427.83006,399.05479,394.48586,359.53971,411.9442,435.79639,378.02559,399.40659,420.32872,423.36851,435.78284,432.80899,369.45397,401.3403,395.46924,419.12133,383.38407,359.91731,432.59303,428.53948,413.44887,433.34999,400.43352,433.22874,401.94887,392.98748,401.27013,353.63637,430.33235,407.31641,413.07015,394.80062,393.03608,433.256,404.2321,395.37859,401.06195,432.28932,429.06611,394.676,375.82237,401.38649,416.29856,407.96231,387.44734
380.90883,388.18126,391.62031,401.94179,397.54374,399.91861,380.68742,425.74223,314.83052,397.24134,419.34502,393.20702,408.29847,391.91922,408.53017,417.86357,375.12515,378.44429,375.93304,416.04305,407.12177,405.97916,385.13599,400.70193,402.66812,411.62541,402.80556,398.95668,408.27049,384.28347,395.24546,383.89509,397.26904,410.48292,419.38685,405.6603,314.31439,369.63154,430.01222,350.01777,395.12616,391.10047,391.03426,391.74989,354.49882,397.85064,399.63977,364.10728,365.92428,399.73344
357.42397,409.0463,371.89149,372.25541,362.05087,406.40762,351.10177,405.61917,340.53581,397.55094,423.07309,384.394,405.67747,390.94444,401.43363,402.87056,380.76782,369.45397,362.05564,354.77098,397.37554,390.90542,373.67161,391.07361,372.25773,362.41494,401.4472,352.41366,397.15371,386.05571,381.80012,362.48694,375.93685,429.99714,401.68208,364.62725,381.39799,366.68029,425.79583,342.68798,356.99181,400.05121,376.83103,378.22694,365.42864,375.98509,401.16216,382.40736,353.42861,391.81742
361.77235,395.45865,322.07182,362.81448,353.25379,339.9028,324.02083,373.70116,277.12563,373.9472,394.55133,373.07147,362.37587,380.09171,404.3557,376.74804,358.5838,359.5098,353.42432,365.87863,383.55783,360.8077,355.59605,383.56221,340.07137,370.339,379.56045,371.92778,384.41958,384.28347,387.73576,374.39898,338.65291,357.29244,347.76713,370.38194,303.83246,358.66797,376.98466,356.48151,362.0433,359.58362,327.01062,375.70503,365.33995,336.19746,394.58333,361.34441,337.50892,381.41659
349.64957,335.23698,349.13649,348.30649,354.09026,340.94907,333.44364,365.32131,291.65275,351.24112,355.62569,314.90857,381.55734,366.9152,378.2199,386.51201,366.02341,332.39778,343.72569,364.82758,358.68454,331.2946,340.04769,361.84408,363.88364,355.05495,359.71196,330.82005,376.80336,361.49973,370.02796,343.1127,327.71276,349.95199,365.15886,344.81055,333.24541,336.2252,382.18357,324.0506,299.7876,380.24748,309.34299,339.83181,318.61374,318.44471,356.49894,346.98852,353.42861,358.14494
347.7494,344.71972,269.50402,340.81035,342.23041,322.04645,324.02083,351.67884,270.49534,324.82023,371.57916,341.79955,342.9633,355.45075,358.08054,353.57355,280.98335,337.85375,337.07049,320.40024,328.4715,317.42352,327.78884,347.15539,341.19748,332.3428,318.14899,330.08168,373.36983,342.53416,371.71055,334.54368,332.03082,339.75323,346.77554,331.21917,311.65951,332.78636,365.60544,305.79475,315.11271,342.55802,297.8333,335.63151,342.30576,341.16826,368.45059,303.15772,333.84588,313.82419
338.91923,335.23698,296.96365,255.64493,331.21278,276.59705,298.62876,358.20182,291.39996,321.48989,373.37317,325.35764,324.76393,337.74454,340.57264,350.62003,298.00821,290.3534,320.62283,303.59,325.82524,332.92462,298.82534,351.5551,362.16771,302.67613,302.53983,317.08573,355.56879,350.11709,347.98348,333.78751,279.09847,342.64207,328.73363,287.74577,305.81139,323.88644,352.26382,266.72499,301.42355,351.0272,267.07342,295.9787,317.89962,313.42743,323.23744,333.09552,332.78766,324.98949
305.85512,322.94446,260.0604,272.09847,306.65719,316.58433,294.5985,324.07051,270.49534,305.81268,337.8679,305.40607,329.38232,326.96843,339.1295,340.32478,270.53321,325.89004,294.62526,291.76665,295.52199,304.89965,308.21524,321.84262,325.8576,321.62672,287.92426,286.06246,329.72953,340.15106,330.22222,333.39429,282.55487,343.51877,298.68829,310.17444,274.09591,299.54836,326.82804,265.37633,294.75355,309.51746,259.81527,328.24851,318.61374,281.44529,325.58477,265.0201,330.56676,293.42915
312.44916,278.27732,253.37505,255.64493,307.58533,264.65908,267.78317,324.05952,263.04275,288.69044,308.44978,288.15413,302.8041,298.77007,316.27824,317.64978,270.99662,272.07566,281.37644,297.87119,274.65654,272.96827,278.23468,321.7432,304.8923,302.67613,286.30402,255.9141,330.96526,322.75329,316.55098,285.22201,295.12131,303.10415,315.49342,264.84512,250.62892,293.69926,328.74834,251.66765,267.95136,322.17207,267.46244,301.26242,283.41926,270.16505,306.93899,282.33333,304.07854,292.25536
288.63394,245.52357,234.11878,250.71419,295.54277,266.31746,269.7566,302.90074,266.6293,260.24997,315.40742,295.72815,278.80042,302.34712,322.94509,333.26028,251.14693,278.35161,271.79952,291.76665,272.81889,259.8117,274.85074,287.95523,309.36944,303.49692,241.84002,243.90344,313.42418,312.25296,306.46747,259.95692,282.34508,311.10151,280.33376,276.97595,247.04624,271.74237,312.25204,233.01853,257.8771,258.29441,246.53572,299.80222,256.76218,259.28001,297.26578,262.56261,267.39168,281.09032
285.79869,236.48237,239.90603,268.56245,260.51732,246.95965,232.6303,278.04364,249.1506,261.37784,302.29993,288.15413,280.02304,283.23329,307.68587,304.91411,259.4802,247.07157,259.71363,271.38887,257.91071,260.41878,267.8292,281.44429,283.78818,278.99737,246.98934,236.64241,262.51146,280.72088,294.68043,283.06294,260.41787,305.78925,266.86665,257.70446,245.98636,256.07965,278.86806,222.80149,259.10722,280.1135,227.86253,290.76072,288.9221,259.90926,287.5009,225.64113,248.36812,265.61224
268.86079,245.52357,228.21754,235.56523,281.85275,232.51305,246.59023,270.95765,197.45937,269.54657,276.22496,295.72815,265.69163,296.47787,272.39768,279.30863,251.14693,247.86226,245.04103,279.72715,239.00262,225.54351,243.59024,278.9275,270.5384,246.56373,220.59675,227.24502,279.24708,281.76609,283.22058,259.95692,251.64293,300.9485,249.25408,273.3839,239.63505,251.2519,284.59316,204.03771,234.45628,274.78595,239.46886,279.63262,248.43234,254.56156,281.50031,250.80796,252.39477,239.09407
237.50985,243.35669,226.18408,213.28217,269.59229,246.43918,214.25057,239.32144,216.84643,251.19136,292.08091,266.90223,266.58398,263.76162,277.31593,267.94018,248.91592,243.94153,232.6097,257.34819,201.87036,237.50719,228.30395,272.76121,271.22307,236.92844,232.60019,192.49369,262.51146,252.87808,289.35135,253.98444,264.5684,277.41154,247.71897,249.26491,221.80062,248.27605,273.96116,220.26977,236.80496,270.49709,231.25922,255.8022,237.22144,225.42891,267.34315,207.36541,259.48342,247.04107
258.39734,232.7995,211.74656,232.85563,252.63899,223.36339,196.17514,253.04596,188.90593,246.56174,239.99679,238.59055,242.66642,266.14071,267.75328,265.63486,229.21235,245.34396,244.30209,254.18242,207.75982,235.73466,200.29047,221.69614,242.51046,225.99945,220.59675,202.63149,256.22315,239.76753,276.10103,236.88617,243.34826,271.59606,231.84941,250.25526,220.06083,249.10016,262.90679,204.43873,210.58959,252.07005,188.48944,267.41834,233.38997,224.04351,263.25055,224.6694,235.84687,224.80686
248.94513,220.24476,197.75294,201.68792,229.03954,212.33864,207.10163,234.88041,200.47421,237.38076,264.95807,241.9664,233.6222,265.46953,256.99136,259.23445,227.64382,227.97074,226.11615,257.34819,181.0278,218.8671,183.19015,223.49156,215.98956,214.44935,208.5194,192.49369,247.83579,234.55124,267.22102,233.13609,216.81987,271.38468,215.13115,237.86565,213.95862,216.49284,257.65284,181.35134,208.27617,235.4406,192.40742,252.71111,233.6457,224.04351,224.24609,192.89029,202.62985,223.77309
197.40794,204.87007,180.54957,198.20614,241.94847,228.63389,194.36683,240.72933,196.26964,202.96222,243.5706,212.01291,225.52693,258.3813,254.95755,229.23495,222.68143,211.38202,222.60049,234.09734,176.42552,217.27194,176.06869,227.87397,236.14313,200.18214,209.04511,193.44508,248.59535,219.37408,261.95021,226.76593,216.59326,269.62847,214.25078,230.01661,200.3374,193.60339,241.88787,195.30992,206.4884,229.77977,173.66184,221.25454,226.43672,218.99975,224.88399,208.88675,216.40139,180.78491
224.53714,196.77125,199.34,215.64692,227.17993,212.33864,194.68934,225.75324,169.15943,193.79419,244.35036,215.94893,208.18623,244.63789,233.295,211.96188,223.45743,209.52705,194.71471,216.97521,179.49208,197.05295,159.12561,227.6919,231.72203,190.82306,169.53704,178.83461,245.41146,229.06489,250.85082,210.3595,211.26997,232.22735,208.0097,218.91238,177.41247,200.713,241.32639,175.73606,176.99353,216.90211,162.52453,238.73458,224.99701,217.99618,211.7957,195.37756,202.62985,206.41538
