Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
56703.518,59511.814,48495.322,53020.254,61107.934,53135.254,61642.807,48170.831,45384.628,59079.885,55466.093,59202.487,62103.687,53406.238,63394.413,68191.613,61178.973,51963.402,58955.401,40871.706,60812.318,54614.973,60657.439,57393.396,67649.387,60200.368,62920.86,59856.977,66462.291,62151.396,62451.636,52669.461,67586.282,67700.343,61775.074,54666.765,49220.641,67101.441,62068.175,57432.543,48491.727,66152.95,63770.37,64172.151,64224.758,60693.737,55772.84,47656.327,52795.252,55498.943
41079.209,62781.784,45629.329,53738.458,63027.522,45547.439,56372.267,54499.758,58146.869,52962.839,53504.961,58616.027,57416.627,50953.18,55850.746,62463.071,59173.111,46573.443,54006.542,54842.527,50458.873,58639.658,58813.949,58044.064,56285.891,57741.305,56758.535,58053.098,61061.016,51720.567,60159.17,55444.546,55252.594,62540.427,52316.808,55173.154,60528.839,59378.634,43062.216,58804.677,56578.155,53467.259,62383.511,56953.727,57335.711,57439.228,59299.593,47795.521,55988.567,58643.174
45309.863,56534.834,49547.11,51216.617,50787.642,53135.254,58041.042,54697.771,45384.628,56290.993,43793.388,56618.064,51764.721,44441.105,59426.966,56393.553,57489.313,41065.478,48979.597,42329.531,50049.078,52156.352,50080.899,54375.616,61718.471,54689.971,49534.304,59598.644,53416.25,53576.587,55467.732,52577.711,55368.529,62339.684,59981.652,59827.007,49220.641,57591.439,54007.297,52135.427,48491.727,53189.974,51497.608,54062.676,59132.211,60693.737,48823.915,46873.405,52795.252,58976.653
41079.209,54194.376,38613.121,49870.256,50492.133,45547.439,41055.861,54185.223,44288.577,52951.301,47093.373,41563.386,55608.865,46008.567,55749.025,52563.363,52897.892,45287.073,40977.491,44805.473,42173.775,47988.3,48328.134,48050.571,57378.345,44062.668,40402.944,58053.098,54052.287,50582.944,55936.694,48108.467,44777.784,48491.472,46774.034,50865.701,52327.425,56256.925,43865.167,50041.06,41142.694,40406.181,51251.589,48748.692,53041.201,58365.317,49546.226,42001.411,46279.48,51507.051
40882.353,49084.635,38604.499,44119.47,42383.971,41579.182,49886.745,49340.706,42517.854,45091.351,42978.199,47985.673,48066.257,41463.085,46730.474,49716.249,47179.59,40272.368,33392.112,42329.531,43255.835,41323.483,45319.616,53060.802,51741.213,46912.796,37914.217,48021.147,53734.257,44447.238,51962.77,43970.125,45924.337,49111.172,43614.577,46688.455,49220.641,57554.545,48568.682,41618.914,42897.063,36567.964,52160.592,46522.026,47246.256,43256.838,44609.798,38937.775,47112.988,48290.631
39310.407,49499.735,41492.669,42964.898,42150.426,39514.146,41055.861,40454.088,43415.464,42657.385,37040.212,49175.217,42312.892,38978.173,44401.704,49974.166,41469.301,35731.665,36099.772,40130.428,45370.151,41752.101,40779.55,47140.985,50484.143,40534.874,48128.296,47007.949,50273.165,45341.137,48257.172,45463.668,37935.326,48411.733,45128.404,48797.243,50895.594,50397.665,45876.167,45138.063,41142.694,42912.846,44953.595,40901.53,40600.993,39991.389,44389.007,37998.309,42956.459,45209.64
37140.664,45027.409,35855.158,42507.645,35535.555,40677.735,39237.57,40681.284,37746.413,42819.822,37496.835,41708.192,39061.62,31720.27,46656.566,42974.987,43129.656,37846.852,31627.214,23344.172,33317.712,39060.459,35973.123,43565.507,51299.768,35292.755,39484.762,39122.504,48161.253,40620.075,47418.973,41036.924,37294.792,41521.819,40724.98,44403.882,47535.158,48046.052,40133.136,39994.133,42897.063,32403.411,41129.604,42611.796,48026.89,44086.718,44446.185,38937.775,43166.346,45575.917
32928.752,37581.194,36735.688,33534.457,29302.523,37729.827,39327.43,36448.863,35546.992,38571.694,35849.54,41823.058,43177.122,30400.347,36324.611,43221.878,39927.016,35726.262,31787.673,35643.775,39395.956,37077.758,33842.007,40181.342,39718.25,39661.078,35569.941,41858.831,42604.176,33620.871,41754.478,41104.943,28841.641,35312.569,39097.762,40661.409,44344.69,49086.464,39324.868,34759.396,38212.492,36567.964,37314.795,38162.75,41518.653,33516.56,42986.047,34745.688,37964.216,39733.514
31260.191,35907.801,28606.993,36593.722,26510.12,32367.916,37229.592,38399.448,32516.792,36392.359,32787.239,37397.072,30683.138,30951.034,36257.218,31568.837,38726.445,31715.321,29716.982,23344.172,40160.713,33106.733,34567.701,42422.878,37706.98,34647.53,39721.605,35745.884,35495.313,32138.488,40679.442,39337.554,32011.69,30194.229,32115.824,38850.537,42303.138,43476.284,32920.472,33997.189,39368.718,31667.957,26735.676,35495.49,34644.277,35402.726,38430.916,32555.715,26758.518,37789.054
29436.915,32178.227,28388.715,33603.019,28657.932,32810.898,28060.588,37760.831,30229.468,35766.224,27398.351,38319.371,29675.036,25791.071,36324.611,33247.922,31572.873,29942.806,27043.847,25895.986,30805.244,30798.307,31169.438,37187.264,33088.555,34742.383,35766.722,33799.624,35669.989,30951.596,37201.968,30773.581,28841.641,35663.745,35217.033,37758.287,42850.424,40867.256,29750.794,33004.6,36396.165,31898.753,30915.375,34263.88,37512.441,35503.205,39165.597,30156.662,31044.741,37542.646
