Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
532.38653,528.08673,543.11418,541.25056,513.56303,519.57917,527.05961,516.15044,502.83401,545.17394,516.8916,528.76312,527.09371,531.20909,531.21374,525.74418,510.36762,504.62691,533.38109,513.92024,504.75271,529.95881,537.71717,517.56411,538.18238,526.0659,509.00343,509.84772,529.14922,539.41059,513.60783,528.72988,542.54217,537.44559,536.01709,508.78734,519.04666,517.77015,516.83483,527.06247,524.64865,501.70959,530.86337,525.21807,528.67153,510.51197,535.33974,517.3805,534.93384,528.69187
532.04371,519.363,524.61931,512.7064,510.98381,532.29523,520.96326,530.15433,497.20156,514.52663,520.44737,517.83381,516.32257,533.10006,528.95078,525.74418,483.44376,517.3728,521.97653,529.28037,504.7718,509.68635,519.58253,527.51742,516.94571,527.48146,492.84943,538.31812,526.8489,530.08166,483.45167,531.92774,532.30339,535.95589,531.16672,507.2953,504.80154,522.04518,513.47908,519.1564,512.25044,472.03333,511.11988,529.8896,521.30782,514.90164,511.96155,515.43651,536.38478,511.99517
507.79126,517.77503,508.41255,513.1564,512.46019,519.57917,502.03431,497.01545,507.13426,527.78333,529.99168,514.06009,503.01413,524.27071,511.22292,513.13953,510.36762,504.62691,512.32878,513.92024,483.45178,521.41894,523.40769,504.74543,511.84761,524.63421,501.64323,517.47132,526.74963,507.75096,494.37212,519.61882,528.20414,524.74608,520.30736,507.79504,515.53347,528.43182,512.5096,501.49457,520.10143,492.06594,502.20208,503.23922,513.03266,510.51197,505.79195,509.20431,532.08541,513.02572
502.51971,507.35226,506.00818,508.53014,511.63547,477.04585,508.00215,504.45965,493.88375,514.24359,508.84961,493.77479,505.20162,524.07131,520.30719,504.63614,470.89262,518.91174,516.24651,505.84794,473.69413,512.76831,497.68573,511.87014,511.33225,510.95868,504.03913,518.24311,508.04987,503.07009,487.28943,514.72499,496.72639,518.02628,518.85704,500.52592,487.66443,501.7454,494.42214,516.56563,511.53944,483.49494,510.96174,511.44914,506.83524,512.97792,502.53781,514.76836,531.3078,509.53733
494.04181,499.5318,497.38805,512.7064,507.95709,508.67561,522.36032,488.79898,499.43226,523.10686,509.20192,491.94105,504.13069,501.01962,516.426,503.58723,503.89132,495.13434,509.92888,511.62349,495.46612,510.31475,505.49192,492.34377,499.9602,473.34229,489.9899,517.47132,512.51073,503.8368,471.48634,505.74197,515.62484,518.71931,503.03977,489.66329,495.25656,496.73134,478.03143,501.49457,500.67688,474.92553,476.29394,495.86929,494.54205,500.2656,504.73607,505.53151,528.32448,501.95878
495.96812,476.15817,495.53489,494.9271,503.18995,477.04585,484.42794,488.31957,489.73044,508.74437,506.56147,489.97399,482.99842,490.316,493.94148,495.41709,470.89262,493.92721,481.87891,505.84384,473.69413,507.6847,496.50446,505.11371,488.23357,496.6883,489.99087,511.71725,496.21337,478.55156,481.13934,497.2504,495.12475,497.0852,497.22028,483.59873,472.92035,501.7454,464.43311,490.55212,490.78949,488.58585,467.1153,488.63306,508.49498,493.88239,472.57118,493.40336,499.24418,509.05457
474.92863,482.65939,490.00374,489.22427,488.36598,468.98849,488.85764,488.79898,460.6386,501.59254,495.8014,477.04781,463.36343,488.18644,494.09536,478.34037,479.12879,492.77852,490.89958,466.09063,464.46905,493.28467,490.14607,492.34377,481.7566,465.47564,473.31378,497.92551,478.83656,460.68043,475.2385,506.31543,497.16633,500.72439,464.70111,479.69907,478.79629,482.08874,481.17272,485.40966,476.2517,451.85547,466.49173,480.97835,490.57203,466.27529,492.70368,487.31217,503.63817,489.3726
476.56213,473.56754,486.81942,480.70521,490.57618,444.87189,457.63567,467.45147,469.66264,480.55166,479.15031,482.55365,451.60336,464.0075,496.2203,491.71236,476.43834,472.59882,489.057,460.9861,472.52758,497.03647,476.72183,481.96089,476.45411,445.77679,465.5874,496.17382,480.38175,462.91046,456.24092,479.77703,505.44087,487.92704,485.41302,470.33592,457.12508,488.53318,434.39865,474.18593,482.24271,468.66891,455.96201,488.51712,474.6195,477.45335,472.3653,461.89144,480.55747,490.01511
455.01238,470.40188,472.80593,476.9178,447.12722,430.46022,481.02393,484.03243,434.71094,486.09244,487.73883,451.96726,469.94762,463.90588,473.52994,482.62365,467.34281,473.97436,482.74953,459.41445,453.50808,480.29403,464.62661,480.24813,454.75856,450.01852,456.48222,475.48677,477.30635,439.60342,470.1276,479.94328,483.005,498.8215,464.70111,459.79503,451.98158,468.54333,457.59159,465.75561,474.67217,446.70902,467.1053,472.91355,476.15015,443.50851,454.02584,477.76603,492.2917,473.10399
453.02628,459.88565,483.39506,476.67221,470.66259,443.86044,476.51498,467.45147,444.23337,475.51162,478.93034,461.9799,434.75591,467.04534,477.62735,473.78494,455.85468,442.7397,466.57412,463.26598,450.66431,478.31983,464.96678,472.96268,458.34465,445.85296,434.00047,462.91057,469.30676,441.08746,433.00252,467.14177,480.33147,478.93799,464.70111,444.28573,457.26943,457.18835,435.98073,460.80667,460.56476,447.41483,439.21385,471.35276,465.74051,450.04926,471.06881,469.49298,480.55747,456.63629
431.46051,449.11405,449.02931,466.06145,457.31749,430.46022,446.54683,456.4179,434.32758,478.01548,477.46114,457.0496,431.10012,460.82634,438.42445,458.40413,453.39605,432.97013,454.12755,447.96106,437.88726,459.656,456.06971,450.7126,453.32161,450.01852,454.3334,458.45689,434.434,439.50433,460.26879,466.23948,470.91315,488.08931,461.71006,450.91301,417.36154,447.72489,438.37009,419.24017,451.14401,445.15602,452.06949,447.8879,464.8003,435.91649,432.14135,441.90276,462.56475,458.61261
433.43964,444.30263,468.81693,450.78558,453.92027,430.46022,452.30901,462.31645,431.04289,466.86098,449.9876,435.91015,416.89162,441.22225,452.37449,443.55255,455.68436,433.5513,449.73156,439.53998,407.00321,456.49755,454.62921,439.37707,433.38034,445.34002,419.88064,443.79343,443.77472,428.02349,451.64327,431.61312,454.95025,448.86802,458.69617,430.70662,408.54387,437.21953,422.961,434.47815,446.70234,443.3088,434.94495,419.8716,459.7332,434.12328,450.6627,444.72186,466.16516,449.36781
393.32398,432.45121,440.24686,441.78882,429.70016,378.0369,405.5783,435.55836,424.92451,462.06739,440.79464,432.0609,401.54203,451.49833,438.42445,428.08842,431.37587,424.79853,466.15807,434.81652,429.10316,437.94851,461.96655,439.96766,426.55197,426.28671,434.87505,445.63498,423.12136,420.05423,440.79157,436.18862,454.4969,453.22375,424.06605,424.21613,414.53239,438.53654,410.84569,405.38932,446.39385,427.09753,427.50458,431.53335,433.67362,410.94835,430.95501,435.07855,455.14463,429.88747
