Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
-3883.6461,-3765.4071,-4527.9519,-4544.5039,-4508.1838,-3799.8622,-4876.5946,-4449.0283,-4004.1325,-5314.0317,-3853.4553,-5009.3585,-3522.9006,-7221.5133,-4493.1481,-4994.1663,-4167.2356,-3954.9576,-4288.8092,-6607.6432,-4715.5355,-4477.6105,-4403.5377,-4305.4302,-3318.6241,-4180.96,-3746.9249,-4442.0368,-4399.6247,-3489.3228,-4422.6226,-5492.7031,-4176.2845,-5846.132,-5874.4206,-5310.0447,-4404.6439,-3842.1608,-4217.1019,-4078.8985,-4370.4815,-4975.9929,-4152.9148,-3277.7618,-3844.8864,-4390.4409,-4689.9608,-5707.2985,-3971.4764,-4245.8963
-3547.5221,-3135.1055,-2271.3538,-2699.0473,-2027.1523,-1909.6988,-2161.2354,-2976.8601,-4004.1325,-5320.5057,-3896.5942,-4398.4774,-4078.5792,-4902.1364,-3625.373,-4878.5575,-4985.1447,-5024.6082,-5313.0061,-6012.5556,-4756.0205,-4665.1749,-4847.2564,-4592.6292,-3803.6171,-5243.5551,-4731.0272,-4854.6226,-4969.9443,-4566.2021,-5569.3201,-5873.0826,-5364.0946,-4812.8166,-3977.3902,-6687.6477,-4259.6571,-4305.3687,-4568.3129,-4908.0005,-4929.9825,-5440.341,-4995.6668,-4305.8643,-4761.8844,-4940.5008,-4445.8484,-5489.6426,-5450.0642,-5195.9935
-3811.5014,-3250.4579,-2892.3315,-4112.9583,-3173.3193,-3629.4028,-2974.4514,-3712.8497,-5612.9721,-5325.5915,-5487.3678,-5341.2672,-5896.0915,-7221.5133,-5571.0181,-6743.4278,-6555.0891,-5526.7545,-6116.7716,-7373.6033,-5744.8793,-6287.3972,-5415.8038,-6445.6091,-4871.5278,-5341.768,-5389.2092,-4757.0567,-5736.9699,-6180.3413,-6658.1543,-6744.5851,-6100.8159,-5586.4549,-6581.1196,-6687.6477,-6747.636,-6092.4522,-5563.3117,-5346.2446,-6035.94,-6445.4069,-5481.4289,-4972.4527,-4761.8844,-6600.4448,-5295.3203,-5707.2985,-5591.8624,-6633.6162
-4715.0964,-3899.1427,-3993.9844,-3913.3993,-3346.8146,-4060.0187,-3613.6407,-3884.8466,-5972.9334,-5710.746,-6606.3998,-6230.3432,-5158.8327,-5898.163,-6442.9482,-6729.8553,-6347.7373,-5828.4695,-6158.0285,-7470.2203,-6363.1433,-6461.3405,-6532.1377,-6555.33,-5410.825,-5365.8754,-5613.6099,-5406.3351,-6338.3699,-4884.8756,-7454.7953,-6744.5851,-5639.0667,-6800.4622,-6210.3529,-8029.2115,-5617.0586,-6832.4374,-5939.1593,-5574.4965,-5171.6631,-6599.4541,-6252.1141,-5161.1058,-6525.0136,-7614.119,-5491.4814,-6616.9102,-4950.4578,-6628.4444
-5178.0377,-4941.1758,-4851.9285,-5680.6343,-4213.3266,-3797.8129,-3068.4459,-5325.6945,-5883.5119,-6184.6355,-6952.5708,-6591.5623,-5455.3452,-8304.8368,-6577.392,-5877.2896,-6347.7373,-5999.2597,-7416.8742,-7599.3311,-6532.436,-5927.6011,-6389.9574,-5871.79,-6785.6683,-7467.6467,-6188.6702,-6777.1322,-6327.8031,-4884.8756,-9279.5842,-7761.6984,-5639.0667,-6441.7415,-6616.0996,-8094.853,-6243.11,-5465.5186,-5921.9975,-5432.7747,-5727.2432,-6762.6646,-6634.6549,-5694.252,-7100.0635,-8158.823,-5282.0293,-6163.2838,-4923.4206,-6995.6287
-4802.9966,-4950.7593,-5289.3512,-6168.8786,-5884.0364,-4294.5367,-4073.9721,-6210.325,-6646.9241,-5686.9253,-6941.5111,-7584.0263,-6326.8815,-8304.8368,-6249.4176,-5953.5166,-6693.6362,-6192.7928,-7336.7459,-8210.8004,-6715.0448,-5338.1834,-7574.765,-6329.3887,-6505.1721,-6787.8033,-7065.3922,-5713.5572,-7855.5343,-6525.1187,-9169.8794,-7717.9331,-6213.4148,-6474.5447,-6771.8672,-7721.848,-6243.11,-6216.109,-5789.5459,-5571.4071,-5814.9417,-7828.6703,-7801.4591,-6214.0659,-7076.2799,-9393.6586,-5603.0509,-6543.6109,-5646.439,-8083.0237
-6118.2989,-6766.3177,-5576.5804,-5831.7051,-6122.0174,-5200.9803,-5649.9483,-5534.7273,-7615.9152,-6513.1805,-6976.4888,-7554.811,-6506.6628,-8304.8368,-6945.8535,-6497.7899,-7563.158,-6261.7072,-7644.6521,-8285.2303,-7711.0542,-5927.6011,-7536.6917,-7176.8521,-6865.7485,-6949.8305,-7349.0397,-5713.5572,-7983.5614,-5952.1345,-9351.8717,-8164.456,-6119.282,-6800.5076,-7029.3455,-8541.2817,-7061.2407,-5489.0907,-6868.1696,-5836.2643,-5859.3376,-7331.3156,-7582.0847,-6015.3585,-7989.8427,-9072.3632,-5603.0509,-6384.6717,-6201.5727,-8083.0237
-6228.5578,-6044.6643,-6293.3802,-7912.9094,-6128.7596,-5984.3239,-3978.134,-6784.519,-7416.6035,-6789.0217,-8303.3237,-7804.1258,-6704.6944,-7231.13,-7065.4773,-7394.3811,-7770.5539,-6637.686,-8952.9756,-8211.4152,-8412.7931,-6385.1639,-7329.0465,-8816.5573,-7106.3432,-7502.1577,-7253.8312,-6173.5661,-8338.5005,-5888.8121,-10115.232,-9129.5795,-6404.6035,-7562.4728,-7068.2384,-8541.2817,-7538.0703,-7414.5889,-6414.348,-5950.6326,-5984.3759,-7109.632,-8004.8398,-6799.5704,-8502.0336,-9197.6548,-5630.9567,-6848.8923,-7064.8542,-7631.8909
-5785.2241,-6964.8093,-6747.4892,-6892.6712,-7893.7713,-5416.473,-4066.293,-7536.8684,-7468.1329,-6537.5834,-8079.9456,-8154.4626,-7730.1652,-8854.4089,-7739.426,-7488.6426,-7920.6935,-6790.1099,-8920.7776,-8847.4948,-7826.6672,-6187.0487,-8075.1703,-7752.0653,-7835.8553,-8102.4989,-7826.5817,-6632.5059,-8891.5087,-6207.4856,-10249.382,-8854.7223,-6961.413,-7281.5483,-7729.9328,-8689.5238,-6718.321,-6819.6976,-6815.1025,-5862.7952,-6672.0504,-7653.9266,-9185.261,-7399.9494,-8422.2463,-9762.6388,-5954.5553,-7465.115,-6770.5784,-7570.5112
-6363.3574,-8177.8292,-6747.4892,-6994.6883,-7793.8712,-6053.4424,-4449.2475,-6687.7278,-7627.5863,-6724.2904,-7932.9957,-9198.7482,-7865.2355,-7657.7782,-7493.526,-7788.877,-8381.849,-6895.7899,-8281.0677,-8678.4883,-8202.1478,-6284.5635,-8501.5678,-8927.1995,-8217.0335,-8310.5516,-8163.0326,-6961.3547,-8891.5087,-6225.4346,-9976.4056,-9779.5739,-6625.8907,-7414.4537,-8238.9954,-8784.2838,-6756.0562,-6409.6435,-6939.3379,-6157.4599,-6780.8435,-7653.9266,-9688.0768,-7660.2877,-8422.2463,-9762.6388,-6455.6635,-7096.151,-7404.0285,-7934.512
-6118.2989,-7290.4286,-7014.8526,-6992.0507,-6623.344,-6293.02,-4844.9374,-7377.2632,-7968.4283,-7199.4343,-7630.3306,-9626.8405,-8069.5058,-9107.0983,-7914.3975,-8001.6958,-8715.1378,-6948.6841,-8411.3787,-9151.547,-7982.7736,-6531.4913,-8187.6352,-9729.7215,-8362.8983,-8429.9968,-8403.0929,-7560.7707,-8891.5087,-6587.7526,-9750.8615,-9779.5739,-6761.7675,-7417.723,-7957.2897,-9415.1984,-6718.321,-6374.1606,-7037.2235,-6287.9225,-6569.0372,-7921.3762,-9876.6856,-7650.784,-9221.6318,-9547.4069,-6195.0796,-7347.3227,-8247.4172,-7934.512
-7075.2688,-7787.2425,-7850.1028,-7118.6351,-7793.8712,-7058.3812,-5054.2843,-7430.4343,-8698.1394,-7689.521,-7983.7214,-8648.2918,-8308.0992,-8404.0896,-7815.2247,-8381.1666,-9215.4405,-7488.7134,-8255.554,-9318.5697,-8492.1523,-6884.3758,-8498.0297,-9586.2843,-8576.8387,-8573.2163,-8403.0929,-7671.8305,-9125.5964,-6869.0077,-9976.4056,-9665.2925,-6539.5071,-7652.1266,-8392.1921,-9404.6285,-7153.5322,-6371.4239,-7221.7079,-6469.0752,-7101.9539,-7921.3762,-9989.5125,-8388.1882,-8914.3433,-9568.6308,-6316.1166,-7652.6836,-8020.6106,-7789.9016
-7075.2688,-7827.9741,-8006.1157,-7967.5443,-7325.1957,-6848.8157,-5636.1991,-7951.6899,-9230.2227,-7770.9374,-7632.2415,-9766.9267,-8235.9422,-9107.0983,-7815.2247,-8653.9358,-9070.0814,-7450.932,-9539.2744,-9473.1857,-8521.2529,-6965.7463,-8968.1499,-9973.1626,-9146.4597,-9412.1006,-9222.7974,-7669.6003,-9125.5964,-6849.6595,-10333.242,-10841.693,-6645.8566,-8006.481,-8612.0215,-8901.1236,-7349.9191,-6774.5539,-7592.3123,-6648.5768,-7101.9539,-8307.7148,-11204.85,-8905.6154,-8821.5464,-9859.1011,-6316.1166,-7652.5422,-8972.0377,-8409.52
-7071.4082,-8144.0466,-8287.1827,-7745.6968,-7372.0151,-6861.2382,-5685.0562,-8000.3629,-9017.3602,-7825.0054,-8236.6908,-9793.3246,-8802.2549,-9959.4494,-7926.6503,-8604.209,-10548.722,-7318.1337,-9360.1584,-9456.1054,-8212.2179,-7191.8457,-9051.8988,-10088.557,-8933.4288,-9136.849,-9222.7974,-8135.0515,-9061.3764,-7217.4808,-10331.011,-11039.673,-6987.355,-8040.1304,-8836.5776,-9184.3972,-6807.444,-7209.322,-8019.7687,-6680.7941,-7829.5979,-8611.2626,-11213.568,-8374.6689,-8814.117,-9902.1169,-6650.5035,-7958.7824,-9214.4364,-8037.3772
