Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
353.96358,334.44815,399.68012,341.70542,397.25682,373.539,408.85055,385.07856,340.82024,393.92831,362.79364,381.02056,345.75734,397.49978,310.32916,295.36967,383.01919,415.16832,367.90964,415.61776,374.33869,348.88828,306.47784,366.79224,367.27341,380.87125,413.15756,377.632,333.55269,335.64395,316.03205,388.70643,349.61256,405.51043,334.11694,348.23317,376.12472,357.93597,326.28111,326.32228,389.10755,281.42895,385.12782,303.57556,360.19505,406.3535,428.80655,413.96988,347.9408,398.64717
345.79005,266.67226,357.89125,342.74421,376.69972,330.55965,376.99589,359.3574,286.43701,380.33328,322.49797,262.50412,330.29741,397.49978,377.48813,275.79598,335.47128,370.43282,354.35952,372.5961,361.10203,353.49468,320.21985,325.41291,330.21206,336.15925,376.05247,373.24487,345.72419,330.23329,386.72865,360.07917,349.61256,350.73751,351.19044,397.09683,339.45782,347.18542,296.10526,353.70498,376.67484,312.93163,293.9353,286.42092,354.07224,364.94847,316.46404,402.64092,341.12198,318.12766
245.23681,293.9259,388.70527,337.54294,387.02897,326.8347,327.32934,363.65145,335.60542,361.85488,330.75792,326.89624,314.38467,391.49295,316.13476,255.50671,336.11812,293.84354,359.88385,338.61446,369.13978,335.00841,276.21715,266.70252,336.33556,355.89103,332.30446,344.44723,323.88044,327.25322,295.70767,321.59818,346.77041,351.03845,329.02813,390.55936,360.21731,290.15198,315.31245,286.9751,340.05612,273.23002,350.44382,293.78917,360.42347,319.80876,276.14713,369.93511,325.84942,295.67833
235.16226,295.23448,331.48896,342.74421,334.17773,249.51386,353.09564,339.35842,278.68459,310.30348,284.65625,274.4693,283.72591,351.50252,269.62545,242.52291,343.45168,357.01976,312.357,322.91565,347.8475,290.49167,239.26592,272.66703,257.4087,348.94068,288.88869,328.42734,286.88671,282.08677,324.88553,307.10322,313.04669,327.80453,292.01446,381.20649,267.19065,317.65506,290.97185,298.19242,328.94695,266.60107,256.17663,258.87216,361.42285,352.46302,273.17991,295.96142,293.7277,273.89347
245.23681,262.31895,299.7153,289.31886,255.96242,247.64508,312.88097,321.66975,286.43701,299.06787,309.66464,229.91411,197.15952,282.12569,257.3771,236.45566,317.98548,304.90497,321.78817,316.82431,310.41501,291.85949,229.03313,265.88728,302.8726,266.69751,287.32878,281.87199,245.3219,257.86033,269.5505,279.41999,297.4227,322.22536,239.39598,305.07811,272.48213,281.83015,298.42132,273.60785,265.5087,238.11266,293.9353,293.78917,345.67234,305.015,241.33538,311.53341,269.31365,280.16932
221.91564,198.29418,265.62007,275.50083,285.65887,242.37038,309.4063,294.78077,261.27847,290.40618,258.42949,247.58468,236.83284,318.11075,190.70347,242.4259,280.59316,274.19877,306.61268,297.50371,277.51684,252.65961,239.26592,279.49457,257.4087,237.77558,220.80374,287.25742,237.18695,254.9611,289.43083,231.06437,304.41172,257.37091,263.06072,309.92772,267.19065,258.00609,296.9462,258.57333,279.40009,227.26363,245.56862,265.46773,281.03202,321.00262,263.03037,283.13468,256.71909,257.73996
225.00502,226.01009,260.24669,287.64357,255.96242,203.29373,254.32818,278.87468,254.59899,271.64736,234.79515,203.39737,202.21357,261.5144,252.89105,241.75393,298.22245,241.49565,273.8696,242.84985,297.4294,270.57145,181.28414,217.12117,265.76715,218.05385,263.16022,265.77734,221.23615,221.79016,245.76562,230.54004,250.11552,249.5602,189.83346,289.9068,262.98918,264.31373,284.96364,239.66579,160.54701,237.19311,224.93695,220.28574,290.42334,277.87282,236.43854,260.0389,269.31365,224.59559
195.77407,192.24625,245.78798,245.13378,260.49342,210.61473,250.24129,212.99923,240.22603,280.33522,235.01755,172.30845,181.02899,288.41987,220.16264,224.65303,199.70174,236.45072,254.73,243.68568,243.19162,220.64823,228.79609,217.75846,246.93402,237.77558,242.22866,263.46685,181.4023,220.75202,214.46615,223.22421,204.05888,222.65508,257.09937,238.51917,257.54655,240.39963,255.33662,224.98364,219.69416,192.36547,230.82297,255.53769,263.59299,246.85512,180.79669,267.14551,253.40215,221.29922
184.69337,169.01705,239.14111,234.72504,247.15068,201.53428,215.04753,239.48718,233.43404,252.32573,230.03757,179.95029,196.74122,262.55839,188.40581,208.19953,199.78914,244.20282,225.12883,243.09761,227.55165,232.9878,215.53971,189.2374,234.28862,210.83661,230.7906,241.19009,170.79375,171.63672,223.28966,219.86642,222.15452,230.99085,190.20538,208.68801,242.03916,192.96975,235.75209,189.28118,241.20524,175.56076,219.91289,220.81436,225.12527,236.77604,190.60465,234.08756,228.89284,219.3468
181.09179,154.41129,199.85315,229.28832,206.69572,178.35645,223.68028,186.24475,206.97464,245.3945,211.20643,172.30845,155.73044,194.94825,159.57561,200.59394,195.09675,228.39207,218.86355,222.52447,192.94997,220.64823,188.20297,207.06716,212.49524,192.3111,190.99494,201.25926,176.42377,156.64012,213.62709,193.21888,202.0818,179.80582,194.79066,225.11274,208.13034,201.24424,203.05779,158.51184,181.12678,158.82291,176.84826,223.97172,220.06594,242.67158,171.57798,230.65992,232.74025,136.4011
146.38255,128.27774,184.42701,217.93793,195.24889,184.76034,200.05359,192.47077,206.99531,208.12912,217.80304,140.86001,163.90179,197.84352,170.88434,167.94267,209.56687,196.01272,205.04963,189.02676,159.94963,185.76459,128.98013,189.2374,172.06474,200.20808,191.67574,192.59369,166.12276,168.76369,176.87992,166.9473,192.06749,185.74126,180.1473,155.62002,207.88217,185.85396,203.73526,159.65893,165.38276,158.22168,184.53566,190.1772,177.76407,206.48961,166.00829,168.89433,198.9873,159.58745
140.21987,129.0775,200.92143,199.13758,182.08371,172.12223,211.39041,194.8256,190.53324,182.0118,163.90248,141.35432,156.39255,183.93916,157.19045,142.93321,188.01999,167.07971,182.15249,142.66591,156.26011,184.77325,122.60611,184.39387,184.53612,192.35551,185.56888,182.60766,161.20972,149.59986,168.31132,165.84517,188.77892,187.54343,183.49641,152.46089,188.12969,152.94471,204.96741,158.51184,143.79768,158.40593,171.89793,186.98723,154.58174,183.52724,159.94588,196.22969,196.73326,129.44958
119.0901,119.80092,184.21561,190.71105,130.31536,152.67108,170.4052,174.75207,183.5336,194.61121,147.96553,137.06791,150.57439,170.6915,106.92465,141.9452,181.04279,160.21182,180.0498,159.03818,139.39791,181.41698,126.10823,156.6578,178.99314,177.73622,180.06571,174.43598,147.02431,156.64423,157.01621,152.86059,158.62986,137.84776,170.74364,149.54851,172.46865,143.10284,176.79938,137.03863,129.87967,149.60977,158.53286,189.51678,155.94582,194.3339,134.84151,186.74176,179.75121,144.51646
107.5443,119.74937,173.79758,137.92206,153.48927,155.78543,171.96001,160.29875,164.10491,163.50794,153.24611,111.74486,141.17933,121.09704,122.24604,153.26398,176.27769,158.64579,173.15281,142.66591,146.08105,149.27411,118.57979,158.51282,184.53612,172.57139,169.20526,176.12171,126.86624,150.23027,155.5621,148.25556,149.20663,129.98169,154.9912,129.26555,164.91927,112.93047,177.09593,146.53326,136.89776,149.46141,146.96838,156.90568,153.16415,177.60714,118.8752,187.98698,185.45645,123.32011
113.71451,110.49416,174.68874,159.53949,130.77391,135.10781,174.90735,156.41144,152.61295,147.17094,147.72383,128.52864,144.95911,144.67211,106.18555,120.98543,174.60966,135.3271,136.87457,122.86996,139.40068,163.57471,123.82009,154.52214,144.4625,157.61149,150.98058,160.25336,134.19918,133.64313,130.97221,129.58134,130.44766,125.395,147.04817,126.35482,163.64203,123.65466,166.98243,137.03863,129.87967,135.27645,132.41421,157.92364,143.4963,172.8139,106.02103,133.08999,178.84031,123.14631
107.5443,113.45531,152.60005,137.40296,124.13193,114.16584,167.51416,159.38044,158.65216,152.01773,143.55943,108.8898,129.33161,127.00524,95.240958,141.9452,138.12469,136.65731,138.81973,123.8889,116.63452,149.27411,107.16624,150.62478,151.73314,138.04534,139.59516,140.7009,126.86624,124.3404,127.64413,127.23447,135.20267,119.82291,128.41312,119.28852,141.62883,113.53688,156.71941,141.96195,122.43556,136.86297,136.90592,156.90568,122.88736,163.73611,106.13445,148.82043,166.08037,127.96484
112.202,106.0427,132.54063,143.45887,102.25508,115.16587,163.26969,144.04869,152.61295,131.94434,130.74309,94.838367,128.46205,118.51878,96.969041,120.98543,130.88477,145.92507,136.87457,117.2149,127.94473,144.76166,109.06012,131.66298,104.25393,137.90364,134.25928,133.37157,122.15643,105.86033,129.14645,105.92153,107.87137,114.34944,137.40304,121.27791,132.30426,108.16185,145.18441,128.25734,87.078266,120.01704,131.11088,126.66337,134.47404,137.87473,104.19083,130.78471,163.86247,115.60455
96.89351,97.020676,120.82991,133.5631,112.4903,100.92179,160.81109,132.15241,145.1148,116.04665,133.65214,89.339838,103.69361,114.18564,83.844339,113.42805,120.51083,129.87373,104.4448,101.09913,91.139437,140.50348,83.92614,140.82903,133.17236,118.96313,131.86655,131.65903,123.43565,100.14776,113.31854,92.278562,105.10468,111.71696,133.48337,105.04512,101.61146,106.88169,142.37084,133.51003,93.751883,104.71358,128.36351,119.93446,122.88736,137.28808,67.115488,142.55686,146.12703,114.74992
81.875858,92.441095,115.39686,131.36133,107.59432,84.221552,152.75059,125.22533,131.16608,134.35641,132.00135,86.991207,108.05651,95.081215,89.26717,95.210474,121.6291,124.66418,118.45223,101.09533,89.19373,127.7667,71.130162,128.98584,104.25393,121.38965,116.46757,118.82426,113.16817,95.124376,119.68561,98.631974,86.14706,106.89955,120.19491,113.5294,111.60173,92.865616,127.1331,120.81781,87.078266,107.38354,117.66422,107.1833,125.56182,130.90071,81.4066,123.12558,138.29504,103.68751
89.677176,95.050184,108.54384,121.18109,107.48456,102.63727,135.55786,116.3078,127.79046,93.509886,113.03566,85.347837,102.09861,94.772522,80.704784,96.740969,103.05706,100.31117,116.05131,90.147962,95.80377,124.4109,67.738057,132.70585,104.80942,105.09335,121.57204,109.21878,109.54053,80.055885,121.616,85.878922,76.519611,99.897443,107.90696,101.31033,107.15366,93.212703,118.06155,114.04248,82.347772,107.41265,122.85712,110.35371,116.61801,118.47667,62.18386,118.08921,113.19476,95.203539
81.875858,89.258022,115.30391,90.302538,102.25508,89.095145,145.55532,119.53588,121.43018,102.64069,109.28909,84.984095,103.92298,86.769767,76.552446,97.245714,107.19384,106.86208,96.504518,77.964548,83.579224,106.5315,71.130162,115.94145,108.08075,96.95011,116.73793,108.36079,103.74418,78.40556,114.27241,93.341056,72.835921,100.48978,106.98624,98.522642,98.353201,87.521107,110.34664,102.92546,84.289157,107.16406,101.69468,102.26458,103.97723,116.62936,55.481825,114.13784,115.05729,102.84135
78.696056,87.737659,113.39696,111.0371,94.95762,82.715439,136.51139,109.19738,114.70237,75.026235,96.43163,76.773609,86.755468,86.034709,75.014395,83.962693,81.961105,93.539748,88.50719,85.351764,70.694176,108.85906,59.791211,125.44318,103.51437,99.92343,113.07026,102.68913,98.978207,71.364405,102.03857,79.65133,76.519611,90.584024,95.873721,80.08182,83.634852,86.049866,108.28299,92.324798,77.007939,92.792794,105.51443,94.646535,81.413025,96.462893,54.711554,110.94387,98.047096,93.805194
80.156781,74.806082,109.10621,87.619933,97.286568,76.129662,134.5982,99.010381,111.48665,94.809027,101.62077,73.078011,80.874239,57.743873,73.861429,88.139089,90.891701,87.952785,93.246263,70.730788,74.359152,104.99373,61.747269,115.52322,98.533192,99.894438,103.84935,99.093894,98.058254,77.24774,98.89762,81.266713,73.435216,92.38195,86.049746,91.101425,84.167629,79.513383,98.493083,90.910052,74.575844,95.04051,91.523782,88.793136,79.776628,79.944908,52.757903,104.4413,90.219416,91.481263
73.67674,80.02161,101.78484,96.991921,86.968204,62.936669,123.51167,95.012064,100.44517,71.12313,102.697,60.606717,76.582664,68.416042,65.459369,88.029602,86.527285,92.860967,82.526463,75.771348,72.967963,104.70076,64.545585,110.54366,82.314194,73.614404,93.403488,94.120813,94.459535,69.342266,93.916536,74.190129,64.949189,91.73176,84.209733,80.403474,81.914819,68.420486,88.163616,69.579682,74.249034,92.792794,100.90739,79.173266,64.914482,63.26121,40.60139,82.303885,85.891598,82.087913
76.630968,75.593419,100.61757,80.245849,83.232057,62.814192,120.28706,89.179768,97.835655,75.026235,86.144102,61.879066,80.874239,52.649898,64.021725,75.495059,73.661638,82.121876,87.578332,70.308478,65.305504,99.692866,58.334868,111.726,79.816617,69.757132,85.194891,93.050883,90.05949,61.920653,76.8775,64.366707,65.756649,84.203224,87.66586,70.918321,70.840879,72.889921,81.697606,81.508823,72.217038,79.74789,91.523782,79.364228,70.977546,74.345999,44.310364,74.181203,89.428205,76.424232
72.805626,66.423898,97.577717,86.417705,78.217327,61.999711,105.68698,85.207209,91.418854,71.12313,86.465833,60.606717,73.758752,54.169349,64.520795,71.183429,70.714285,83.807736,79.394837,64.236033,55.595235,95.200482,57.612695,108.30576,71.591486,59.087954,81.828829,87.779689,84.258222,56.233743,72.540305,64.475408,58.588849,77.010249,79.518701,74.31842,70.680794,75.089322,83.655546,65.293887,70.559271,85.692038,83.040916,79.923597,72.436539,63.26121,40.191695,82.303885,87.769803,73.2055
71.370141,65.268717,89.114343,73.772574,76.971763,58.48064,110.77684,70.011881,94.69498,73.957758,78.476594,57.666547,64.595057,56.342197,60.721631,65.797857,73.661638,69.129468,75.876927,63.967856,50.01655,83.908582,55.516901,107.88423,72.853368,54.462952,82.98088,84.526794,72.85614,54.492662,74.244802,62.48478,62.518178,64.297006,76.896404,73.525448,69.190388,72.43319,79.911908,64.535394,62.190556,73.103753,82.760449,71.685212,70.516456,60.009033,37.198525,68.967028,83.844424,76.424232
69.042725,60.296414,89.635047,75.713562,62.398402,59.064403,101.28326,75.100401,95.777018,70.633719,78.881119,57.06297,65.6371,53.694119,56.027487,65.199408,68.638,68.759428,68.452163,54.419336,47.07127,82.195356,56.761689,98.913917,68.34629,63.347012,76.974595,72.970045,72.85614,52.026771,64.246049,61.456961,57.204138,62.553323,61.479194,71.315521,58.611894,70.131585,78.794795,53.963953,58.05108,75.027382,76.630988,64.376769,59.383436,43.688333,38.310148,66.765133,84.898475,68.6923
62.332988,53.341258,80.398115,67.411088,65.170962,58.017209,100.5377,72.104621,89.343009,64.76208,70.527421,49.363815,61.819313,53.282602,51.614484,65.797857,61.924351,63.651008,60.552287,53.38911,49.62108,83.908582,52.370115,100.32852,62.92759,56.769296,65.576949,77.028925,72.85614,48.725711,61.796272,63.194414,51.959464,64.297006,61.974529,64.336599,62.469316,69.316548,75.827732,52.621894,61.79928,63.514746,84.540027,63.862106,61.778588,46.977794,34.952833,65.486684,79.822432,61.186667
64.425989,53.007662,81.664259,68.737561,60.680201,54.955618,96.770742,66.295672,87.186563,57.419507,70.75139,49.934534,60.087497,46.463545,51.910047,53.349016,54.480382,59.469784,52.457688,51.993061,44.862374,82.195356,51.474566,88.076636,57.919944,50.14138,66.293098,72.970045,71.140049,39.23635,53.86615,54.942875,47.22422,61.391742,58.697939,66.339666,53.423346,65.93509,68.060661,43.998353,57.414545,70.297081,76.630988,61.304635,54.523011,40.396406,36.325575,58.391382,75.644219,52.172768
