Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
9940.7781,9185.5484,9316.1956,9656.2572,10172.33,10156.421,9494.0468,10117.193,9957.0249,9167.6046,10150.001,8904.0818,9931.8366,9750.9223,10138.353,10070.408,10258.61,10166.174,9053.6365,8905.8717,9808.0912,9437.875,10073.469,9448.6449,9045.9943,9542.8423,8481.7681,10234.526,9674.9211,10192.701,10057.345,9953.6412,10262.742,10324.341,10125.493,9272.662,8846.1929,9897.3002,9329.6251,9952.3974,10475.539,9751.5028,9582.0038,8382.6242,10051.607,9392.1217,9201.0151,10089.667,10497.769,10196.207
9108.9873,9244.8994,9858.9597,9530.9902,9736.2748,9361.6665,9623.8715,9807.9609,10126.721,8551.0238,9608.9171,9138.5635,9906.3443,8612.4288,8872.0427,9683.5043,9670.212,9574.6472,8836.1764,9675.7567,9064.0985,8434.3536,9612.8061,9113.4323,7967.1168,9542.8423,8422.7323,9811.0439,9779.4958,9014.1047,9933.862,10161.102,9652.5411,9969.4984,9321.4128,9496.2952,9274.6572,9252.973,9777.8241,9459.5063,9682.1154,9042.1033,9380.0877,8442.9499,9129.386,9336.8769,9236.0542,9897.9283,9469.8413,9895.735
9567.6863,9772.1795,9450.2395,9432.3316,9570.8377,9162.3188,8992.6054,9703.3074,9567.3681,8988.6925,8706.2852,8502.7208,9686.2976,8525.9934,8950.724,10017.146,9510.298,9623.0817,8289.5711,8905.8717,9061.9175,8922.0548,9504.1691,9138.949,7914.4596,9540.697,7977.0262,9470.781,8572.416,8793.684,8830.604,9531.7939,9541.3122,9610.9344,9398.5471,9391.2706,9479.9966,9584.1623,9329.6251,8524.3032,9523.7885,8791.5076,9342.7465,8611.4926,9285.2093,9120.383,8354.7505,9523.6695,9701.7963,9680.2417
8915.407,8797.9996,8693.4506,9262.1046,9267.964,9513.4163,9236.1343,8835.3401,9072.8966,8471.9522,9293.7148,9031.6367,9256.5815,8806.4037,8736.4129,9090.8432,9295.1544,9130.0016,7992.9404,9380.849,9014.888,8370.0358,9613.1749,8251.405,8232.2548,9263.8476,8006.618,8986.2821,9127.5046,9014.1047,9490.2904,9198.1544,8905.6505,8869.6625,9128.4073,8661.3587,8876.676,8812.8441,8883.3586,8655.275,9682.1154,8266.2819,9313.432,8077.9335,9129.386,8962.8972,8758.9059,8409.1521,8904.2831,9179.8386
8881.078,8823.9522,7882.21,8623.6321,8237.3915,9081.5009,8809.2728,8902.2902,9050.301,8131.2614,8706.2852,8261.9302,8932.7661,7336.2913,8950.724,8331.0656,9333.6939,8741.2083,8284.922,9044.3673,9061.9175,8490.6351,8956.6112,8186.4573,7201.4319,8324.9447,7821.4104,8886.5059,8407.4722,8478.5979,8749.7079,9059.706,8990.9457,9006.2583,8898.3325,8239.9986,9043.6756,8735.108,8871.4859,8537.7985,9030.6757,8082.5602,8593.4758,7824.2568,9075.4737,8524.746,9093.7127,8732.0716,8174.0829,8708.6944
7987.3747,8747.9946,8420.5683,8473.1654,8902.2398,8884.3534,8401.4172,8981.3867,8760.7705,8438.7919,8604.4577,8411.7876,8645.1664,8186.808,8736.4129,8558.6348,8421.2076,8980.0729,7895.3607,8763.1821,8473.0559,8388.8662,8486.2851,8025.7433,8066.8227,8390.0153,7719.0659,8144.2589,8913.6075,8367.6161,7795.174,8512.9898,8657.8909,8909.7345,8473.3379,8762.0199,8020.42,8165.2618,8831.647,7793.2717,9015.8571,8175.8518,8596.0853,7758.2352,8826.0176,8383.0373,7835.7283,8897.3129,8797.023,8436.1743
7987.3747,7994.6094,8005.2279,8041.1853,8237.3915,8375.0206,7969.9875,8797.0038,8509.0281,8053.541,8214.214,7789.6688,8377.1702,7564.2036,8293.9483,8296.1379,8675.6047,7972.5355,7574.7731,8791.2551,8645.7333,8105.9519,8627.6301,7425.9222,7265.1226,8060.4783,7642.5314,7947.7006,8066.9829,8313.9605,8459.8087,8376.8923,8473.9425,8494.9091,8783.1051,7555.8366,8232.6677,8207.338,8735.8366,7512.6339,8490.0036,7610.713,8411.7075,7496.4498,8569.1245,8390.5463,8199.4035,8822.5531,7703.4412,8262.483
7977.9587,8075.8124,8440.6826,7903.783,8097.763,8387.8578,7639.8556,8051.3496,8528.0389,8014.3013,8484.6458,7517.6491,8369.9746,7353.2417,8324.153,8128.9449,7508.3362,8024.5883,7096.7286,8322.2033,8507.4962,7755.6257,8359.06,7461.6851,7365.1275,8082.1487,7316.7505,8067.8275,8192.8456,7935.5807,7795.174,8363.3302,7457.1496,7873.0739,8355.8805,7817.3755,7645.8297,7441.1142,8046.5605,7652.1702,8361.696,6947.7467,7834.4541,7064.6574,7351.6655,8018.8468,7528.7764,8008.7095,8083.9973,8103.7035
7569.0726,7638.0313,7428.585,8147.5944,8040.8679,8154.2214,7758.1746,7828.1157,7934.2199,7685.61,7748.6256,7333.782,7662.6043,7024.4314,7768.5046,7896.5781,7041.7221,7972.5355,6804.1423,7957.0625,8249.7357,7839.6644,7914.8383,6803.9469,7026.0476,7874.7973,7387.4513,7729.5542,7913.2402,7748.6029,7761.0854,7586.4322,7744.913,7409.392,8158.4811,7485.9894,7928.4814,7675.7047,7813.6922,6721.3619,7255.9126,7077.7999,7932.6487,5985.2,7806.818,7605.671,7423.8099,7938.5988,7789.7122,7302.718
7806.4911,7286.9158,7084.8923,7664.6129,7565.3818,7459.1483,7611.4807,7822.2634,7852.8128,7320.8653,7597.1144,7477.3521,7144.616,7090.822,7448.8116,7278.7758,7230.055,7869.5807,6982.6309,7753.3408,7230.5755,7010.0389,7392.2174,7193.8238,6671.8224,6928.9279,6978.7739,7256.4363,7650.8947,7670.0972,7062.3435,7403.3849,7457.1496,7056.2589,7570.5052,6911.003,7622.0184,7441.1142,7658.1082,6428.5422,7584.2093,6778.4443,7799.0737,6376.7771,7130.7809,7089.6812,7257.1946,7628.9823,7848.1461,7643.4973
