Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
2299.28,19255.2,1.21027e+09,89060.8,33.257,-7.64241,24.8696,128.801,145.021,-2232.79,-1267.08,4.05764,-2.67292,-0.103194,2.10781e+08,28.9453,13358.6,253.526
3053.66,16557.5,6.24758e+09,148322,130.008,-8.85858,16.8475,95.5742,165.912,-2175.82,-857.398,4.09469,-2.46886,-0.293055,2.69341e+08,35.0852,13468.6,191.844
3201.38,19080,1.57253e+09,99679.7,96.3386,-8.26819,19.5088,139.754,162.456,-1621.26,-1073.16,4.29603,-2.40682,-0.291933,1.20323e+08,29.4681,19119.7,190.202
2638.66,13327.2,4.39098e+09,211314,75.3983,-8.14049,19.7228,105.651,157.513,-3274.21,-1039.52,3.809,-2.64467,-0.338563,2.79327e+08,80.9426,8396.98,170.827
3067,18213.4,8.96713e+08,88082,53.4646,-8.0717,18.2359,134.004,136.053,-1140.66,-1059.58,3.9443,-2.89387,-0.218837,5.99964e+08,30.0613,13343.7,103.761
2871.48,9461.91,2.18434e+09,101616,49.5083,-8.04934,15.8562,113.749,154.287,-1754.75,-868.54,4.03031,-3.40622,-0.188616,9.55512e+06,76.5938,19565.7,166.846
3204.4,15616.3,2.43929e+09,101559,122.793,-8.42363,19.2274,124.752,166.268,-1810.23,-1201.59,4.00625,-2.75289,-0.319454,3.65074e+08,72.6535,17911.3,197.902
2796.63,13633.1,3.79699e+08,148261,121.336,-8.46366,18.3771,135.881,162.823,-1535.92,-1138.25,3.50356,-2.69064,-0.00760272,2.48019e+08,43.3371,14997.6,152.49
2817.87,14067.8,2.34176e+09,132024,108.288,-7.20285,19.8062,135.416,151.068,-2318.15,-1133.87,4.15262,-3.23582,-0.710269,2.34094e+08,54.6511,20666.2,217.405
2813.03,14062.7,8.31611e+09,82961.6,84.9499,-8.28641,19.7105,114.585,153.865,-2303.49,-965.348,4.12658,-2.37771,-0.49866,2.57091e+08,68.4614,20014.8,208.413
2529.88,10855.8,7.71664e+09,68476.6,120.806,-7.66372,21.2545,145.544,136.033,-1706.6,-1691.57,4.10011,-3.38876,-0.0611894,2.54155e+08,20.6281,11758.3,191.091
2971.42,18122.4,5.14414e+09,134888,58.681,-8.44443,20.816,86.7586,155.668,-1157.27,-912.132,4.09611,-2.61409,-0.38862,4.55176e+08,65.6107,17026.8,190.101
3486.25,16567.9,2.88804e+09,222017,76.2667,-8.50417,20.6836,119.484,169.912,-1685.85,-1588.65,3.76769,-3.53781,-0.336654,2.95488e+08,67.3929,14020.3,187.406
2523.71,13853.6,1.65931e+09,128878,105.005,-8.3944,19.1855,125.233,145.511,-1209.62,-1449.17,3.98731,-2.8498,-0.277391,2.47142e+08,85.44,16213,229.712
3185.41,16745.9,7.08876e+09,175571,110.643,-8.16818,18.1591,115.781,146.174,-1492.84,-1189,4.09637,-3.62432,-0.132076,4.50281e+08,71.2951,17359.3,148.622
2899.94,16339.8,6.88703e+09,158025,99.8495,-8.16635,19.3074,98.7756,149.837,-2323.59,-1366.1,4.10708,-1.91478,-0.146386,6.08801e+07,65.277,11484.6,84.4951
3065.87,12011.3,4.75779e+09,75946.2,114.282,-7.48634,16.6214,108.519,160.396,-3127.84,-875.91,3.82911,-3.11735,-0.727256,2.13627e+08,63.0836,17919.3,116.433
2591.48,16056.1,5.21464e+09,174769,114.318,-8.61858,20.396,103.103,171.563,-1198.86,-1036.91,4.04095,-2.22949,-0.848267,2.6501e+08,63.4796,19678.3,215.14
3099.69,14415,1.84591e+09,126124,41.1617,-7.62059,19.8526,105.334,130.444,-1743.13,-1162.11,3.99969,-2.86001,-0.397657,2.34792e+08,47.657,13064,179.75
2544.16,16430.8,1.97172e+09,186914,45.5121,-8.16318,16.9161,113.45,154.756,-1794.27,-1150.02,3.60398,-3.65142,-0.726232,2.07837e+08,29.5291,13449.9,155.934
2303.89,10735.6,4.95325e+09,149768,72.3606,-8.62575,21.4197,118.246,130.306,-1666.37,-1703.9,4.02671,-2.89619,-0.235779,1.05883e+08,71.7287,20758.1,190.9
3199.98,22683.6,1.67283e+09,156113,111.702,-8.20331,19.6304,94.1797,159.89,-2190.83,-1729.14,4.0008,-2.63569,-0.29713,1.81848e+08,55.4686,12549.4,147.046
2986.44,10179.8,4.55781e+09,134622,48.2488,-7.69846,18.554,115.75,148.157,-1788.03,-1495.51,4.00455,-2.86037,-0.716378,1.40976e+08,33.2344,21350.9,176.207
2926.65,19726,9.56524e+09,171664,86.6816,-8.09241,18.4671,114.841,147.834,-2073.46,-1372.26,4.00806,-2.64919,-0.104441,1.13099e+08,57.6625,14879.3,149.089
3155.35,18213,3.86858e+09,153008,115.3,-8.08947,19.3173,135.93,160.74,-1718.45,-1469.05,4.29411,-2.55035,-0.730943,1.78856e+08,44.9921,13416.5,190.303
2911.56,11418.1,4.13206e+09,150731,73.722,-7.68737,20.3753,123.292,132.805,-1917.96,-1511.16,4.14291,-3.04738,-0.268756,3.60577e+08,20.747,15748.7,158.919
3540.04,12826.2,4.80859e+09,98658.2,111.909,-8.03269,16.0862,133.326,166.377,-2702.19,-982.78,3.84993,-3.00117,-0.329069,3.91706e+08,33.2754,19698.5,195.109
