Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
13.2508,0.18305,0.010193,0.022476,4572.48,0.027518,75.3517,0.220744,29.9628,21.4949,14.6953,0.023878,0.048895,0.104315,0.009632,10.4469,0.058163,0.020854
21.109,0.185675,0.009319,0.021307,5709.82,0.021408,3.06056,0.107561,0.17187,12.4136,118.047,0.023236,0.065133,3.95046,0.00933,0.917417,0.060671,0.031095
18.7626,0.187819,0.009231,0.021652,5480.29,0.021478,0.727435,0.112134,0.173291,29.7727,1.15845,0.023232,0.045914,0.10196,0.009158,10.5022,0.048324,0.023361
9.03351,0.201051,0.009416,0.021717,5271.47,0.021513,0.069037,0.213737,0.186509,73.4989,20.1609,0.023246,0.046323,1.11661,0.009182,10.9526,0.044195,0.026562
8.65803,0.060907,0.009294,0.021733,5597.26,0.024067,338.315,0.877176,0.71839,11.702,44.8958,0.023088,0.055075,0.07439,0.009292,10.3357,0.045035,0.020362
7.3404,0.188314,0.00928,0.021544,5057.97,0.021452,35.9347,0.372214,0.192366,14.5817,31.7893,0.023176,0.045755,1.71577,0.009097,0.893845,0.063082,0.020556
8.82232,0.194908,0.009355,0.021544,5542.05,0.031016,122.191,0.209695,0.174632,78.5926,177.685,0.023235,0.046515,0.235452,0.009155,0.697035,0.044159,0.033965
8.23232,0.190004,0.009448,0.023288,5143.75,0.02504,89.2838,0.941656,0.547186,88.763,131.571,0.023217,0.054717,1.01177,0.009273,10.221,0.057945,0.041195
23.9601,0.057816,0.009386,0.021518,5628.74,0.022113,2.22268,0.951089,0.157305,105.759,0.070035,0.0228,0.045717,107.281,0.00925,10.4116,0.049462,0.020635
9.03272,0.072561,0.009493,0.021728,5448.34,0.021374,0.556265,0.907554,0.215996,34.0276,109.419,0.023313,0.050405,0.29219,0.009304,4.78997,0.04292,0.020431
7.02326,0.19612,0.009358,0.021648,5460.54,0.021317,26.3579,0.88902,0.161131,76.4107,34.7943,0.023193,0.047101,1.32781,0.013663,10.1819,0.061257,0.022402
21.1701,0.071012,0.009682,0.021618,4816.87,0.021558,8.18869,0.122311,0.132293,67.664,405.904,0.022963,0.046011,0.650444,0.009394,9.59202,0.065057,0.020551
5.94718,0.061782,0.009248,0.02162,5793.25,0.028074,109.793,0.198602,0.160465,74.2507,192.953,0.023141,0.045696,1.15339,0.00942,11.2072,0.061027,0.029602
7.68189,0.064847,0.009352,0.021961,4951.34,0.024691,2.00371,0.16499,0.187228,12.4066,0.058257,0.023155,0.045263,3.77243,0.009239,9.70213,0.049616,0.024026
7.19538,0.188305,0.009262,0.021516,4955.97,0.024858,0.882279,0.386465,0.146179,47.2441,27.4556,0.023023,0.045443,0.456043,0.009175,0.968705,0.061479,0.023879
10.4132,0.063203,0.010852,0.021826,5034.55,0.021308,41.5389,0.39731,0.144088,204.435,100.78,0.023003,0.045414,0.101679,0.01101,2.497,0.046084,0.020845
7.7138,0.064536,0.009558,0.021584,5579.46,0.021375,1.53944,0.903539,0.194223,78.2763,80.8442,0.023117,0.045992,22.1229,0.009389,11.4814,0.063752,0.03229
18.6199,0.060129,0.00976,0.02197,4938.91,0.02134,71.503,0.272804,0.35586,64.1121,197.835,0.026812,0.04578,0.095143,0.009415,1.09235,0.046515,0.020859
22.8312,0.203324,0.009252,0.021445,5675.5,0.029305,10.1943,1.03052,0.204903,16.1424,20.4587,0.02313,0.046792,76.9208,0.009174,9.96759,0.046198,0.020688
30.8956,0.190224,0.009419,0.041691,5562.68,0.024982,10.7995,0.182821,0.196308,79.0874,18.6854,0.029779,0.046253,0.285456,0.00939,6.25668,0.053413,0.022786
