Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
0.046558,0.019347,0.020226,0.042999,0.048642,0.04353,0.101809,0.061517,0.123514,0.067109,0.107399,0.047889,0.092696,0.068359,0.018248,0.040864,0.01704,0.038468
0.063489,0.019071,0.019962,0.028902,0.048841,0.042877,0.096835,0.045974,0.120732,0.06633,0.115378,0.046651,0.092625,0.072735,0.019018,0.041222,0.017618,0.037028
0.046761,0.019082,0.020125,0.042484,0.037473,0.042686,0.075488,0.06124,0.121882,0.067196,0.115958,0.046569,0.093698,0.072821,0.018243,0.040982,0.017384,0.03893
0.230726,0.019243,0.013048,0.042922,0.047338,0.037148,0.097043,0.060576,0.122896,0.066638,0.115334,0.046679,0.093831,0.072863,0.018375,0.040946,0.017853,0.038775
0.054245,0.018979,0.019921,0.042999,0.048922,0.042745,0.096509,0.059974,0.122506,0.066329,0.115833,0.046417,0.089644,0.072462,0.01882,0.040907,0.017531,0.038649
0.057455,0.018977,0.020454,0.042527,0.048656,0.043227,0.097251,0.062911,0.087369,0.066393,0.114614,0.047989,0.093161,0.06812,0.017762,0.039309,0.016798,0.038214
0.05103,0.019498,0.013097,0.042395,0.048253,0.042732,0.096473,0.040803,0.121976,0.065984,0.115143,0.045111,0.093423,0.072189,0.018254,0.040741,0.017637,0.03867
0.053812,0.018926,0.02003,0.034808,0.045863,0.042587,0.079195,0.086227,0.088782,0.066228,0.106972,0.04661,0.091614,0.07296,0.01815,0.040624,0.017609,0.038945
0.043099,0.018971,0.020056,0.042339,0.048428,0.042626,0.096253,0.060314,0.121485,0.065716,0.114514,0.047086,0.092344,0.072522,0.018166,0.040728,0.017588,0.036555
0.043184,0.019037,0.020208,0.079672,0.048705,0.042832,0.097015,0.060343,0.122288,0.066558,0.114828,0.046453,0.092982,0.072628,0.018409,0.040613,0.017612,0.038329
0.043178,0.019015,0.020006,0.042797,0.047633,0.036166,0.09664,0.059286,0.121115,0.066598,0.113332,0.046857,0.092439,0.072399,0.018384,0.038423,0.016991,0.038259
0.041807,0.018766,0.012864,0.042246,0.048814,0.042746,0.09638,0.059694,0.122274,0.062286,0.113903,0.046991,0.087678,0.07264,0.018463,0.040632,0.017608,0.038362
0.043005,0.018547,0.019975,0.040551,0.049007,0.04283,0.096933,0.043793,0.1218,0.066483,0.114295,0.046593,0.092892,0.067692,0.018415,0.040958,0.01766,0.038334
0.04342,0.019163,0.019911,0.042252,0.098683,0.042958,0.096798,0.06028,0.121158,0.066021,0.113959,0.04488,0.092731,0.072443,0.017409,0.040612,0.017485,0.038389
0.043434,0.019221,0.020346,0.028785,0.045894,0.04301,0.07928,0.043556,0.089115,0.065784,0.108184,0.04702,0.092072,0.072792,0.018193,0.040716,0.017474,0.036453
0.041375,0.018832,0.020129,0.04239,0.04837,0.043036,0.09647,0.060131,0.121085,0.066209,0.11342,0.046671,0.091926,0.072305,0.017981,0.040753,0.017962,0.038737
0.043229,0.019047,0.020264,0.042758,0.048577,0.042605,0.096787,0.060294,0.121841,0.066283,0.113871,0.046836,0.093001,0.071964,0.018347,0.039111,0.017418,0.038491
0.043626,0.019022,0.020158,0.028355,0.047569,0.033736,0.096567,0.059742,0.122439,0.06652,0.113216,0.04674,0.093529,0.072179,0.01836,0.040452,0.01679,0.038247
0.043054,0.018748,0.012832,0.042494,0.048726,0.0678,0.096335,0.059757,0.123149,0.06064,0.113192,0.046767,0.087497,0.072505,0.018324,0.040603,0.017322,0.038447
0.043169,0.015874,0.020162,0.042376,0.048834,0.042903,0.096372,0.059877,0.120907,0.065872,0.113356,0.046803,0.092308,0.083511,0.018097,0.040375,0.017531,0.038289
0.043188,0.018816,0.020359,0.042555,0.04414,0.042706,0.096547,0.060314,0.085672,0.066044,0.114217,0.045371,0.093092,0.09462,0.018224,0.040954,0.017523,0.038269
0.043206,0.01938,0.012936,0.04248,0.048585,0.042737,0.07675,0.046018,0.121391,0.065855,0.107271,0.046766,0.0917,0.094991,0.017679,0.040687,0.017246,0.036802
0.041496,0.018947,0.020021,0.028424,0.048773,0.042445,0.09668,0.060052,0.098175,0.0658,0.113413,0.046863,0.091891,0.09465,0.018251,0.040582,0.017403,0.038458
0.043237,0.018936,0.020323,0.042384,0.047364,0.043027,0.096289,0.060143,0.12097,0.066531,0.11394,0.04663,0.092486,0.094461,0.018301,0.039413,0.017584,0.038292
0.042803,0.019093,0.020341,0.042715,0.048706,0.029693,0.096318,0.05984,0.126421,0.061706,0.11312,0.046989,0.092605,0.091555,0.01833,0.040873,0.016531,0.038295
0.042906,0.018939,0.020089,0.042834,0.048469,0.029637,0.096683,0.059805,0.121744,0.066788,0.113316,0.046607,0.086744,0.091494,0.018131,0.040528,0.017807,0.038703
0.043121,0.012043,0.012738,0.042238,0.043083,0.042793,0.076745,0.059298,0.1212,0.066696,0.11239,0.046625,0.092078,0.071179,0.018245,0.040336,0.017804,0.038369
0.043031,0.0189,0.019761,0.042307,0.047905,0.042809,0.096569,0.060036,0.122414,0.066311,0.112927,0.044855,0.092841,0.066331,0.018234,0.04051,0.017476,0.038209
0.043438,0.019147,0.020052,0.028189,0.048736,0.043241,0.096361,0.044061,0.12086,0.065841,0.106466,0.046921,0.092301,0.066749,0.017456,0.040595,0.017418,0.036667
