Schwefel’s function,1st De Jong’s function,Rosenbrock,Rastrigin,Griewangk,Sine Envelope Sine Wave,Stretched V Sine Wave,Ackley’s One,Ackley’s Two,Egg Holder,Rana,Pathological,Michalewicz,Masters Cosine Wave,Quartic,Levy,Step,Alpine
1378.13,0.03025,1.80117e+09,191364,1.00001,-8.61176,9.1935,72.0363,150.017,-4601.27,-2438.88,3.70507,-2.39667,-0.738042,2.4822e+08,4.62618,3.08025,164.669
1421.4,0.03025,2.1907e+09,131430,1.00001,-7.78465,9.12813,100.952,143.24,-3214,-1976.72,3.72829,-3.58171,-0.0638555,3.33269e+08,13.5843,3.08025,164.776
1796.45,0.03025,2.17125e+09,134480,1.00001,-7.98108,9.49042,95.9429,136.348,-3447.08,-1694.87,3.88571,-2.39576,-0.296756,1.82647e+08,11.5751,2.99831,193.478
1737.65,0.03025,4.0098e+09,123852,1.00001,-7.98786,14.3245,110.266,142.216,-3540.56,-2272.72,4.17327,-2.93232,-1.01161,2.29413e+08,19.8886,3.00636,81.4401
1433.77,0.0247762,1.79543e+09,109162,1.00001,-8.47159,10.4001,103.19,148.722,-3319.57,-2347.66,3.95014,-3.55699,-0.296959,2.97962e+08,18.6563,3.01862,165.533
2112.29,0.03025,2.56181e+09,100442,1.00001,-8.90248,9.0967,80.3544,136.903,-4360.91,-2552.07,4.16844,-3.15194,-0.657116,2.12239e+08,18.4532,3.08025,154.352
1717.46,0.03025,2.16322e+09,182287,1.00001,-9.22612,10.4018,65.0559,147.712,-3231.59,-2628.78,4.0044,-2.78217,-0.296781,3.30139e+08,35.4992,3.01716,66.7978
1891.96,0.03025,1.47152e+09,100067,1.00001,-8.57076,9.19723,82.0978,149.656,-5284.28,-3368.5,4.09219,-3.27912,-0.0649789,4.73088e+08,11.4448,3.08025,83.1118
1078.33,0.0195214,6.03893e+09,161114,1.00001,-8.49922,9.36432,91.9981,155.299,-5445.12,-1279.51,4.02246,-2.2257,-0.361333,1.39425e+08,6.11299,3.02959,155.183
1263.37,0.0300586,4.4473e+09,138038,1.00001,-8.97385,9.25545,90.603,125.982,-3458.9,-2793.14,4.05776,-3.0919,-0.731737,1.02268e+08,28.1722,2.97629,126.989
1592.07,0.03025,6.18621e+09,162763,1.00001,-8.31112,9.18495,82.4354,157.769,-4258.08,-2909.48,4.01306,-2.61536,-0.289771,1.34014e+08,12.5188,3.08025,151.135
